,Tweet
106,"We now have 30 MILLION Americans who have lost their jobs. We have an unemployment rate growing to near 20% — the highest since the 1930's.

In his conversation with @jrosenbaum, Sen. Hawley said that as we move towards economic recovery that Congress MUST focus on jobs. https://t.co/nW9kPdQSQC"
107,"Sens. Hawley and Baldwin teamed up to ask the FTC to open an antitrust investigation into the meatpacking industry.

Look no further than the recent closures related to coronavirus. Just 3 shuttered plants resulted in a drop of 15% drop of pork production. https://t.co/r5F6fAdBc0"
108,"If the government is going to tell workers they have stay home for the health of the country, then the government has a role to play to help those workers keep their jobs. Any future rescue package has to focus on getting people rehired. https://t.co/5T97K1UYRy"
109,"3.8 MILLION NEW UNEMPLOYMENT CLAIMS.

That's more than 30 MILLION Americans who have lost their jobs as a result of coronavirus and the government’s health response to try to stop this pandemic. 

When it comes to recovery, Congress should have a single focus: jobs, jobs, jobs. https://t.co/TBqOn1UE03"
110,RT @jrosenbaum: I spoke with @HawleyMO earlier this week about his plan to have the federal government help companies affected by #COVID19…
111,"There are just FOUR companies processing 85% of beef in the US. And we are seeing an increased concentration of meat production into just a handful of plants.

As #coronavirus has shown, this is a threat to the stability of our supply &amp; national security. https://t.co/kaKpWyis00"
112,"The coronavirus pandemic continues to highlight growing competition and security problems in our food supply. The recent closing of just three pork plants has shut down a staggering 15% of America’s pork production.

It's time the @FTC investigate. https://t.co/yNsBwS2Ya6"
113,"NEW — Sen. Josh Hawley has reached out to @stevenmnuchin1 and @SBAJovita to request rigorous oversight of the implementation of the Paycheck Protection Program.

In his letter, Hawley condemns big banks who offered wealthy clients VIP treatment at the expense of small businesses. https://t.co/5uudn6UG2h"
114,"These practices are alarming for America’s small businesses even under ordinary circumstances.

But at a time when most small retail businesses must rely on Amazon because of coronavirus-related shutdowns, predatory data practices threaten these businesses’ very existence. https://t.co/RmBPhKRlIV"
115,"Thousands of small businesses have been forced to suspend in-store retail and instead rely on Amazon because of shutdowns related to the coronavirus pandemic.

Amazon abusing its position to create copycat products is always bad, but it is especially concerning now. https://t.co/RCXwWkXTNr"
116,"Workers shouldn't be forced to bear the burden of this pandemic. They haven't done anything wrong.

In an interview with @MarkReardonKMOX, Hawley lays out the next steps Congress should take for coronavirus relief. It all starts with rehiring Americans who have lost their jobs. https://t.co/S4eUE5VFdr"
117,"27M+ UNEMPLOYED

If the government is going to tell workers they have stay home for the health of the country, then the government has a role to play to help those workers keep their jobs. Any future rescue package has to focus on getting people rehired. https://t.co/5T97K1UYRy"
118,"China lied to the world.

China knew what they were doing.

China knew that this was going to be a pandemic.

China didn't take steps to stop it.

China needs to be held accountable. https://t.co/0c4KK1yPfs"
119,RT @ChadPergram: GOP MO Sen Hawley on Fox on the next coronavirus bill: Congress needs to get back to work. I also think Democrats have the…
120,"RT @WashTimes: 'Jobs, jobs, jobs': Josh Hawley demands reopening economy be the focus of next virus rescue bill https://t.co/icjrtLNgbL"
121,"RT @KelliAFord: .@HawleyMO is thinking bolder &amp; smarter for the next phase of #COVID19 relief legislation.

With another 4.4M filing for un…"
122,"Sen. Hawley's legislation would prohibit universities from receiving CARES Act funds if they have an endowment larger than $10 billion, unless they first spend some of their own money on coronavirus-related financial assistance for students. 

Details here https://t.co/H7h0jELru8 https://t.co/RAzLepn59g"
123,"With 26+ MILLION unemployed due to #COVID19, we're not going to have an economy to reopen.

We have a choice: either continue funding unemployment benefits to the tune of hundreds of billions, or protect workers and provide employers with talent they need. https://t.co/qgR6nO5yjL"
124,RT @JStein_WaPo: .@HawleyMO announces bill to block any universities with endowments bigger than $10 billion from receiving coronavirus eme…
125,"Senator Hawley is urging @SecretarySonny to use a portion of the $9.5B in CARES Act funding to begin a farm-to-food-bank program.

This action comes after recent reporting of farmers destroying healthy produce due to cratering demand. https://t.co/thMflSF4rT"
126,"Hawley told @Google and @Apple that if they want to collect so much health data on consumers, then they should commit to being held personally liable for any data breaches.

“A project this unprecedented requires an unprecedented assurance on your part.” https://t.co/2265xRwtLZ"
127,"Earlier this month, Senator Hawley announced a proposal to rehire workers laid off due to the coronavirus and keep them on payroll throughout the crisis. https://t.co/Md0Dd9wDM3"
128,"Hawley's Phase 4 proposal is bigger, bolder, and more direct than any relief currently enacted.

It's focused specifically on wages — supporting employees, rehiring those who have lost their jobs, and getting them ready to surge when this economy reopens. https://t.co/Jkvmm3BSov"
129,"China covered up the origins of this pandemic, gagged doctors, forged statistics &amp; cost the world time that could have saved thousands of lives, trillions of dollars

Sen. Hawley is calling for the Beijing to be held liable for civil claims in U.S. courts https://t.co/EB3jBg3KGj"
130,"Art Laffer on Sen. Hawley's Phase 4 coronavirus proposal:

""We hope this idea is something that Congress considers as it decides how to deliver continued economic relief to Americans suffering economically that will also help to aid a fast recovery..."" https://t.co/pf3iqsqsNm"
131,"Sen. Hawley joined @MarkReardonKMOX to lay out the next steps Congress should take in its coronavirus relief. It all starts with rehiring Americans who have lost their jobs, and protecting existing jobs through this crisis.

Check out the full interview https://t.co/QknslslHms https://t.co/QQGsMIpO5W"
132,"""Hawley joined a bipartisan group of senators on the task force; however, the Missouri senator’s inclusion is notable due to his policy proposals to deal with the coronavirus pandemic’s effects on American workers."" https://t.co/ixQzDNd3eB"
133,"Sen. Hawley's has proposed a new coronavirus relief plan that would

• Incentivize businesses to rehire every worker laid off

• Secure jobs in this country for the duration of this crisis

• Bring our supply chains back home from China and overseas https://t.co/PydXwNx0I8"
134,"Congress must act NOW to get this economy back on its feet. We need to take action to rehire workers who have been laid off. We need to protect every American job for the duration of this crisis.

Sen. Hawley has a proposal to do just that. https://t.co/4s6SlLWcdS"
135,"Secretary of the Army tells Sen. Hawley there is no logical response to the irrational accusation that US brought coronavirus to Wuhan.

But the next logical step the US should take is holding China to account, and having them pay for the costs of their lies and deception. https://t.co/eJv4Er7MIo"
136,Senator Hawley's new legislation would allow every citizen in this country who has been affected by the coronavirus to sue Beijing. The Chinese Communist Party must be held to account for its lies and deception. https://t.co/z2YMyJhCug
137,"Americans want to get back to work. They want support themselves &amp; their families. They need to put food on the table.

""We have got to be pushing hard toward breaking the back of the epidemic and getting to a sustainable place where we can open back up."" https://t.co/GgvKEDDMNi"
138,"“We have to shock the economy back to life and quickly, as soon as it is safe to do so.”

@hughhewitt makes the case for the Hawley proposal to rehire America and ensure those who have a job are able to keep their job through this crisis. https://t.co/ZUQ8jYZDAj"
139,"Hawley's Phase 4 proposal is bigger, bolder, and more direct than any relief currently enacted.

It's focused specifically on wages — supporting employees, rehiring those who have lost their jobs, and getting them ready to surge when this economy reopens. https://t.co/lkfkfh3EEL"
140,"If the government is going to tell workers they have stay home for the health of the country, then the government has a role to play to help those workers keep their jobs.

Sen. Hawley has a plan to rehire every American worker &amp; protect every American job https://t.co/4s6SlLWcdS"
141,"RT @JStein_WaPo: Sen. Hawley announces bill to hold China ""responsible"" for pandemic

Includes: 

-- Making China liable 4 civil claims in…"
142,"China covered up the origins of this pandemic, gagged doctors, forged statistics &amp; cost the world time that could have saved thousands of lives, trillions of dollars

Sen. Hawley is calling for the Beijing to be held liable for civil claims in U.S. courts [https://t.co/btwrxri2DH"
143,"We need to know exactly what China knew and when it knew.

The Chinese Communist Party's attempts to hide the virus allowed it to spread and prevented the US and other nations from protecting ourselves sooner.

It is time to hold Beijing accountable. https://t.co/xazdtUd3KV"
144,"Workers shouldn't be forced to bear the burden of this pandemic. They haven't done anything wrong.

Sen. Hawley joined @hughhewitt to break down his proposal to save jobs &amp; keep businesses open in the midst of this coronavirus pandemic.

Check out the full interview below https://t.co/PV0VHB3ak1 https://t.co/OkuHxr8Yc7"
145,"In an interview with @PeteMundo, Senator Hawley spoke to the need for Congress to focus on getting workers rehired – and ensuring they're able to keep their jobs – so that America is ready to surge out of this coronavirus crisis as soon as possible. https://t.co/DbFCYgbbNx"
146,Wishing you and your family a happy and healthy Easter during this holy season. https://t.co/XRojPkZgD9
147,"Too many have lost their jobs and livelihoods in this coronavirus crisis.

The best way to get America ready to go back to work is to REHIRE workers who have lost their jobs because of this emergency, and take steps to PROTECT every job we still have. https://t.co/PydXwNx0I8"
148,"Because the government has taken the step of closing the economy to protect public health, Congress should in turn protect jobs in this country through this crisis.

We can't afford to tweak existing programs and hope for the best. We must think differently and be bold. https://t.co/mV8eyy45oK"
