,Tweet
49,"From supply chain disruptions to decreased demand, few have felt the effects of the #coronavirus pandemic worse than our nation’s #farmers. @HouseAgGOP @HouseGOP #agriculture"
50,"Thank you to all who are serving &amp; have served in the U.S. Armed Forces. A special thank you to my daughter who is serving in the U.S. Coast Guard. It's her sense of duty, like so many other brave men &amp; women in uniform, that protects &amp; defends our freedom &amp; liberty. https://t.co/BpGmoYddG8"
51,"RT @fema: Here are the latest facts &amp; figures for the Whole-Of-America #COVID19 response (as of May 15):

🔸 9.5 million samples tested
🔸 $5…"
52,I applaud @realDonaldTrump for mobilizing the U.S. International Development Finance Corporation to help rescue American businesses &amp; consumers. https://t.co/LiTwakWBm1 #coronavirus @HouseGOP
53,"Today, on #PeaceOfficerMemorialDay, we remember the brave men &amp; women who lost their lives protecting us &amp; our communities. Their selfless sacrifice will not be forgotten. God bless all who protect &amp; serve. #NationalPoliceWeek https://t.co/AkkCawJC4Q"
54,#China shows its true colors using the devastation wrought by #COVIDー19 as cover for its militaristic actions &amp; ambitions. #Taiwan is a sovereign nation &amp; the Taiwan strait is no place to be conducting two straight months of antagonistic live-fire drills. https://t.co/TwYD7Vhtli
55,"RT @HouseGOP: Pelosi's progressive wishlist is packed with wasteful spending unrelated to combatting COVID-19...
 
💲50M to Legal Services C…"
56,"Instead of engaging with international partners productively, #PRC chooses espionage. This is about saving lives and strengthening global health security, not saving face for an oppressive regime. @HouseForeignGOP"
57,"After all the negligence &amp; coverups on the part of the #CCP, #China resorts to its usual tactics of #intellectualproperty theft to steal vaccine development research. https://t.co/QPCc5walKj  #coronavirus  @HouseGOP"
58,"Proud to have Senate support in passing legislation that pushes for #Taiwan’s inclusion at #WHO as an observer. 
Taiwan’s roll in global health security is invaluable, &amp; it’s time the world takes advantage of the expertise they have to offer. https://t.co/4llqu4VBK1 @HouseGOP"
59,"I’m happy to have worked with Dr. George Yin on highlighting the important role #Taiwan was played in #globalhealth, &amp; how it further proves how #China’s authoritarian regime is an unsustainable structure for effectively fighting disease. https://t.co/ofFjKWXL5J @TheNatlInterest"
60,"Throughout this crisis, #Taiwan has repeatedly demonstrated the value of transparency &amp; responsible democratic governance in the face of a sweeping #pandemic. @HouseGOP @HouseForeignGOP"
61,"Grateful for the millions of nurses across the country tirelessly caring for the sick and saving lives. Thank you all for your selfless sacrifice, empathy, and heroic work in the fight to defeat #Covid_19.   #NationalNursesDay #NursesWeek https://t.co/GlR8ctqiAI"
62,RT @GovRonDeSantis: I have directed @AHCA_FL Secretary Mary Mayhew to issue an emergency rule requiring hospitals to test all individuals t…
63,"RT @GovRonDeSantis: Pleased to announce the launch of Florida’s new mobile testing lab, which will allow us to exponentially increase our p…"
64,RT @GovRonDeSantis: Pleased to announce our 12th state-supported drive-through testing site today in Sarasota. The state’s drive-through si…
65,Zero recognition and zero remorse from #CCP. The U.S. must take an active role in global health security and invest in opportunities like #CEPI rather than waiting for bad actors like #PRC to act responsibly. https://t.co/02qmex2GSo
66,#DHS intel report confirms “#China held off informing [WHO] the #coronavirus was a contagion most of January” so it could hoard medical supplies from abroad. Then they send faulty &amp; broken medical supply shipments to countries in need in a so-called “politics of generosity”
67,"I have asked that the #WhiteHouse invoke a 'force majeure'  motion to stop the import of all Mexican, Central American, &amp; South American food products during this pandemic to support our nation’s #farmers &amp; #ranchers. Read my letter here:  https://t.co/3TQzc8oW7V #agchat"
68,"Let this be a watershed moment for our nation as a mistake to never repeat. With countless human lives and livelihoods at stake, the time for gambling with #globalhealth security is done. #USGlobalResponse #COVID19"
69,We must continue to think aggressively and plan for the long term while supporting international public-private partnerships like #GAVI and #CEPI. #USGlobalResponse #COVID19
70,The United States and the rest of the world cannot afford to relinquish authority over #globalhealth security or to isolate ourselves from protecting the wellbeing of other nations. #USGlobalResponse #COVID19
71,Honored to join my colleague @RepBera in leading a bipartisan virtual Special Order to highlight the importance of U.S. global leadership in the fight against #COVID19. #USGlobalResponse https://t.co/SHjOLrsrc7
72,"RT @StateDept: Visit https://t.co/QiwN3yxO3s for answers to your #COVID19 related questions on international travel, STEP enrollment, and a…"
73,"#Ag producers are eligible for the #EIDL program under the coronavirus relief bill being considered in Congress. EIDL will provide relief for FL farmers, but there is more to be done. I'll cont. to work w/ my colleagues &amp; the Admin to assist FL producers during this pandemic. https://t.co/WrjyjgmmcX"
74,"Use of #drones has spread exponentially across many industries. Accepting drones made in #China, who is known for spying on its people &amp; tech #espionage, is dangerous. We must support our domestic production of all national security technology. https://t.co/dUpgr5lLyY"
75,The people of #HongKong spoke loudly in favor of liberty. Govt should not be using #pandemic as an opportunity to restrict more freedoms &amp; harass local businesses supporting the democracy movement. https://t.co/wt6MxCsiga
76,The #WHO has chosen to follow the #CCP line &amp; repeat propaganda during a pandemic caused in part by secrecy &amp; negligence. We should demand better from our multilateral institutions. Especially those to which we contribute almost as much as the next three countries combined. https://t.co/YAJreVcobe
77,We’re stronger together. #Taiwan again going above and beyond to promote global health security. https://t.co/Shr2L25YQS @HouseForeignGOP #coronavirus
78,Grateful to #SouthKorea in demonstrating the strength of our alliance. I hope we can continue to engage with similar goodwill moving forward for burden-sharing negotiations. #Covid19 #testkits #USROKAlliance #WeAreInThisTogether
79,RT @USAmbROK: #COVID19 test kits were just loaded at Incheon airport &amp; are bound for the U.S. The #USROKAlliance is ironclad and we're grat…
80,RT @AlachuaCounty: Alachua County's positive COVID-19 tests total 192 https://t.co/05R68pDcFB
81,"The world has seen first-hand the damage that can be done when officials conceal public health information on infectious diseases. Proud to stand w/ @CurtisUT in cosponsoring HR6421, the Li Wenliang Global Public Health Accountability Act https://t.co/NCAnZGLWoF @HouseForeignGOP"
82,"Happy to cosponsor HR 6386 with @RepMattGaetz. Assistance money meant for the American taxpayer should not end up in the hands of #PRC, who are responsible for the initial global spread of #coronavirus. @HouseForeignGOP @HouseGOP"
83,"For God so loved the world that he gave his one and only Son, that whoever believes in him shall not perish but have eternal life.—John 3:16 #GoodFriday https://t.co/zu7Q0Yb5is"
84,.@POTUS is right to call out #WHO for heavy reliance on #China &amp; embrace of their propaganda machine. We must reevaluate relationships with any multilateral organization that blindly follows malicious misinformation campaigns. https://t.co/zXV1OAJcjQ @HouseForeignGOP
85,God Bless our medical professionals today and every day for their selfless work battling the #coronavirus. Your tireless work is saving lives and America is grateful. #WorldHealthDay2020 https://t.co/blpri8KtFJ
86,"I couldn’t agree more. #Taiwan has more than earned it’s spot on the world stage, especially as a reliable partner in global health. https://t.co/ZVpfRqz7iv"
87,RT @WOKVNews: Coronavirus in Jacksonville: Helping small businesses financially https://t.co/jzRcAXQN46 https://t.co/ly0KjcbCcQ
88,"In 2015, @BillGates spoke on the exact situation we are facing now.

Americans must do what we have always done, lead during times of crisis. 

Our investment in treatments &amp; vaccines will benefit all of humanity.

#coronavirus #COVIDー19 

https://t.co/cxoUY45v33"
89,"Here's what #China &amp; the #CCP have been pedaling during the #coronoavirus crisis.

🚫Expulsion of international journalists
🚫Faulty medical equipment
🚫Debunked conspiracy theories
🚫Falsified COVID-19 case numbers

All this to win a ""propaganda battle."" What we need is #truth."
90,"#China could have been honest when #coronavirus first hit #Wuhan. 

They were not.

A lesson for all nations: never trust information from an authoritarian state. https://t.co/WAnsAGnYMu"
91,"Feeling like I’m beating a dead horse here...

More evidence that #CCP #China has lied about #coronavirus.

Again, I’m not surprised. 

https://t.co/BFx4jWyZzY"
92,#Taiwan is sending 10 million masks to #Europe &amp; the US. Mainland #China sends faulty equipment while the world fights a virus let loose by negligent #CCP officials. @WHO should rethink their allegiances when it comes to global health security. @HouseForeignGOP @StateDept
93,"RT @GovRonDeSantis: As we continue to fight the spread of #COVID19, I encourage every Floridian to utilize the resources available below. M…"
94,"We need to stop our reliance on countries like #China for our medical supplies. A national stockpile of medical equipment is needed now!

Proud to partner with @SenRickScott by introducing this bill in the House along w/ @RepDarrenSoto.

#Covid_19

https://t.co/T1tPXs4G89"
95,"RT @HouseGOP: Today is #NationalDoctorsDay 🩺
 
Thank you to our heroes on the frontlines fighting selflessly to fight this virus and save l…"
96,"This is why the House of Representatives passed my bill (H.R. 353) calling on #WHO to reinstate #Taiwan's membership within the #WHA.

@HouseForeignGOP @HouseForeignGOP 

https://t.co/EX2PahTkwU"
97,"This article by @HK_FreePress is shocking.

We should be encouraging discussion during the #coronavirus pandemic, not shutting it down. #WHO bowing to #Beijing is the exact opposite of what the world needs right now.

#Covid_19 #China

https://t.co/8zD4eIuwfw"
98,"Not surprised.

#china #PRC #Covid_19 https://t.co/mkpgukV1I0"
99,"Thank you @RepMcCaul for championing this effort.

The world deserves to know what #China did and refused to do as #COVIDー19 spread within their country and across the globe.

@HouseForeignGOP https://t.co/Dglqyg5DGI"
100,"My team has compiled resources on #Coronavirus. Stay informed, stay safe.

Federal information ➡️ https://t.co/nEuWtOUxPM

State/local information ➡️ https://t.co/pPt3sjSpoB"
101,"An important takeaway on the #PRC's #Coronavirus cover-up from this @ForeignPolicy piece - ""...an effort to distract attention from accusations that [#China's] initial cover-up is responsible for the rest of the world’s plight, in particular the looming economic catastrophe."" https://t.co/K2c001DNNM"
102,Always get a good return policy when it comes to #China’s “politics of generosity. https://t.co/rSwHnuEIcE #coronavirus
103,"Great to see that @realDonaldTrump has granted the Major Disaster Declaration requested by @GovRonDeSantis and @FLSERT for Florida. 

This will bring more resources to our state during this fight against #coronavirus. https://t.co/rRmCH8m3c3"
104,"As a leading democratic power, we must continue to support our natural allies in the region, especially as #Taiwan continues to be shut out of international organizations like the #WHO."
105,Important information from @StateDept for U.S. Citizens traveling abroad or who are living abroad - be sure to enroll in https://t.co/tPf8sHbBTB to receive alerts &amp; ensure you can be located in an emergency. https://t.co/0a82b1N4x2
106,"RT @HouseForeign: 🚨IMPORTANT INFO FOR AMERICANS ABROAD🚨

If you need assistance during the #COVID pandemic, contact your nearest U.S. embas…"
107,"RT @StateDept: Starting soon! Members of the Coronavirus Task Force will hold a press briefing. Watch live here on Twitter, https://t.co/4l…"
108,"Any #coronavirus relief deal must support our nation’s farmers &amp; ranchers who, like many other industries, face unique challenges during this time. Our nation’s #agriculture industry can't be left behind. @USDA   @HouseAgGOP https://t.co/rR98DUXYc5"
109,"Happy to join @RepBera in introducing HR6334, authorizing U.S. contributions to #CEPI. W/the U.S. taking an active role in #vaccine preparedness, I look fwd to collaborating w/other countries such as Germany, Japan, &amp; Norway. We must work together to prevent future #pandemics."
110,RT @USDA: Thank you to the heroes in the U.S. supply chain who are continuing to do right and feed everyone during this time ❤️ #NationalAg…
111,RT @WSJPolitics: The Trump administration is set to use the Defense Production Act for the first time in the coronavirus pandemic for about…
112,"Recent reports are evidence that #Taiwan can’t rely on #China or Intl organizations they are barred from in times of crisis. In order for Taiwan’s Pop. of 23 million to have a voice on global health, they must have a seat at the table. https://t.co/xRdJDmqzcJ @HouseGOP @WHO"
113,"Companies at #UF's Sid Martin Biotech Incubator are researching ways to counter #Coronavirus. The work being done will help the US and the world defeat this virus. 

https://t.co/I036pQ8XbZ"
114,"Couldn’t have put it better myself, @AmbJohnBolton. 

That is why I’m working on a bill with my House colleagues to ensure this never happens again.

#COVIDー19 #China https://t.co/HpKtLyLq9w"
115,"RT @AlachuaCounty: Alachua County EMERGENCY ORDER 2020-05
Dentists and those who practice under their license shall not perform any electiv…"
116,The  #PLA should think twice before attacking our naval forces who maintain a free and open Indo-Pacific. #china @HouseGOP @HouseForeignGOP
117,RT @HealthyFla: Stay updated with Florida's COVID-19 Data and Surveillance Dashboard. Find the latest information on #COVID19:  https://t.c…
118,"Dr. Fauci has it right. If you feel sick get on the phone with your physician. 

#COVID19 #SlowtheSpread

https://t.co/afxjXICLRZ"
119,"Thank you for highlighting this @PMCroninHudson. 

Don't be fooled by #China's recent narrative push. The #PRC's slow reaction allowed the virus to spread across the globe. https://t.co/7INnuAkDvZ"
120,RT @HouseVetAffairs: The @DeptVetAffairs is here to help in the midst of this pandemic and is posting regular updates on their website for…
121,"This just in ➡️ loan guidance for #SmallBiz during the #coronavirus 

https://t.co/QlriE7X6eA"
122,"Due to the #coronavirus, the US Embassy in Mexico announced the suspension of visas beginning today (3/18/20). The embassy said they will continue to process H2 visas for returning workers. #agriculture"
123,RT @FLHospitalAssn: Our hospitals and health systems are working tirelessly to protect all Floridians from the spread of #COVID19. Make sur…
124,RT @FLHospitalAssn: Many hospitals are updating visitation guidelines in order to protect the health of vulnerable patients. Visit your loc…
125,"It is a natural move for the #US to work closely with #Taiwan on #COVID19. All the more reason our ally must be allowed to fully participate in the #WorldHealthOrganization. 

#China #CCP #coronavirus https://t.co/8bLW8B5Poe"
126,RT @HouseGOP: Are you doing your part to slow the spread of the coronavirus?👇 https://t.co/9UEf1WJbV2
127,"RT @HouseGOP: Follow these coronavirus guidelines from the @WhiteHouse to keep our families and communities safe:
▪️ Practice Social Distan…"
128,"RT @HouseGOP: Everyone can help stop the spread of #COVID19.
 
Call your doctor if you develop these symptoms, have been in close contact w…"
129,"Great information on the #COVID19 situation in Florida from @HealthyFla and @GovRonDeSantis. 

https://t.co/xo6OjNLmbT"
130,Great article here on how effective we can be at flattening the #COVIDー19 infection curve. https://t.co/dwWqpNVdub
131,"RT @HouseGOP: For the latest tips on keeping your family and community healthy, visit 🌐 https://t.co/hVewFIYCqK https://t.co/4LDBZ5gsDr"
132,"RT @SenateGOP: We're ALL in this together.

And we can ALL do our part to help stop the spread of coronavirus.

⬇️ Here's how ⬇️ https://t.…"
133,"RT @HouseGOP: Everyone can help decrease the spread of the coronavirus.
 
Use these practical and important tips from the @WhiteHouse Coron…"
134,"Honored to meet w/ Sayragul Sauytbay, who was forced to work in concentration camps in the #Xinjiang/ #EastTurkistan region. The horrors of rapes, torture &amp; killings in these camps can’t be overstated. We must stand firm against #PRC oppression. #China https://t.co/9WJy9Ql2dF"
135,"RT @HouseGOP: House Republicans continue to work to keep the American people healthy and safe.
 
Check out the latest #coronavirus preventi…"
136,"Hey #Xi, next time you spread a conspiracy theory, put a little bit more effort into it."
137,"Funny how this comes out after #XiJinping got blamed for hiding the outbreak of #coronavirus in his country for over a month &amp; silencing the scientists working on the disease, allowing it to spread to over 80,000 in #China, along with over 12,000 cases in 76 countries worldwide."
138,"Unbelievable that China’s govt is supporting conspiracy claims that the U.S. is the real source of #coronavirus &amp; is concealing the true extent of the spread within our country. 
https://t.co/iamJMNRlGF @HouseGOP @HouseForeignGOP"
139,"I want to thank the original cosponsors @CongressmanGT,@RepAndyBarr, @RepNealDunn, @RepDavidRouzer, @RepTedBudd, @RepHartzler, @RepMcCaul, @MikeKellyPA, @RepRalphNorman, &amp; @RepEdCase, who understand the importance of this issue &amp; the needs of America’s #Ag community. @HouseAgGOP"
140,"Today, we introduced a commonsense plan to end the #Ag labor shortage in America.  The 'Labor Certainty for Food Security Act' (HR 6083) will bring relief to America’s #farmers &amp; #ranchers who are in dire need of a steady, reliable labor force.  https://t.co/NfnYDFPPRr @HouseGOP https://t.co/04BVwcbDwS"
141,"RT @HouseGOP: President Trump, the White House and House Republicans are taking decisive action to combat and contain coronavirus.
 
You ca…"
142,Electing #China to lead the World Intellectual Property Organization is like hiring a thief to guard a bank. The world must choose wisely in who they want in charge of their #intellectualproperty. #WIPO https://t.co/hxeYXAKKl4
143,#Taiwan has never been a part of the #PRC and should not be labeled as a heavily infected area. I join my friends in Taiwan in cautioning the #WHO to not be kidnapped by #China.  @TECRO_USA
144,"So far, #China has reported over 72,000 cases of #coronavirus while #Taiwan reports just over 20. But the @WHO classifies both as “very high risk” by lumping them together as one country."
145,RT @ISS_Research: Tune in now to hear directly from researchers who will soon be sending their science to the @Space_Station aboard a @Spac…
146,"My condolences to @JapanEmbDC Amb Shinsuke Sugiyama over the passing of his wife, Yoko. I'm fortunate to have met with Mrs. Sugiyama on multiple occasions &amp; I've always appreciated her warmth &amp; hospitality. My prayers go out to the Sugiyama family during this difficult time."
147,"RT @HouseGOP: Today we honor the presidents who have made America the greatest country in the world and have preserved our freedom.
 
Happy…"
148,RT @AVMACAN: ICYMI - Here's a recap of the #OneHealth Capitol Hill briefings we hosted last week. https://t.co/MpuXtNXRsY
149,I look forward to seeing Taiwan's work recognized by having their status in multilateral institutions such as the @WHO restored. @TECRO_USA  @HouseForeignGOP https://t.co/v6L78c8RuM
150,"Today, I joined my colleagues in expressing concern over Taiwan’s exclusion from the @icao. Given the rapid spread of #coronavirus in #Asia, it’s unacceptable our friends in #Taiwan are shut out of talks that directly impact the safety of their citizens. https://t.co/WAWvBT1Vol"
151,"#Taiwan has proven its capability &amp; determination on the global stage to contribute to disease prevention efforts time &amp; again, &amp; Taiwan deserves the opportunity to participate in the international health arena. https://t.co/zqZLrZOimk @HouseForeignGOP @WHO #coronavirus #China"
152,Important news: The @WHO has declared the novel #coronavirus update to be a public health emergency. This is the sixth time such an emergency has been announced. The overall health risk to the American public remains low. https://t.co/wHVYds1K2C
153,"#China has zero reasons for refusing the help of the #CDC in managing the spread that the #PRC has so far failed to contain. This virus is now the world’s problem, not China’s alone. https://t.co/m5vM65CzLQ"
154,"The #coronavirus has claimed the lives of over 100 people in #China, &amp; there are thousands of confirmed cases across Asia, in addition to multiple cases in the United States. #coronavirus"
155,Thank you Andrew Mitchell MP for being a conservative leader on international development. The reforms you championed through the @CDCgroup  ensures that every penny of taxpayer dollars are used effectively in only the poorest areas of the globe. @UKParliament
156,75 yrs ago today Allied forces liberated #Auschwitz-Birkenau. #WeRemember &amp; honor the 6 million Jews &amp; countless victims who were murdered by the Nazi regime during the Holocaust.  #NeverAgain #HolocaustRemembranceDay
157,"RT @HouseGOP: In 2019, House Democrats blocked Republican efforts to provide lifesaving medical care for babies who are born alive 80+ TIME…"
158,"As we closely monitor the #coronoavirus outbreak, I'm proud to join fellow veterinarian @RepSchrader to discuss the spread of animal illnesses to humans. Join us &amp; @AVMAvets for a briefing next week titled ""Outbreak: Epidemics in a Connected World."" https://t.co/B2QOw36VpQ"
159,"I join my colleagues in Congress in calling for the immediate release of #LuoDaiqing, a student at the University of Minnesota who was recently arrested by Chinese officials for speaking his mind on American soil over social media. @UMNews"
160,"If #China is so concerned about global health, maybe they wouldn’t have let the situation get to the point where they isolate a city with a population the size of the state of Georgia. American lives are now at risk because of extreme negligence from the #PRC"
161,"#China has quarantined the city of #Wuhan (pop. of 11M) after 300+ reported cases &amp; 6 deaths from a new #coronavirus. China bears responsibility for mishandling the containment, &amp; underreporting the spread, of this outbreak. https://t.co/eLh2SnhUii"
162,I’m grateful for all the brave men and women who serve and protect our communities. Thank you for all you do today and every day.    #LawEnforcementAppreciationDay https://t.co/JtKw4vpwX1
163,"Wishing a Merry Christmas to all! 

And we cannot forget to extend a special thank you to all our servicemen and women who sacrifice time with family on this day to protect us and our nation. 

Thank you and #MerryChristmas 🇺🇸"
164,Today we remember the over 2000 brave Americans who lost their lives during the attack on Pearl Harbor 78 years ago. We will never forget them &amp; that horrific day ‘which will live in infamy.” #PearlHarbor78 #HonorThem https://t.co/g0OCaEhcRi
165,"I applaud @realDonaldTrump for standing with #HongKong and signing the #HKHRDA. 

We stand with Hong Kongers who wish to exercise their freedoms and confirm our commitment to the city’s autonomy under the 1984 Sino-British Joint Declaration."
166,"I'm honored to stand with the protestors of #HongKong who serve as a reminder that freedom must never be taken for granted. I applaud my colleagues in the Senate for passing the HK Human Rights &amp; Democracy Act, which passed the House unanimously last month. https://t.co/H4l3haxu3P"
