,Tweet
15,"This #SmallBusinessWeek I encourage you to buy local. America’s small businesses have been hit hard by the #Covid_19 pandemic, so as we continue to open back up it is important we show these hardworking Americans our support! https://t.co/UuCTnWTytQ"
16,"There is still time to fill out the #2020census! 

The census will decide how much funding West Virginia schools, roads, and hospitals will get. 

Take a minute to fill it out here: https://t.co/XQ9zKG6BBj"
17,"To all of our Jewish brothers and sisters here and around the world, best wishes for a healthy new year full of peace and new beginnings! #RoshHashanah https://t.co/sSW5UDRmlh"
18,"Today we honor the many brave men and women of our armed forces who have become prisoners of war or are still missing in action. 

America is grateful for your sacrifice to defend freedom.

You will never be forgotten. https://t.co/iQfKyC1vgF"
19,"It is National Truck Driver Appreciation Week! 
 
Thank you to all truck drivers who are working around the clock to ensure important products are still being delivered around the country during #COVID19. You are the backbone of America, &amp; we are thankful for all you do! 🚛🚚"
20,"Under the direction of @realDonaldTrump,  #OperationWarpSpeed is bringing together our public and private sectors to ensure we find a safe and effective #COVID-19 vaccine soon. 

Learn more about this operation here: https://t.co/y5lTay56CA"
21,"RT @WVGovernor: In observance of Patriot Day, to honor the memory of the Americans lost on 9/11, and to pay tribute to all who sacrificed i…"
22,"Today we pause to remember the innocent lives lost on September 11, 2001. Thank you to the brave first responders, members of our military, and all Americans who came together to protect freedom in our darkest hour. 

We will #NeverForget. https://t.co/KFfCvMIcXp"
23,"Today is #WorldSuicidePreventionDay. No one is alone in their fight, and together we must continue to work to end the stigma surrounding mental health.

If you or someone you know is struggling, call the National Suicide Prevention Lifeline 1-800-273-8255. 

#NotAlone https://t.co/C3drUmE203"
24,"I urge my colleagues in the House to take up my safe harbor legislation immediately to help gig economy workers during this unprecedented public health emergency.

https://t.co/bUveeuhYBL"
25,I applaud @senatemajldr and my colleagues in the Senate for including a safe harbor provision to protect benefits for gig economy workers during the pandemic in their most recent COVID-19 relief package.
26,RT @WVNationalGuard: Today marks 180 days of our #COVID response in West Virginia. We have reached significant milestones in our efforts to…
27,"Happy #LaborDay! 

Though we may spend Labor Day differently this year, we must still celebrate our American workers and all they have done to improve our country.
 
I am committed to strengthening and supporting our great workforce in the wake of #COVID19. https://t.co/J4c3nM1n1j"
28,"RT @WVNationalGuard: As we approach 180 days of COVID-19 response, one of the key components of our support has been working with local hea…"
29,"The August Jobs Report is out and showing that unemployment is the lowest it has been since the outbreak of #COVID19 in March!

America is one step closer to healing from this virus! https://t.co/nVJyfFLTWp"
30,"Under the leadership of @realDonaldTrump, America has  streamlined the vaccine making process. This is instrumental in ensuring we find a safe and effective #Covid_19 vaccine SOON. 

Learn more here 👇 https://t.co/6POjkjWzMi"
31,"#OTD 75 years ago, we declared final victory over Japan, officially ending WWII.

Today, we honor and remember those who fought for freedom throughout the world. We are forever grateful for their service and bravery."
32,"The #PPP protected 12 million jobs in rural communities! This is excellent news. 

Together we are rebuilding our economy and recovering from #COVID19. https://t.co/dFX4AyjPwQ"
33,"Today is International Overdose Awareness Day. The opioid epidemic has touched far too many in #WV &amp; that's why I am working to end this crisis and help all in need.
 
Today and all days we must keep those fighting this battle in our prayers."
34,"#OTD 100 years ago, the #19thAmendment was adopted into the Constitution to officially give women the right to vote! 

Happy #WomensEqualityDay to all the women who fight for equality in the past, present, and in the future. https://t.co/Eeb2vk4aPS"
35,"If you have recovered from #COVID19, I highly recommend donating plasma to help another patient in need. We all have a role to play in combating this virus and this is a very important one! 

More information here: https://t.co/ZriMNWrkbj https://t.co/nrGCZwodKH"
36,"Thank you to all the local leaders who attended my roundtable at @OnTheGorge. This Park attracts visitors from all over the world. 

We are working together to alleviate the impact of COVID-19 and find more exciting opportunities to increase WV tourism! https://t.co/PEtaVwj1Vr"
37,Thank you to all the doctors and nurses at Lincoln Primary Care Center for battling #COVID19 on the frontlines each day. It was great to see all the new telehealth machines bought with your nearly $1M COVID-Telehealth grant from the @FCC. https://t.co/iPmOsnj0oN
38,"#OTD in 1920, the #19thAmendment was ratified, giving women the right to vote. 

Today, we celebrate this historic occasion and honor all who led the fight for women’s role in our democracy! https://t.co/I1WGrBxp8r"
39,"Under the leadership of @realDonaldTrump, Operation Warp Speed is working to find safe and effective vaccines for #COVID19. 

The public and private sectors are coming together to combat this virus and heal our nation and the world. 

More here: https://t.co/kWCubXGVfw https://t.co/L19NL72AKA"
40,"RT @Surgeon_General: Have you recovered from #COVID19, confirmed by a positive test? 

If so, you’re in a special position to help us fight…"
41,"On National Purple Heart Day, we honor those who have been wounded on the battlefield or paid the ultimate sacrifice. We are so grateful for their commitment to protecting freedom. 

Our nation’s soldiers and their families are in my prayers. https://t.co/v1eeM5Omc6"
42,"As we continue to get out more and travel to our summer destinations, please remember to wear a mask! 

Wearing a mask will protect others around you and help prevent the spread of #COVID19. 

We all have a role to play! https://t.co/aUtm2XBBJB"
43,"If you have recovered from #COVID19 please consider donating your plasma to help save the lives of your family, friends, and neighbors. 

We all have a role to play in defeating this virus, and this is a huge one! 

Find more information here: https://t.co/ZriMNWIV2R https://t.co/D27W1dAl8y"
44,"RT @RedCross: What is convalescent plasma and why is it so critical for #COVID19 patients still fighting the virus? Dr. Erin Goodhue, our E…"
45,RT @KCHealth1: Another drive-up COVID-19 testing event has been scheduled for next week. https://t.co/1w8yD2epPg
46,"In West Virginia alone, overdoses have increased by 50% during the #COVID__19 pandemic. We must stop the illegal drug flow across our Southern Border. 

That’s why I added an amendment to 2021 government funding to #BuildTheWall. 

Sadly, House Democrats voted this down."
47,"🚨🚨 NEWS ➡️ Southern #WV airports just received $1.3 million for infrastructure projects. 

Our airports play a crucial role in rebuilding our economy after #COVID19, and I am pleased to see this funding come home to our communities. 

https://t.co/EZ47aCZmEl"
48,RT @Cabell_HlthDept: Do your part to help slow the spread of COVID-19 in our community. Thank you Mayor Steve Williams for encouraging us a…
49,"#DYK the Paycheck Protection Program has supported over 50 million jobs during the #COVIDー19 pandemic?

And it has been extended to approve loans through August 8! 

Help your small business by applying here: https://t.co/e24iP9PNXZ https://t.co/saisYU9uia"
50,RT @RepMcKinley: #MasksUp https://t.co/wqyWUK8T7e
51,It was an honor to visit the Greenbrier County Health Department and meet these brave individuals who are battling #COVID19 on the frontlines. Thank you for all that you do to protect our community! https://t.co/MePmjUDHYC
52,"I am at @FlyLWBWV to talk with aviation officials and local leaders about supporting our airports during #COVID19. 

Together we can build up infrastructure and strengthen our economy to ensure the Greenbrier Valley has a future full of new opportunities! https://t.co/5umxEyn2NI"
53,I applaud this decision by the @FCC. This is major step towards bringing more awareness towards mental health and helping individuals get the care they need quickly and easily. https://t.co/Lt3vcDga2H
54,"If you are concerned about sharing your information with the #2020Census, this video shows how your data is kept secure ⬇️ 

https://t.co/yJgX8T1XhS

The census dictates how much funding our roadways, schools, and health care centers receive. 

Fill it out today!"
55,"We must continue working with VA leaders to improve conditions at health facilities to ensure this never happens again. Our veterans have sacrificed so much for our country, and they deserve high-quality care and confidence in our VA hospitals."
56,"My heart goes out to the veterans who lost their lives, and the families of the victims of these tragic acts. 

https://t.co/pfJuc1siBE"
57,"We must continue to keep West Virginia safe during #COVID__19 with increased testing and protective equipment for frontline responders.

I am proud to help secure this new funding for health centers, and am committed to finding all available resources.

https://t.co/b9v119zUN9"
58,"Thank you for your visit and commitment to defeating the opioid epidemic. 

We’ve come a long way, and will continue to keep working to end this crisis. https://t.co/rZRnCSrfMa"
59,"Happy #IndependenceDay! 

244 years after the signing of the Declaration of Independence, our country stands as a symbol of hope and freedom around the world. As Americans, we must cherish this gift we have been given and honor all of those who have fought so hard to protect it. https://t.co/Je6VfCH5bc"
60,"This week, I spoke against Democrats botched attempt to improve our health care. I want a bill that protects pre-existing conditions, lowers drug pricing, incentivizes innovation, and actually lets you keep your doctor. 

Unfortunately, this was not it. 

https://t.co/AMAx9Dr4SE"
61,"🚨 Today is your last day to apply for a #PPP loan ‼️

This program has played an instrumental role in our economy's comeback from #COVID19. In #WV alone, it has helped over 16,000 businesses stay open. 

Make sure to get your application in by midnight! https://t.co/EkToP1M60g"
62,"I am excited to announce that @ATT is donating $10,000 to  @FacingHungerFB who will provide 75,000 meals to families in Southern #WV! @ChamberAlerts and I are very grateful for all you and @WVNationalGuard are doing to help our communities recover from #COVID19. https://t.co/0xvsMDyK6i"
63,"Are you still waiting for your #Covid_19 Economic Impact Payment? The link below has information from the @IRSnews about how to track your payment, if you need to take additional action, and other details to ensure your check is delivered. 

https://t.co/rN4cbhkrpx"
64,"Happy Birthday West Virginia!
 
From our rolling hills, through the coal mines, into the New River Gorge, and beyond, it is an honor to call our state home. I am proud represent all the West Virginians who make our communities so special. https://t.co/2o6NY1YWiP"
65,"🚨🚨 Free #Covid_19 testing will be available in Wyoming County next week on June 22, 23, and 25. 

More information can be found here:

https://t.co/ZjSVc9hQg0"
66,"As we recover from #COVID19, it’s crucial that all levels of government act together to rebuild our economy. These investments from the @US_EDA will help get West Virginians back to work and provide new opportunities for success. This is excellent news!
 
https://t.co/mnYy9Xj61s"
67,"Today, I joined with local leaders to welcome two small businesses into the Logan community! Congratulations to Southern Charms Jewelry and Near Us Furniture on a successful opening. As we recover from #COVID19, it’s so uplifting to see new businesses open their doors. https://t.co/SG05ZU4OjU"
68,"As we continue to combat #Covid_19, we must ensure communities have the resources they need to survive this pandemic and keep Americans safely working."
69,"RT @WV_DHHR: Free #COVID19 testing May 26-28 in Fayette County, WV.
This optional testing is free &amp; available to all residents, including a…"
70,"Starting today, farmers can apply for the Coronavirus Food Assistance Program. This loan is available to farmers who have suffered a 5% or greater price decline due to #COVID__19. More information is below: https://t.co/96eVmzBEgV"
71,"On #MemorialDay, we honor the men and women of our Armed Forces who paid the ultimate sacrifice. These brave individuals protected our freedom and they will never be forgotten. 🇺🇸 https://t.co/DHnYngeq6N"
72,"RT @EdLaborGOP: During #COVID19 workers want the flexibility to earn an income on their own terms.

Bills introduced by @RepCarolMiller &amp; @…"
73,"Today, @RepCuellar and I introduced the Helping Gig Economy Workers Act of 2020 in the House. This bipartisan bill will ensure platform companies can continue to provide benefits like bonuses and paid leave to contractors during #COVIDー19, without the threat of lawsuits."
74,"The Paycheck Protection Program has been instrumental in keeping food on the table for so many families across the United States. 

These loans have helped over 15,000 small businesses in WV keep employees on the payroll.

Together we are healing from #COVID__19! https://t.co/zxiYxvMax8"
75,"""As West Virginia, and all of America, work to undo the effects of the pandemic and return to normalcy, it is important that we reflect on what went right, what went wrong, and how we can improve."" 

Read my op-ed about our recovery from #Covid_19 here ⬇️

https://t.co/OxZLLEPVTH"
76,"May is #MentalHealthAwarenessMonth 

While we are spending tremendous time focusing on our physical health, it is still crucial that we pay attention to mental health as well. 

You are never alone, today and all days. https://t.co/DB8RmmKxlZ"
77,Happy #ArmedForcesDay! Thank you to the men and women who make up our Nation’s Armed Forces. Your service and dedication is crucial to keeping freedom alive here and around the world. 🇺🇸 https://t.co/xmZmyfuDiv
78,"Every day our doctors and nurses work hard on the front lines to help our loved ones stay healthy and combat #COVID19. 

Thank you for all you do for us and our communities. We are eternally grateful. #NationalHospitalWeek https://t.co/AQokKGWDQt"
79,"RT @WVGovernor: Today I announced that free #COVID19 testing will be available to individuals in several West Virginia counties. 

Thank yo…"
80,"As we celebrate National Transportation Week, I would like to give a special thank you #ToThoseWhoKeepUsMoving. Without your hard work and dedication, our nation would not have the resources it needs to combat #COVID19 and get our communities moving again. 🇺🇸🚛🚘"
81,RT @WhiteHouse: President @realDonaldTrump's Administration began developing a Coronavirus vaccine immediately—and they've made progress at…
82,"RT @GOPoversight: What's in Speaker Pelosi's coronavirus bill?
 
❌Diversity provisions for marijuana businesses

❌Tax breaks for wealthy bl…"
83,RT @WVNationalGuard: The @167AW &amp; @130th_AW will honor front line #COVID19 healthcare and first responders with a flyover of hospitals on W…
84,"RT @FRCdc: Thank you, @RepCarolMiller! We appreciate your efforts to keep federal COVID-19 relief money from funding abortion. #prolife htt…"
85,"Today, we celebrate 75 years since an allied victory in Europe ended #WWII. Our nation will never forget the heroes of the greatest generation who fought valiantly to defend freedom around the world. #VEDay75 https://t.co/qAkx9q1Jc5"
86,Thank you @IPRCenter for all you are doing to combat fraud throughout our supply chains. Your work ensures that the correct PPE is getting to our front line health care workers as they combat #Covid_19. https://t.co/vxf4YXqz5V
87,"This #NationalDayofPrayer is more special this year. I was happy to join with the community of Cabell County to pray for our country. 

If you have a spare moment, I encourage you to pray for the health of our nation &amp; those working on the frontlines to combat #Covid_19. https://t.co/i5galc36Uq"
88,"Thank you to all of our nation's nurses working each day to combat #COVIDー19. You are the heroes keeping our loved ones safe and healthy. For that, we are eternally grateful. 
#NationalNursesDay https://t.co/WFnLkxcpjU"
89,"Under @POTUS’ leadership, the United States leads the world in COVID-19 testing BY FAR. 

We are a safer country thanks to @realDonaldTrump! https://t.co/FYaqTwmJtV"
90,RT @WVGovernor: I am issuing a Safer at Home executive order to continue to protect West Virginians from #COVID19. It goes into effect at 1…
91,🚨Excellent news! We are working around the clock to ensure more funding is coming home to keep our communities safe and healthy during #COVID19. https://t.co/EOo6BOnwun
92,"The #PaycheckProtectionProgram will be available again this morning at 10:30 a.m.! 

Small businesses can seek relief during #COVID19 by applying for this ~ forgivable ~ loan.

Find more information here: https://t.co/SBJvV1sj2a"
93,"Braskem America workers in PA and WV spent an entire month on the job, without going home, to produce the materials needed in 500 million N95 masks. Today, @SteveScalise and I expressed our thanks to these heroes for helping our nation fight #Covid_19. We are forever grateful. 🇺🇸 https://t.co/rH5rTivIU0"
94,"📺Tonight I will be joining my colleagues @SenCapito, @RepMcKinley, @Sen_JoeManchin, and @claymarsh on @WDTV5News to discuss West Virginia’s response to #Covid_19. 

Tune in at 7pm here —&gt; https://t.co/D28U0A6OrP"
95,"Tonight, I voted for the Paycheck Protection Program and Health Care Enhancement Act to deliver much-needed small business relief, keep Americans employed, send resources to frontline providers and hospitals, and expand COVID-19 testing."
96,"RT @GOPoversight: There are already 8 oversight processes to track virus relief.

So why does Speaker Pelosi want to add her ""select commit…"
97,"I am glad Congress can finally replenish the #PaycheckProtectionProgram. 

It was a shame Democrats played partisan politics for a week stalling this crucial bill. Now is the time to come together as Americans and combat #COVIDー19 together. https://t.co/Q0b2rxgAhK"
98,"All across the country, truck drivers, equipment operators, flight crews, maintenance workers, emergency personnel, and all other essential employees are working to help America fight #COVIDー19. 
 
#ToThoseWhoKeepUsMoving, we are with you, we support you, and we thank you. https://t.co/9JOR19mFAJ"
99,RT @WVGovernor: Today I announced that West Virginia is the first state in nation to begin testing all nursing home residents and staff for…
100,"The @WhiteHouse has released guidelines to #OpenUpAmericaAgain. I'm grateful that @POTUS provided a glimpse into what the future looks like. It's so important we do this in a smart &amp; safe way in order to continue to protect our nation against #Covid_19. 

https://t.co/kwf178Zc8C"
101,"FUNDING ALERT ‼️

West Virginia airports just received $9.3 million in relief funding for the #COVID19 pandemic. I am working to bring home as many resources as possible to help our communities during this crisis. 

https://t.co/C90HqKrxA7"
102,"RT @WVGovernor: The @wvcadv is still working to serve victims of domestic violence during the #COVID19 pandemic.

If you or someone you kno…"
103,"RT @WVGovernor: I asked for a map to be available to all West Virginians to find free, public WiFi during the #COVID19 pandemic. We want ev…"
104,"“For God so loved the world that he gave his one and only Son, that whoever believes in him shall not perish but have eternal life.” -John 3:16
 
Happy #GoodFriday. Though these are uncertain times, I encourage you to look around and see the many blessings that still surround us. https://t.co/WMglAQoqXu"
105,"💰🚨NEWS —&gt; If you are a non-tax filer wondering how you can still receive the #COVID19 stimulus check, click below to submit your payment information ⬇️

https://t.co/AmPiDtKkAM"
106,"RT @HouseGOP: We salute the heroes all across America who are stepping up in big ways to help their neighbors and communities.
 
In these d…"
107,"To all celebrating around the world, I wish you a happy, healthy, and blessed #Passover! Chag Sameach! https://t.co/02sBbHJkEC"
108,"🚨NEWS: West Virginia health centers just received over $22 million to combat the #COVIDー19 pandemic. This funding is provided by the CARES Act and will significantly help diagnose, treat, and prevent the spread of Coronavirus in our communities. 

https://t.co/DDkfZ5GgCt"
109,"RT @GOPoversight: Congress passed coronavirus relief funding to help employers keep people on the payroll.

Now @RepCarolMiller says, ""We m…"
110,"Today is #WorldHealthDay. 

Thank you to all of our doctors, nurses, and pharmacists working on the front lines to end the #COVID19 pandemic. You all play a crucial role in society and today we are especially grateful for everything that you do."
111,RT @WVGovernor: Today @workforcewv will begin distributing the additional $600 in Federal Pandemic Unemployment Compensation provided by th…
112,RT @SBAgov: 🔖 BOOKMARK THIS: Information about all of SBA's #COVID19 resources in one place. 👇
113,"Matt and I are thinking of the 29 miners who lost their lives at the Upper Big Branch mine on this day 10 years ago, and praying for peace and strength among their families. Today and all days, we are #WestVirginiaStrong."
114,"❗️Small Business Owners❗️

Applications are now being accepted for the Paycheck Protection Program. 

These loans can help ensure your employees will continue getting paid during the #COVIDー19 pandemic. 

Apply here: https://t.co/yGwCP7Z1WZ"
115,"RT @GOPoversight: The Chinese government made the pandemic worse with brazen disinformation efforts.

“Disinformation and censorship are co…"
116,"We need innovative solutions to address #COVID19 in the US. That is why I held a call with @Battelle, @WVHospitals, @RepMcKinley &amp; @RepAlexMooney to see how we can use their tech to decontaminate and reuse masks for WV healthcare workers, save lives &amp; reduce supply chain burdens."
117,"RT @GOPoversight: Since the coronavirus outbreak began in December 2019, the Chinese government has taken extraordinary steps to hide its o…"
118,"If you are a small business that needs help paying employees during the COVID-19 crisis, you’ll be able to apply for a Paycheck Protection Program loan starting this Friday (4/3).
 
Learn more here:
https://t.co/HAIvzjD8as"
119,Are you looking for more information about the individual checks the government will be sending out in response to the #Coronavirus? This article does a good job of explaining what to expect: https://t.co/oSVJQXJ6Q3
120,"RT @WhiteHouse: In partnership with the White House, @fema, and @CDCgov, @Apple has released a #COVID19 app to help you stay informed and p…"
121,"This #NationalDoctorsDay, please join me in giving a special thank you to each and every doctor who is working tirelessly to keep our loved ones and communities healthy."
122,"As we combat the spread of the Coronavirus, it's crucial that we continue doing everything we can to help our nation respond to this crisis."
123,"RT @WV_DHHR: There’s a lot of information circulating — remember these three to #KnowTheFacts about #COVID19.
- Consider the Source
- Check…"
124,"Today is a statewide Day of Prayer in West Virginia. Please join me in praying for our great state, the nurses, doctors and first responders on the front lines, and those who are ill and their families. We will all get through this together."
125,RT @RepMcKinley: Remember to support your local businesses and restaurants during #COVIDー19 ! @WVtourism created an interactive map to show…
126,"RT @WVGovernor: I have issued a Stay-At-Home order for all of West Virginia to slow the spread of #COVID19. 

@WV_DHHR State Health Officer…"
127,"Thank you @Ford, @3M, @GEHealthcare, and @UAW for all your hard work ensuring our hospitals and first responders have the resources they need to keep us healthy. We are all #InItTogether, and doing what we can to help those in need. https://t.co/c53jxiwmhN"
128,"Speaker Pelosi is once again stalling important #COVID19 legislation by attempting to add requirements for all airlines to end carbon emissions by 2025 &amp; funding sanctuary cities.

When will Democrats put politics aside and help the American people get through this crisis?"
129,"NEWS: I joined with my colleague, @RepBillFoster, to send a letter to Congressional Leadership to ensure that companies can continue to provide benefits that protect independent workers during this #COVIDー19 pandemic.
 
https://t.co/3cKxVykGZm"
130,RT @WVGovernor: I will address the citizens of West Virginia tonight at 7 p.m. on our #COVID19 preparations and response. You can watch our…
131,"In response to #Covid_19, @SBAgov is now offering disaster loans worth up to $2 million for West Virginia small businesses. Apply at https://t.co/zA8qtmz8Ex"
132,"My thoughts and prayers are with this patient, their family, and the health care providers around them. https://t.co/mnJHtspzdo"
133,"Thank you to all the doctors, nurses, pharmacists, and first-responders who are working hard to help us through this crisis. We are all #InItTogether."
134,"RT @WV_DHHR: Due to the evolving #COVID19 situation, @WV_DHHR is clarifying the state's testing criteria: https://t.co/dCz7013WvV https://t…"
135,"Today, @realDonaldTrump announced guidelines to slow the spread of #coronavirus in 15 days. I encourage EVERYONE to follow this plan. We all must do our part. https://t.co/OrFFEuMvLe"
136,"Due to increased health concerns my Washington, DC office is closed until further notice. My staff can be reached via email, but if you need immediate assistance, our district offices are still open. 
 
Huntington: (304) 522-2201
Beckley: (304) 250-6177
Bluefield: (304) 325-6800"
137,"For the most up to date information about how West Virginia is responding to the #CoronavirusOutbreak and the virus' status in our state, the @WV_DHHR created one central page for all relevant information: https://t.co/4dCSmYJ1E7"
138,"Last night, the House passed legislation to ensure a tax credit to employers, paid leave programs for those affected, increased access to telehealth services, &amp; free testing for #COVIDー19.

We are working diligently to keep America healthy. 

This is bipartisanship at its best."
139,"RT @GOPLeader: Nothing is more important than the health and safety of the American public.

Tonight's deal is proof that if Republicans an…"
140,".@POTUS’s National Emergency Declaration unlocks the tremendous power of our government. This is a crucial step in combating #COVIDー19. 

In addition, opening up testing to all labs will increase the amount of tests that are available for all. 

Thank you for your leadership."
141,RT @WVGovernor: I encourage all West Virginians to visit https://t.co/PZJxN3HkSc for up-to-date information on #COVID2019. We also set up a…
142,"RT @DrPhilRoe: As the coronavirus spreads in the U.S. it’s important to not panic, but take commonsense steps to help keep yourself healthy…"
143,"We must all take the proper precautions to prevent further spread of the #CoronavirusPandemic. Below are ways to keep your home, workplace, school, and commercial establishments safe ⤵️ https://t.co/64PCoWptut"
144,"RT @HouseGOP: We can all help stop the spread of coronavirus by knowing these signs and symptoms.
 
Call your health care provider if you’r…"
145,"We often name viruses on their location of origin. 

Ebola
Zika
West Nile
Spanish Flu

That name says nothing about the people who live there.

Thinking a virus name is racist shows who is more concerned with scoring political points than saving lives. https://t.co/b5GIaf3PFt"
146,"Thank you to this wonderful group of West Virginia pastors who came to the Capitol to pray with me for the work we are doing here and for our great State. During a busy day, it was refreshing to meet with you all. https://t.co/dxYJsVVBVs"
147,"I am working hard to make sure West Virginia is safe and prepared for the #Coronavirus, but I need your help too. Here are some best practices we all should be doing to help lessen the impact of #COVID19 on our communities: https://t.co/GES9TLe2XU"
148,RT @WhiteHouse: Moments ago: President @realDonaldTrump signed the Coronavirus Preparedness and Response Supplemental Appropriations Act. h…
149,"Yesterday, I voted for $7.8 billion in emergency funding for Coronavirus #COVID19 and I want to tell you where that money is going. I am committed to doing all I can to keep West Virginians, and all Americans healthy. https://t.co/NlvwwWmJw3"
150,"Congress just passed crucial funding to help decrease the spread of #COVID19. We must keep Americans here &amp; around the world safe. To prevent spreading it, wash your hands often, cover your mouth when coughing or sneezing, stay home if you feel sick, &amp; avoid touching your face. https://t.co/RaIaH8LjES"
151,RT @GOPLeader: Congress should've already passed a funding bill to combat coronavirus. Period. But Democrats are hellbent on sneaking in el…
152,"🚨BREAKING NEWS: West Virginia signed into law protections for all children who are #BornAlive following an abortion attempt. All children deserve the right to life, and I encourage my colleagues in Congress to vote on this important legislation as well. 
https://t.co/s9RSCRRIbe"
153,I am closely monitoring #COVID19 and encrouage everyone to pay close attention in order to further prevent its spread. Follow @CDCgov and @CDCemergency for the most up-to-date information. https://t.co/b9h81fdaCi
154,"We must protect the lives of ALL people, especially those who survive abortions and are #BornAlive. 

I asked that this bill be voted on in the House &amp; Democrats blocked it. Today, @senatemajldr brought it up in the Senate.

All Americans deserve the right to life. 👶🏻"
155,"#OTD in history, the Battle of Iwo Jima began. Thank you to the many brave soldiers, including my dear friend and Medal of Honor recipient @WoodyWilliams45,  who fought to defend freedom around the world. #NeverForget 🇺🇸 https://t.co/o9LYsXd48z"
156,"As a wife, mother, and grandmother I know the joys children bring to families and the community around them. Thank you @HoopsChildrens for showing @SenCapito and me all the impressive things you are doing to ensure our children are safe and healthy. https://t.co/Ve0BLDk1tF"
157,"The Constitution protects the Right to Life for all Americans. 

Today, I fought for that Right in @GOPoversight.

It is a shame my colleagues across the aisle do not respect the Rights of the babies who survive an abortion attempt. 

https://t.co/mGRntYeRKz"
158,".@POTUS is working to ensure that all Americans have access to affordable health care at the highest standards. It is time we lower prescription drug prices, end surprise medical billing, and provide the ability to choose the plan and doctor that is best for you.  #SOTU"
159,"Thank you @realDonaldTrump and all of those who are participating in the #MarchForLife today. As a mother and a grandmother, I know the joys children bring to a family. That’s why I stand for life."
160,"#OTD in 1940, the Pond Creek Number 1 Mine exploded at Bartley in McDowell County, tragically killing 91 miners. Today, I continue to work for innovative solutions that make our mines the safest they’ve ever been. Thank you to our miners who work to always keep our lights on."
161,Americans who are not counted cannot get equal representation. Thank you to @GOPoversight for working to make sure our rural communities receive a full and fair census count. https://t.co/Rsb1gHAcH1
162,"As a mother, I know the joys children bring into a family. This program is crucial to keeping our mothers and infants healthy and moves us one step closer to ending this horrible crisis. https://t.co/3YGYJlUgAu"
163,"RT @RepDLamborn: This week, coastal elitists are attempting to ignore the 62 million Americans who voted for @realDonaldTrump in the 2016 e…"
164,"For those who are trying to reach our Huntington District Office, our phones are currently down. If you are in need of any assistance, please contact our other offices below. 

Washington, D.C. - (202) 225-3452
Beckley, WV - (304) 250-6177
Bluefield, WV – (304) 325-6800"
165,"Thank you, @POTUS, for your continued commitment to ending this tragic epidemic. https://t.co/f9ujC5JfeG"
