,Tweet
77,On National #ArmedForcesDay we salute all of our amazing servicemembers in every branch of the military who sacrifice so much to defend our nation. Thank you to each &amp; every one of them for their unwavering service to our great nation. https://t.co/qsu6gJ1hGD
78,"1,800+ page, $3,000,000,000,000 hyper-partisan pathway to nowhere...in the middle of a PANDEMIC! https://t.co/6K1N2FMT9k"
79,"The House is voting on a 1,800+ page, $3,000,000,000,000 hyper partisan path to nowhere that was drafted w/o bipartisanship, vetting, debate, or compromise. This isn’t how to legislate, especially in the middle of a pandemic. It’s time to work with POTUS &amp; GOP, not against us."
80,"Whoever ordered the leak of classified info to the Washington Post about General Michael Flynn in early 2017 should be prosecuted. It’s a black and white, clear as day crime."
81,"This great effort by @IvankaTrump is exactly what we need to ensure a healthy, robust food supply in the US. With the hard work of our ranchers, farmers, truckers &amp; grocery store workers, this has been a true team effort all around to keep the food moving.
https://t.co/rsUsPTjvJQ"
82,"Dr. Oxiris Barbot should be immediately fired as NYC Health Commissioner. I know too many NYPD officers who tested positive for coronavirus &amp; this is the type of attitude that costs lives. She’s entirely disqualified from serving in this post one more day.
https://t.co/Rqzq49XexJ"
83,"Never again should we have to rely on other nations like China for PPE, vents, &amp;, to the max extent possible, medicine. Between our natl &amp; state stockpiles &amp; an emergency US manufacturing plan, we can be prepared for pandemics better than ever before. The latest w/@marklevinshow https://t.co/rHWytSE0QG"
84,It’s Monday. It’s the start of a new week and it’s yet another week the House of Representatives is out of DC. Any House leadership who believes the House is non essential should just step aside. Could there be any worse a time for the House to continue being AWOL like this?
85,"Public Service Announcement for those on Twitter who apparently need a refresher: The Pledge of Allegiance doesn’t end with “liberty and justice for all, except General Michael Flynn.”"
86,"I’m in DC right now. The House of Reps should be here at work. Any member of leadership who thinks the House isn’t essential should step down. Any House Member who feels like they aren’t essential should do the same. This is the time to be working harder than ever, not to go AWOL"
87,"Just had a great 3+ hr meeting w/ @realDonaldTrump @WhiteHouse to discuss coronavirus response, his team’s phenomenal efforts to help NY, &amp; his vision for the USA to transition to greatness as our nation’s economy reopens once again &amp; a historic American comeback is launched. 🇺🇸"
88,"The only path through this pandemic should be not as Republicans first or Democrats first, but as Americans first. Our nation and our people are stronger together and united. There should be one common purpose and one common goal to defeat this invisible enemy."
89,"The House of Representatives should be in DC at work right now. There is so much so wrong with the House being AWOL like this. Health care workers, cops, truckers, farmers, grocery story workers &amp; many others NEVER stopped working. It's time for the House to report back for duty! https://t.co/NrqZS1nNZz"
90,"It’s impossible to tally up just how much health and economic devastation China exported all around the world in such a very short time due to this pandemic. On top of that, it sure appears they don’t even feel bad about it. https://t.co/fJrBdfIVi7"
91,"The securing of PPE, ventilators, testing, small business funding, and more during this pandemic has been extra personal for us in Suffolk County &amp; I want to thank @realDonaldTrump &amp; @WhiteHouse for going all in to help us on Long Island. The invisible enemy is on the run!"
92,"RT @WhiteHouse: The @BlueAngels and @AFThunderbirds flew over Washington, D.C. today to honor our nation's INCREDIBLE healthcare workers, f…"
93,RT @GOPLeader: Praying for all those who have lost a loved one—especially those who couldn’t be there with them to say goodbye.
94,"RT @ABC: Two girls and their grandmother's horse paid a visit to a nursing home in Virginia, bringing joy to the residents who live there,…"
95,"There are people in our country who threaten to move out of the US. Oftentimes, these individuals never actually follow through.

As for me, there is no other nation in the history of the world I would rather live my life, serve in uniform, raise my family and be free. 🇺🇸🙏"
96,"As a Military Intelligence Officer at @Fort_Huachuca, AZ, then COL Michael Flynn was my 1st Brigade Commander. He was a dedicated leader, teacher, motivator &amp; patriot who loved, mentored &amp; inspired all in our ranks. I was proud to serve w/ him then. I'd be honored to do so again! https://t.co/gt1Z3dsesQ"
97,More pizza was just delivered to NY-1 health care workers courtesy of @USAmbIceland! This time @StonyBrookSHH &amp; @PBMC_Northwell received the food. Amb Gunter recently called me to donate a ton of food. He's also donated to 3 other local hospitals! TY Amb Gunter! https://t.co/2qgU8XWVbC
98,"RT @RichBarrabi: The @BlueAngels are going to do a flyover of our area tomorrow to honor health care workers, first responders, and essenti…"
99,"RT @SteveBellone: We've been working on a solution to provide temporary property tax relief for homeowners reeling from #COVID19.

Today, o…"
100,"Thank You to the Navy sailors aboard the USNS Comfort who brought skills, resources, patriotism, love and selflessness to the fight against Coronavirus in New York. 🙏 🇺🇸 https://t.co/u5Gyx1gIYu"
101,"Yesterday, I spoke to Adm Polowczyk &amp; @WhiteHouse to reiterate the continued need for PPE for Suffolk County’s health care &amp; other front line workers. Today, they once again delivered for our community w/ vital PPE. TEAMWORK @RealDonaldTrump @SteveBellone https://t.co/Wh8Z4pmN8P"
102,"Over the past month especially, health care workers and other front line warriors on Long Island have been laying it all on the line at great risk to themselves and their loved ones. Yes they deserve a massive thank you, but they have also earned more pay for this hazard duty."
103,Fed gov just delivered 500k reusable face coverings to Suffolk! These will be provided to vulnerable older LIers to keep them safe &amp; healthy &amp; keep pressure off our local health system. Every level of gov continues to work together in a non-partisan way! One team @SteveBellone! https://t.co/sA0w92KyXa
104,"The non-partisan fight for urgently needed PPE continues w/80k more surgical masks &amp; 27k gowns just delivered to Suffolk. When battling #coronavirus, we are 1 team &amp; I'm proud to continue the fight alongside partners from all levels of govt, from @RealDonaldTrump to @SteveBellone https://t.co/oRplGJKmoQ"
105,".@USAmbIceland Gunter contacted me last week offering to buy/donate tons of food to help feed NY-1 front line workers. Yesterday, @StCharles_LI received a donation of pizza. Today, it was @LICommunityHosp's turn! TY to the Amb for his generosity &amp; to our brave healthcare workers! https://t.co/irHVxzzqjN"
106,"If a higher ed institution has a large $40 BIL endowment, a company is flush with cash, or an individual is comfortably sitting on massive wealth, I don’t see a need for them to get a dime of emergency coronavirus funding. These bills must be focused on survival, not fortune."
107,Had a great meeting w/ @realDonaldTrump today @WhiteHouse to discuss the ongoing response to COVID-19. Grateful for the phenomenal efforts &amp; results of the President &amp; his team delivering for NY &amp; LI. TEAMWORK! https://t.co/niWMYVTFmU
108,On #YomHaShoah or #HolocaustRemembranceDay we honor the innocent lives of 6 million Jews &amp; millions of others who were tragically murdered &amp; the survivors who suffered so much. Let us renew our pledge to never allow this darkest form of evil to ever rise again. https://t.co/BggFqNe2he
109,"Our community's small businesses are stepping up to the plate when their neighbors need them most, feeding our brave frontline workers as they battle coronavirus on the ground. Great to join @TFCU as they donated $$$ to support these small businesses at Stony Brook Village Center https://t.co/tf61pLmIHr"
110,"The Speaker needs to stop viewing this as GOP v Dem, Red v Blue, &amp; Trump v anti-Trump. We're Americans first &amp; we're in this TOGETHER. Knock off the petty partisan politics. This is a time to be NON-partisan &amp; do whatever needs to be done to get our country through this pandemic."
111,"While @realDonaldTrump believes the enemy is coronavirus, @SpeakerPelosi believes the enemy is Pres Trump. In order to defeat COVID-19, we must have a clear head &amp; united, common purpose to confront and end this pandemic. #FundPPP https://t.co/pp50vZ12aB"
112,"RT @kimguilfoyle: “In responding to the outbreak of coronavirus across the country, every level of government has worked together. Reopenin…"
113,"RT @SteveBellone: Yesterday we distributed more than 81,000 pieces of PPE.

Tomorrow we will dispatch KN95 masks to our supermarkets to hel…"
114,"The resistance to identifying the source of this global pandemic has been inexcusable every step of the way. 

Having the earliest possible detection of a potential global health threat is one of the very most important ways to prevent a pandemic from actually taking place. https://t.co/iu9jOrv8l3"
115,TY to @Aboffs_Paint for donating 17k N95 masks from its own inventory to area hospitals &amp; local first responders. This 4th generation business is putting its neighbors &amp; fellow LIers first when it matters most! https://t.co/tC1wjjseBV
116,"In the future, between the national stockpile, state stockpiles, and an emergency domestic manufacturing plan, never again should the United States rely on a foreign government for ventilators or Personal Protective Equipment (PPE) to respond to a pandemic."
117,RT @RepLeeZeldin: China’s strategy to put a lid on the Coronavirus by just trying to get no one to talk about it is not only destroying liv…
118,Sat. AM I secured a donation of 10k KN95 masks from @Tunnel2Towers. Today these masks were delivered to front line grocery store workers. Look forward to continuing to work w/ @SteveBellone in a non-partisan way to help protect LIers on the front lines of this COVID-19 battle. https://t.co/JwnOlL2rv5
119,Great to see Prime Minister @BorisJohnson recovering strong from coronavirus. 🇺🇸 🙏 🇬🇧 Many prayers and best wishes from this side of the Atlantic! https://t.co/mBGhALeJp5
120,"Wishing all celebrating today, from the Zeldin family to yours, a very #HappyEaster. 🙏 We pray for peace, health, wisdom, unity and strength today and everyday to overcome the challenges before us."
121,RT @DeptofDefense: A New York City emergency room doctor who also serves in the New York Air National Guard's @106threscuewing is aiding in…
122,"LI's North Fork is continuing to support our brave front line workers. William J. Mills &amp; Co, @greenportbrew, Woodside Orchards &amp; vols are making face shields for our hospitals, 1st responders &amp; front line warriors. THANK YOU to everyone stepping up! https://t.co/IHnKuSRI6i"
123,"Secured 10k KN95 mask donation from @Tunnel2Towers for Suffolk front line workers. They're stepping up when we need them most, selflessness that reflects namesake 9/11 hero Stephen Siller. Look forward to working w/ County Exec @SteveBellone to get this PPE to the front lines. https://t.co/NcSjUxH8uA"
124,"One of the most fundamental principles to negotiating a coronavirus related appropriation is that it should be solely focused on coronavirus response to help get through this outbreak. If it’s unrelated to that then save it for another bill, for another debate, on another day."
125,"RT @USNavy: #USNavy Reservists Answer Call for #COVID19 Pandemic Relief Efforts.

FULL STORY: https://t.co/yAw0M4nlKV https://t.co/y0fnkOtF…"
126,"The trucks keep coming! Over 250k surgical masks &amp; 280k N95 masks have arrived this week to Suffolk County + 100k N95 masks for @NorthwellHealth hospitals west of Suffolk. 

It's all for our local healthcare workers, first responders, law enforcement &amp; other front line warriors! https://t.co/z0BF7MrKiX"
127,"RT @USNavy: #InThisTogether

#USNavy Sailors conduct day to day operations aboard #USNSComfort (T-AH 20) while the hospital ship is moored…"
128,"During this time we usually spend more closely with much more of our family &amp; loved ones, let's pray not only for our own family's health &amp; safety, but for all people around our community, country, &amp; world who are struggling through this especially challenging moment in time."
129,"RT @SteveBellone: A delivery of N95 masks have arrived to Suffolk County. 

Thank you @realDonaldTrump and @RepLeeZeldin for delivering the…"
130,"The President promised Sunday he'd immediately deliver Suffolk County 200,000 N95 masks.

The even better news...251,200 N95 masks have arrived to Suffolk PLUS another 100,000 N95 masks for @NorthwellHealth west of Suffolk!

TY @realDonaldTrump, Jared Kushner &amp; Admiral Polowczyk! https://t.co/Wt3AZlm1XQ https://t.co/Zn31TQ566D"
131,"Signed, sealed, delivered-Earlier today, 150,000 surgical masks were delivered to Suffolk County for our great hospital workers &amp; other front line warriors. Tomorrow, 200,000 n95 masks will arrive to Suffolk after the announcement tonight by @realDonaldTrump! One team, one fight! https://t.co/gfN85TNXmX"
132,"On top of the 150,000 surgical masks delivered today to Suffolk County Exec @SteveBellone, President Trump just announced he's sending 200,000 n95 masks TOMORROW at NO COST to the county! We are all in this together as Americans, not Republicans or Democrats. THANK YOU!! https://t.co/GwrOW3YMsD"
133,"TY @realDonaldTrump &amp; Jared Kushner for responding so quickly &amp; favorably to my ask last night after I got word our county's stockpile of key PPE was EMPTY. They stepped up BIG time for Suffolk's health care workers, first responders, law enforcement &amp; other front line warriors. https://t.co/zxplYBDDc4"
134,"We just secured 150,000 surgical masks to be delivered to Suffolk County TODAY! https://t.co/3MET4sFHJR"
135,"We have ~25k coronavirus cases in Suffolk/Nassau. Suffolk’s stockpile has NO surgical masks, reg sized n95 masks, gowns, face shields or body bags. Other items are low. We need fellow Americans who can help to PLEASE send us PPE ASAP! Email me at CongressmanZeldin1@mail.house.gov"
136,"The Suffolk County face shield stock pile is now EMPTY. It's all hands on deck &amp; NY-1 libraries, grade schools, universities, companies &amp; others are stepping up to make face shields for our local healthcare workers. THANK YOU to everyone helping out! https://t.co/xDDOQ5oKIW"
137,"RT @CDCgov: To slow the spread of #COVID19, stay at home except to get groceries, medications, or other essentials. Avoid outings you don’t…"
138,"RT @WhiteHouse: 4 million N95 respirators, 1.8 million surgical masks, 460,000 face shields, 1.4 million gloves, and 4,400 ventilators have…"
139,"Special shout out to Three Village Dads! They've been going non stop these last few weeks, feeding our health care workers on the front lines of the battle against coronavirus. TY to these great dads &amp; the many other Long Islanders stepping up to support each other. #InItTogether https://t.co/3kbq3vGwbJ"
140,"First we must get through the challenge immediately before us, but never again should the US rely on China or any other country for that matter to provide PPE/ventilators to respond to a pandemic. We should stockpile enough of both to be fully prepared for a nationwide pandemic."
141,"RT @USNavy: #USNavy photos of the day: #USNSComfort practice with #n95 masks, #USNavy and #usairforce make meals #COVID19, #VP4 flies with…"
142,"Dr. Peter Michalos from Southampton in NY-1 raised $433,000 to purchase &amp; deliver 12 ventilators to @StonyBrookSHH. He also distributed 1,000 N95 masks to Doctors, Nurses, State Troopers and Southampton Town and Village personnel. Thank You Dr. Michalos! https://t.co/lcqsuYzRwm"
143,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/CurosT0chF
144,RT @NYPDnews: We offer our condolences to the family of two of our very own who passed due to the Covid-19 pandemic. School Safety Officer…
145,RT @NYGovCuomo: Holding a briefing with updates on #Coronavirus. WATCH LIVE: https://t.co/iTt5ZlaTmD
146,"🚨As the # of hospitalized coronvirus patients continues to rise in NY, a contract was just awarded by @USACEHQ to build a temporary hospital @stonybrooku to accommodate over 1,000 non-COVID-19 patients. Construction is expected to be completed by Apr 18. 
https://t.co/ZljFwCjRZx"
147,"RT @EmpireStateBldg: [1/2] We’ll never stop shining for you. 

Starting tonight through the COVID-19 battle, our signature white lights wil…"
148,RT @CDCgov: Worried about your pet during the #COVID19 outbreak? There’s no evidence that pets can get sick from the virus or spread the vi…
149,"RT @Mike_Pence: To every doctor around the Country tirelessly working to keep the American people healthy and safe, thank you. Our Nation i…"
150,"RT @ABC: The USNS Comfort, loaned to the coronavirus fight, enters the New York Harbor. The ship is equipped with 1,000 patient beds, 12 op…"
151,RT @CDCgov: Take simple daily precautions to help prevent the spread of respiratory illnesses like #COVID19. Learn how to protect yourself…
152,"The Speaker should sit this one out trying to spend this critical time playing the coronavirus blame game.

I vividly remember that the same day Pres Trump first met with his coronavirus Task Force on January 29, 2020, Congress was being hijacked with her sham impeachment trial. https://t.co/UaQVrnfFwn"
