,Tweet
86,".@CAIaero in #Arlington is one of 1,400+ aerospace-related companies that support WA’s aerospace supply chain &amp; the regional economy. 

This morning, I met with CAI’s leadership team to hear how a PPP loan has helped the aerospace company save jobs during the pandemic. https://t.co/R6Mwal1Z4V"
87,"📍Stop #4, Open Air Thursdays, #OakHarbor 

Thank you to Vicki Graham, director of the @OH_Chamber_WA, for a walk-through of Open Air Thursdays. Great to meet with so many small business owners &amp; learn how #CARESAct grants are helping many get through the #COVID19 pandemic. https://t.co/kWtmredwRQ"
88,RT @KING5Seattle: Washington Rep. Rick Larsen 'confident' Congress will pass new pandemic relief plan https://t.co/fB6h5MwVyt
89,RT @goskagit: Congressional members believe more needs to be done to help folks weather the financial impacts of the COVID-19 pandemic. htt…
90,"Today, I took the ferry out to beautiful San Juan Island where I continued visiting #WA02 small business owners to hear about the impact of federal #COVID19 relief &amp; the challenges they are adapting to during the pandemic."
91,RT @TransportDems: The Trump admin won't institute a consistent mask policy on planes but ignoring the virus isn't an option. To help preve…
92,"📍Stop #6: @TulipTownWA, #MountVernon 

Although the pandemic forced the cancellation of the @svtulipfest, Tulip Town co-owners Andrew Miller &amp; Angela Speer are adapting this summer w/u-Pick strawberries &amp; preparing for their second year of fall festivities. https://t.co/1XdkiY4O4L"
93,"📍Stop #3: The Fairhaven, #Burlington

Opening a restaurant during the pandemic has not been easy, but owner Jennifer Shapanuf is adapting during this difficult time. 

Today, stopped by Jennifer’s new restaurant to hear how a @SBAgov grant has helped her stay in business. https://t.co/3AUGImrmHo"
94,"📍Stop #2: Dogwood Imdustries, #SedroWoolley 

Stopped by Dogwood Industries this morning to hear from owner/manager Jean Peterson about her experience obtaining a PPP loan from SaviBank to help her small business continue operating during the pandemic. https://t.co/wpesZZCkVa"
95,"📍Stop #1: Breadfarm, #Edison 

PPP has helped 8,500+ small businesses in #WA02, including 1,882 in Skagit County.

I met w/Breadfarm co-owner Scott Mangold to hear about the bakery’s experience w/the PPP loan program &amp; their efforts to support the community during the pandemic. https://t.co/oUDFx7I6Iv"
96,"Today, @RepRonEstes &amp; I introduced a bipartisan bill to protect American aerospace jobs &amp; support the dedicated women &amp; men who keep the supply chain moving during the #COVID19 pandemic.

Read more about the Aviation Manufacturing Jobs Protection Act 🛫⬇️
https://t.co/hEd92nNKYf"
97,"RT @EverettHerald: 4. @RepRickLarsen said leaders in Washington D.C. continue to negotiate for further COVID-19 relief, @IanDavisLeonard re…"
98,"📍Stop #2: The New Mexicans, Everett

Stopped by the family-owned restaurant in downtown #Everett to hear how owner Evie De Simone, her family &amp; her staff are adapting during the pandemic &amp; how a PPP loan has helped save jobs at the restaurant. https://t.co/Zziak4hoiB"
99,"📍Stop #1: Greater Trinity Church, Everett

This morning, I met with Rev. Dr. Paul A. Stoot, Sr. at Greater Trinity Church in #Everett to hear how a Paycheck Protection Program loan helped the church &amp; how the #COVID19 pandemic is impacting the congregation. https://t.co/etomw6sdAK"
100,"The Paycheck Protection Program (PPP) has helped 8,500+ small businesses in #WA02 save 60,000+ jobs.

Today, I will visit small business owners in Snohomish County to hear about the impact of federal pandemic relief &amp; the challenges they are adapting to during the pandemic. https://t.co/iksMZABjPl"
101,Honoring the #GreatAmericanOutdoorsAct with a foggy hike up Mount Pilchuck. Lots of mask-wearing hikers out today @LCVoters @AudubonWA @WCVoters @SierraClub https://t.co/ChkVROC0ng
102,"Immigrants who filed taxes with an Individual Tax Identification Number were not eligible for the first round of economic impact payments in the #CARESAct. 

The next #COVID19 aid package must include ITIN filers as eligible to receive an economic impact payment. https://t.co/gbNzomlROa"
103,"Immigrants make up a disproportionate number of essential workers who risk their own lives to save lives, keep the economy moving &amp; ensure Americans have access to food."
104,"🚗 #OakHarbor 🛣️➡️ #Coupeville ⛴️➡️ #Clinton ⬇️

In Island County, transportation means jobs and is key to post-pandemic economic recovery. Hear more about yesterday’s Whidbey Transportation Tour with my special guest, Assistant County Engineer Kelly Ojala 🔊⬇️ https://t.co/J4c8cZpL1r"
105,"It's been:

1⃣2⃣days since fed eviction moratorium expired
3⃣7⃣since @HouseDemocrats passed @RepMaxineWaters’ bill to ⬆️rental assistance
8⃣7⃣since House passed #HEROESAct

The Senate must pass relief for renters &amp; homeowners &amp; ensure housing stability during/after the pandemic."
106,"RT @TransportDems: ICYMI: With the Trump admin refusing to mandate masks on airplanes, Chairs @RepPeterDeFazio and @RepRickLarsen introduce…"
107,"The next #COVID19 relief package must include safeguards for our democracy. This includes financial relief for the @USPS, a critical lifeline for Washingtonians who rely on mail to cast ballots, fill prescriptions, conduct business &amp; stay in touch w/family, friends &amp; neighbors. https://t.co/K5iRsbrczi"
108,RT @NewDemCoalition: Enhanced unemployment benefits have provided a crucial resource for some 30 million Americans during #COVID19. As repo…
109,"Thank you to the Coasties who defend our shores, perform rescue missions &amp; protect the maritime interests of the U.S., especially the active duty &amp; reserve members, civilian employees &amp; Auxiliarists stationed here in the Pacific Northwest. #CG230 

@USCG @USCGPacificNW https://t.co/mxe62VNfAv"
110,RT @WADeptHealth: Show your WA state pride by wearing a mask to protect other Washingtonians from #COVID19. #MaskUpWA
111,"✅ Permanently, fully #FundLWCF 
✅ Helps to address maintenance backlog in the nation's parks &amp; public lands, including @EbeysLandingNHR &amp; @SanJuanNPS in #WA02

The bipartisan #GreatAmericanOutdoorsAct = a healthier environment &amp; a stronger economy in the Pacific Northwest. https://t.co/LQ9nftpicf"
112,"I am on 24 hours’ notice to fly back the other Washington once an agreement is reached on a #COVID19 aid package that provides real relief for Washingtonians. Join me in wearing a mask, washing your hands &amp; practicing recommended social distancing. https://t.co/XDhgxL765h"
113,"""Congress has its job to do now; we have ours. Wear your masks when out in public and keep a safe distance from those who aren’t in your household.""

Well said, @EvHeraldOpinion. https://t.co/FFyxgfN4iB"
114,"I'm fighting to expand emergency rental assistance to ensure housing stability during &amp; after the #COVID19 pandemic. 

If you or someone you know may need rental assistance, @WAStateCommerce has resources available to help during this difficult time.
https://t.co/CO229vMUb7"
115,"RT @GovInslee: If you:

1⃣ leave your home 

and

2⃣ have a face

then

✅mask up.😷

#MaskUpWA"
116,".@MayorCassie, @SomersDave, Propeller Airports CEO Brett Smith (@FlyPaineField) &amp; 2nd Lt. “Top” Paine all agree:

Wear. A. Mask. 😷 #MaskUpWA https://t.co/iyWmF6ZA3R"
117,"As Chair of the Aviation Subcommittee, I’m fighting for the health &amp; safety of the frontline aviation workforce &amp; passengers.

This week, I intro’d a bill w/@TransportDems Chair @RepPeterDeFazio to help ensure the safety of workers &amp; passengers. 📝⬇️
https://t.co/IjVNFNi90j"
118,"🏛 @Dulles_Airport 🛫➡️ @DENAirport 🛬➡️ @FlyPaineField 🌲

Great to ✈️ into the newly reopened Paine Field in #Everett. Had a socially-distant discussion on air travel safety &amp; impact of #COVID19 on airport operations w/@SomersDave, @MayorCassie &amp; Propeller CEO Brett Smith. https://t.co/nu1bOVFKYq"
119,"Pebble Mine would destroy the world’s largest salmon fishery &amp; jeopardize the regional environment &amp; economy. 

Yesterday, I voted to block Pebble Mine construction to support my constituents who rely on a healthy Bristol Bay fishery for their livelihoods.
https://t.co/rQGl5hAQvV"
120,Ready to board my flight to @FlyPaineField from Denver in a few minutes.  WEARING A MASK OF COURSE! See you at home! https://t.co/zMoEx7UZ3S
121,"The House is still waiting on the Senate for #COVID19 relief proposal that provides real relief for Washingtonians.

Check out #RecapWithRick for a breakdown of @HouseDemocrats' #HeroesAct 🆚Senate proposal &amp; my priorities for any upcoming aid package 📝⬇️
https://t.co/6PUT90L9Nj"
122,"The #COVID19 pandemic has made evident the urgency to ensure all communities, including rural &amp; low-income areas, have access to reliable internet. 

The next pandemic relief package must include robust federal investment to help close the digital divide. 

#RuralBroadbandDay https://t.co/ZfwZkY7vi0"
123,"RT @RepAdamSmith: The @NationalGuard has been instrumental in #COVID response – helping food banks, testing, contact tracing, and more.…"
124,"Instead of conditioning federal funding on physically reopening schools, like the Senate #COVID19 relief proposal does, Congress should help schools, students, teachers &amp; staff meet urgent needs, like cleaning &amp; personal protective equipment &amp; broadband access."
125,"This commonsense bill also includes a national aviation preparedness plan I championed to better prepare the aviation industry for public health crises.
 
Read more about the #HealthyFlightsAct 🛫⬇️
https://t.co/f140zhTmwK"
126,"As Chair of the Aviation Subcommittee, air travel safety is my top priority. 

@TransportDems Chair @RepPeterDeFazio &amp; I intro’d the #HealthyFlightsAct, legislation to limit the spread of #COVID19 in air travel &amp; ensure the safety of passengers &amp; frontline aviation workers. https://t.co/RHXztXbH4e"
127,"RT @WADeptHealth: More than 50,000 people in WA have been diagnosed with #COVID19. And between 30-50% of them caught it from someone who di…"
128,"RT @TransportDems: As the U.S. continues to fight #COVID19, public transit agencies and workers are on the frontlines of this crisis. That’…"
129,@CapehartJ Listening to whom?
130,Prez has no authority to delay elections.  One more try at throwing a shiny ball out there to divert attention from: inept handling of the pandemic; ignoring intel on Russian bounties; devastating economic numbers; lack of action or plan on next COVID-19 relief package https://t.co/NE5ZiONYkG
131,"DYK ➡️ The Paycheck Protection Program has helped 8,500+ small businesses in #WA02 stay in business &amp; 60K+ workers stay on payroll during the #COVID19 shutdown. 

I'm working to 💪 PPP to support workers &amp; small businesses in WA, inc those in underserved communities &amp; nonprofits. https://t.co/VF2anJSMxR"
132,"The commission’s goal will be to combat poverty &amp; societal disparities by recommending policies &amp; practices to improve gov programs, with a focus on issues like employment, education, health &amp; criminal justice.

Read more about the #BlackMenAndBoysAct ⬇️
https://t.co/I4I61oHLrP"
133,"ICYMI: Last week, I outlined my priorities for any upcoming #COVID19 package to provide further pandemic relief for Washingtonians.

@HouseDemocrats passed several of these priorities in the #HEROESAct more than two months ago. The Senate must act now. 

#ForThePeople https://t.co/dQgeSYzYuW"
134,".@WANationalGuard members have been integral to the state’s #COVID19 response &amp; recovery efforts.

Today, I urged President Trump to extend Title 32 authority &amp; funding to Dec. 31 to ensure members of the Guard can continue to serve their communities &amp; keep Washingtonians safe. https://t.co/n7nYfmI6cz"
135,Will Senate GOP #meetthemoment with a COVID-19 relief package that does what the #heroesact does to support families and workers? Stay tuned
136,"On this week's #RecapWithRick ⬇️

🏞 #GreatAmericanOutdoorsAct #FundLWCF 
🇺🇸 #FY21NDAA 
🌲 Funded priorities to protect environment, support local communities &amp; jobs
📝 Outlined priorities for next #COVID19 relief package
🐙🏒 Welcomed @NHLSeattle_ Kraken
https://t.co/4xkT6iLbEU"
137,"Congress must act now to address the continued public health crisis and protect Washingtonians’ health, safety &amp; economic security. 

Read more about my priorities for any upcoming #COVID19 relief legislation 📑✅⬇️ https://t.co/24EnhBxRa7 https://t.co/y2Dm1kZLdT"
138,The @USACEHQ’ final environmental review on Pebble Mine is a devastating blow to my constituents who rely on a healthy Bristol Bay fishery for their livelihoods. I will do everything I can to reverse this decision. https://t.co/oAsEUNsVqX
139,@JayInslee I feel badly for that ship owner and the women and men who served on that ship
140,"From the San Juans to Snohomish County, a healthy environment is vital to NW Washingtonians’ way of life &amp; the regional economy. 

I voted for the Great American Outdoors Act to permanently #FundLWCF &amp; help address the maintenance backlog in the nation's parks &amp; public lands. https://t.co/cV4agqbjAK"
141,RT @RepDelBene: How many members of Congress in pink masks is too many? The limit does not exist. #OnWednesdaysWeWearPink https://t.co/EEU4…
142,#OnWednesdaysWeWearPink Wear a mask today and everyday. Thanks @RepDelBene for getting this message out. @librarycongress in the background https://t.co/wJIyDsCRxV
143,"Tonight, I voted for an amendment to the #FY21NDAA which included the Coast Guard Authorization Act of 2020, a bipartisan bill that strengthens maritime security, improves infrastructure investment, protects the environment &amp; supports 87K+ Coasties who serve in the U.S. &amp; abroad. https://t.co/IhZt0AsuIr"
144,"RT @Whatcomctygov: Visit to drive-through testing on Friday with @RepRickLarsen, County Executive Satpal Sidhu, @CityofBhamWA Mayor Seth Fl…"
145,"Staff &amp; volunteers collected nearly 500 samples at @Whatcomctygov drive-thru site at #Bellingham’s Civic Stadium today.

For more info on #COVID19 testing ⬇️ https://t.co/GZg3cOzBUa."
