,Tweet
25,"Thank you to all the students who submitted artwork for this year’s Congressional Art Competition. While our judges are now hard at work selecting the winner, I am asking you all to participate in judging the Constituents’ Choice Award:
https://t.co/c2Qjb6CR9a"
26,"When he’s not working at Northside Hospital, Ryan Hepworth spends his time supporting homeless veterans throughout metro Atlanta.
 
Ryan is a great example of what makes our part of the world so special, and I thank him for his service to our neighbors. https://t.co/0F7zVva5ZQ"
27,"In response to the COVID-19 outbreak, the three big national credit reporting agencies are now offering free weekly credit reports to all Americans for the next year. Click the link below to get started:
https://t.co/3jVdesfMfQ"
28,"In response to the COVID-19 outbreak, the three big national credit reporting agencies are now offering free weekly credit reports to all Americans for the next year. Click the link below to get started:
https://t.co/3jVdesfMfQ"
29,"Social Security and Veteran benefits recipients with dependent children under the age of 17 and who did not file taxes in 2018 or 2019 need to use the IRS non-filer tool today to receive the $500 payment for each child:
https://t.co/G4wNIwCAAD"
30,"United Way of Greater Atlanta and Community Foundation for Greater Atlanta have committed $1.5 million to support those most vulnerable to the economic and health-related impacts of the COVID-19 pandemic. Click below to learn more:
https://t.co/eLus4carwi"
31,"You can now play “bingo” to help support local Forsyth restaurants that have been struggling through the current pandemic. 
 
Click the link below for more information on how to get started:
https://t.co/1RbygtTgqT"
32,"Thank you to the Boys and Girls Club of Metro Atlanta for arranging a comprehensive resource page for anyone in need of assistance during the COVID-19 pandemic.  Click below to find the organizations that can help you best:
https://t.co/K4v5TzTY7A"
33,"National Guard members in Cumming have begun disinfecting long-term care facilities to help protect vulnerable Georgians.
 
Thank you to all these men and women who are risking their health to keep our community safe and stopping the spread of COVID-19.
https://t.co/f8CuPVhNGM"
34,"I would like to thank the ⁦@GwinnettChamber⁩ for hosting yesterday’s webinar on the local, state, and federal response to the COVID-19 outbreak.
 
If you were unable to join us, you can view our informative discussion below: https://t.co/6I6GJnwnVm"
35,"If you’re looking to get tested for COVID-19, CVS has a new test site near GA Tech that will provide same day results.
 
To get started, you will need to pre-register on the website. Click below for more information:
https://t.co/vXV6c9qob4"
36,"ICYMI: For the past few weeks, I have discussed many of the concerns that have been raised about COVID-19 in my weekly e-newsletters. I hope you will take a moment to read about some of the most recent efforts to address this threat and lessen its impact: https://t.co/L0Fi7aPPem"
37,Suwanee medical students have joined together to offer free grocery service for the elderly and medically isolated individuals. This is yet another incredible example of #GA07 residents going above and beyond to lend a helping hand during this pandemic. https://t.co/s3qrFN45G3
38,Volunteers in #GA07 have sewed thousands of medical masks and delivered them to local clinics and hospitals to address the current shortage. It’s incredible to see our community unite during these turbulent times and do what is takes to help those in need.https://t.co/5Oo2OWRVpS
39,"Despite being a difficult time for the industry, restaurants across #GA07 have come together to take care of our health care professionals. These are incredible acts of kindness, and they go a long way to helping our community combat the spread of COVID-19.https://t.co/7z9cypksV6"
40,"Today on #NationalDoctorsDay, it’s important to recognize the strength and hard work of all our health care professionals who are doing everything possible to care for our friends, neighbors, and loved ones during this pandemic.
 
I thank you for your dedicated service. https://t.co/bjExQKCP7a"
41,"Emergency loans are now available for Georgia small businesses impacted by the coronavirus pandemic. Click below for more information:
https://t.co/4W4fkeGIJd"
42,"If you believe that you are experiencing symptoms of COVID-19 or have been exposed to the virus, you can now call Georgia’s new hotline number with any questions or concerns: https://t.co/LWtxUHmAxg"
43,"Yesterday, President Trump presented his Coronavirus Guidelines for America. I encourage you to read through the steps you can take to reduce the spread of COVID-19. You can also check back here or visit my website for any updates on the virus https://t.co/0o36sa33he"
44,RT @CDCgov: Everyone can help prevent the spread of #COVID19. Practice healthy habits like avoiding close contact with people who are sick.…
45,"RT @GovKemp: Please continue to share the following @CDCgov information on #COVID19 with your friends, family, and co-workers &gt;&gt;&gt; 
@GaDPH @…"
46,"Today, the House passed a bipartisan funding bill to help combat the coronavirus. 

These funds will help to expedite vaccine development, procure necessary equipment and hospital supplies, and help local authorities directly address the outbreak."
47,"Read the current COVID-19 testing protocols if you think you’ve been exposed, and call your doctor before you go to the hospital to prevent further disease spread. I’ll share more CDC-approved info as we get it. https://t.co/eFK3oR3Ooi"
48,"The CDC has urged Americans to institute normal procedures for preventing disease, including regular hand washing. Visit the CDC’s website for information about how to stay safe. https://t.co/uYs2dbGGhZ"
49,"The @ModernizeCmte is helping to build a Congress that better serves the American people. 

I would like to thank @RepDerekKilmer and @RepTomGraves who took to the House floor Tuesday to submit the Committee’s first report and highlight our bipartisan work. https://t.co/Ca9zH8GZnI"
50,"During #NationalPublicSchoolsWeek, I want to recognize all the incredible educators who go above and beyond to prepare our children to be the leaders of tomorrow. 

It's always a privilege to visit these bright young minds and see first-hand the success of our schools. https://t.co/ibgmEsWWcg"
51,"Today, on National Caregivers Day, I would like to express my deep appreciation for all the dedicated caregivers who work tirelessly to support our friends and neighbors.

Our community is made better through your incredible compassion #ThankACaregiver
https://t.co/hn6GfVX7KF"
52,"Last week, Forsyth County Schools earned a spot on College Board’s AP District Honor Roll list – 1 of only 5 school districts in GA to receive this honor! 

Congrats to the parents, students, and faculty who worked hard to make this achievement possible. https://t.co/1vLfIG4ctx"
53,"On Friday, Washington, DC, became the site of the world’s largest pro-life march as thousands descended on the nation’s capital. I would like to thank the 7th District constituents and all the folks from across the State of Georgia who stopped by the office before the rally. https://t.co/tA9BpIqsBH"
54,"Today, on #HolocaustRemembranceDay, #WeRemember the 6 million Jews who were murdered by the Nazis. Never again can we allow anti-Semitism and genocide to take root in our world. https://t.co/S59v1kM6oe"
55,"Today on National #LawEnforcementAppreciationDay, I would like to thank the brave men and women who risk their lives every day to protect our community.
 
#GA07 is grateful for your service and sacrifice #ThinBlueLine https://t.co/SNMc8s5kFu"
56,"I agree with President Trump when he says America is ready to embrace peace with all who seek it.  That said, America will fiercely guard the safety of all Americans, especially our men and women in uniform. (1/2)"
57,"Wishing everyone a Merry Christmas! We have so much to be grateful for during this special time of year, especially our loved ones. May we remember those who are away from loved ones today serving America in our Armed Forces or as first responders in our local communities. #GA07 https://t.co/ROziPTP5WN"
58,"Today marks the first night of Hanukkah.

We see this beautiful celebration manifested through the light of a menorah in public parks or outside synagogues in our neighborhoods.

If you are celebrating #Hanukkah, or if you have friends &amp; family who are, I wish you peace and joy! https://t.co/vmGfpnHhV5"
59,"Today, #USMCA passed the House w/ overwhelming bipartisan support!

It is my hope that the Senate will consider this agreement so Congress can deliver on @POTUS @realDonaldTrump's promise to bring back jobs to the hardworking people who embody the very best of our nation’s values https://t.co/uIWoP4NMqX"
60,"Before the #ArmyNavyGame begins, I would like to thank those who serve, who have served, and those who play the game. 

Our nation is grateful for your commitment to defending life, liberty, and freedom. https://t.co/dkknEoaTIn"
61,"(2/3) This is a triumph for Georgians and for our water resources, as well as a testament to all of those Georgians, from @GovKemp to @GwinnettGov's Board of Commissioners Chairman Nash and thousands of others, who are continually working to maximize Georgia’s water stewardship."
62,"Today marks the 78th anniversary of the attack on Pearl Harbor. 

We remember the bravery and courage of the 2,403 Americans who lost their lives defending our nation on that infamous day. 

Their sacrifice will never be forgotten. #PearlHarborRemembranceDay https://t.co/vfifOGm8SO"
63,"There are thousands international adoptees who were legally adopted as children but not granted American citizenship due to a errors in our system. 

.@RepAdamSmith and I have introduced bipartisan legislation to fix this injustice.

Our op-ed in @TheHill:
https://t.co/IOBf5gFZ0z"
64,"(1/2) Eighty years after the @MarchofDimes was created to save lives during the polio epidemic, the organization is forced to choose whether to help its employees retire with dignity and financial security or continue its core mission in service to others."
65,"On the 1st International Whole Grains Day, I would like to recognize @GeneralMills — an important company to us here in #Georgia — for their efforts to demonstrate the healthful benefits of incorporating whole grains into our diet #ChooseWholeGrains #InternationalWGDay @Cheerios"
66,"“Gold Star Father’s Day” was made a statewide holiday in Georgia to honor the fathers whose children made the ultimate sacrifice for our country.

.@RepHankJohnson and I have introduced legislation that would make this special occasion a national holiday. 
https://t.co/jQQEZzmUqZ"
67,"Thank you @KAGrassroots for inviting me to speak at the launch of the National Alliance for Adoptee Equality event. NAAE is a consortium of community organizations, and advocates who believe in a legislative solution to citizenship inequalities among international adoptees. (2/3) https://t.co/rpc69359xP"
68,"November is National #Adoption Month, which raises awareness about the urgent need for adoptive/foster care families. As Members of Congress, we want to use this month to celebrate those families who have adopted children, but also to highlight an unintended injustice. (1/3)"
69,Today we honor the brave men and women who chose to serve our country in the Armed Forces. We owe them a debt of gratitude for their willingness to sacrifice and defend our American values and freedoms. (1/2) https://t.co/2UT5K2Ftgx
70,"One homeless veteran is one too many.

The Shadow Warrior Foundation was created to help homeless veterans who have struggled to adjust to civilian life.

Thank you for coming by my office to discuss how the federal government can better help our heroes. 
https://t.co/cmGFtxZzWt https://t.co/59Bz349sRx"
71,"Today, I was proud to recognize on the House floor an outstanding leader from our #GA07 community, Kerensa Wing from @CollinsHill High School, who was recently named this year’s National Principal of the Year. @GwinnettSchools @NASSP

Congratulations on this tremendous honor! https://t.co/57w9UV2rp6"
72,"(3/4)

We are blessed to live in such a wonderful community that embraces that shared principle, independent of any differences that exist between us. I love that about who we are, and I’m grateful to everyone for making it a reality. https://t.co/kMS4XmIIhX"
73,"I enjoyed meeting with the @American_Heart Association today, especially Juan and Marc Borrego, @BufordHS students who co-founded the nonprofit organization Vaping Attention to Prevention.  

I appreciate you all stopping by to discuss tobacco legislation. @VapingTo https://t.co/iCehvf8p3C"
74,"In #GA07, @SharonElemS has dedicated 20% of its grounds to ecological use including an outdoor classroom &amp; containment pond. Thank you for protecting the health of your students &amp; the environment. 

I was honored to attend the @usedgov’s reception honoring @EDGreenRibbon schools. https://t.co/IQdgCiakZg"
75,I would like to thank everyone from the Georgia Independent Automobile Dealers Association @DealersGeorgia who met with me last week to discuss how passing #USMCA would impact the automobile industry here in #Georgia. https://t.co/FyA7BMFtls
76,"As we get closer to flu season, I am proud that our own @universityofga is primed to lead the effort in developing a revolutionary new flu vaccine, following a $130 million award from @NIH. 

Congratulations to everyone whose hard work made this possible.
https://t.co/JkUMZYiI7v"
77,"(1/3)

.@SkillsUSA is a partnership of students, teachers and local businesses who ensure our nation has an educated and highly trained workforce. https://t.co/ounePQ6Gna"
78,Today I met with representatives from the American Occupational Therapy Association (AOTA) @AOTAInc to discuss legislation to improve our access to mental health services and occupational therapy – an important issue that impacts many of us here in #GA07. https://t.co/j1yrlmJT5U
79,"This week, I met with #GA07 representatives from Novo Nordisk @novonordiskus, a global healthcare company that focuses on #diabetes care.

Thank you all for stopping by to discuss ways we can reduce obesity in our community and improve patient care. https://t.co/7ULtbydsiX"
80,"Yesterday, I met with representatives from the @NationalCouncil for Behavioral Health. 

We talked about a variety of different health issues that impact #GA07, including funding for mental health services and measures to address the nation’s opioid crisis. https://t.co/1oDzqS60bA"
81,"On the 18th anniversary of 9/11, our thoughts are with those who lost loved ones on that day. We also honor the sacrifices of the brave first responders who perished in the attacks and the men and women who have given their lives since then to defend our country and keep us safe. https://t.co/DynvOcuLIN"
82,"(1/2)

Tomorrow, we’ll join together as a community to honor those who lost their lives on 9/11 as well as those heroes who risked their lives in service to their country and community."
83,"It truly warms my heart that there are people in #GA07 who are always eager to help those in need. #Forsyth County’s very own Paige Colwell traveled to the Bahamas to assist with #HurricaneDorian recovery efforts. 

Read @ForsythNews' inspiring story: 
https://t.co/D3Gt4PpB0c"
84,".@GHMSINC serves over 18,750 patients in our community. Of those, 75% are living below the poverty line, &amp; over 50% are uninsured.⁣
⁣
Georgia Highlands Medical Services has leveraged its federal investment to provide top-notch health care in #GA07. Congratulations on 40 years! https://t.co/p6M5BJFIs0"
85,"From @ForsythNews:

“On Friday, Rep. Rob Woodall, who represents #GA07, stopped by The Oaks at Post Road to talk with those that lived there and read a roll call to recognize those who served in the armed forces and their families.”

Read the full article: https://t.co/Tx1hX5mF1Y https://t.co/5ccvdnp596"
86,"Oaks at Post Road held a fantastic event honoring #GA07 veteran residents and their family members. 

Whether you served your country, or you supported a family member who did, your sacrifices have not gone unnoticed. As a country, we wouldn’t be where we are today without you. https://t.co/ZbgmD2zZgm"
87,"The Lupus Foundation of America was founded to help everyone who is affected by #Lupus. 

Thank you for meeting with me to discuss ways we can work together to move the ball forward. 

As a member of the Congressional Lupus Caucus, we share the goal of finding a cure. @LupusOrg https://t.co/rTfj62HSV5"
88,"I hope you will join me in applauding the @CityofNorcross for joining cities throughout #Georgia to participate in the Purple Heart Trail. This trail pays tribute servicemembers who lost their lives/were wounded in the line of duty. #Norcross @Norcross_GA 
https://t.co/d2pL49EcMU"
89,"THREAD:

My office has heard from numerous #Georgians who have been relentlessly harassed by robocalls. (1/4)"
90,"#Japan is one of our most important allies. I recently met w/ Japan’s Congressional Minister Kimitake Nakamura, who is the primary liaison btwn Congress &amp; Tokyo. We discussed the positive impact of Japanese investments in the U.S. &amp; how to counter Chinese expansion in the Pacific https://t.co/0W5qss3JVd"
91,"Today, @HouseBudgetGOP &amp; @HouseBudgetDems held a hearing about the costs of #ClimateChange. 

I believe that preserving the health of our planet is something that we can all get behind; however, we must be unified and smart in the way in which we achieve this goal.

Watch below: https://t.co/L3VRXLc6E9"
92,"Great meeting #GA07's Thomas Hayes, a rising senior at @UNG_News who is an Information Systems major &amp; Summer Undergraduate Research Fellow at @usnistgov. He works in NIST’s Information Technology Laboratory which focuses on measuring public awareness of careers in cybersecurity. https://t.co/hLH9O6YGxy"
93,"With a strong job market, we are seeing historically low unemployment and historically high wage growth. 

.@HouseDemocrats should know that raising the minimum wage only hurts those who they are trying to help. #RaiseTheWage 

My interview w/ @FoxBusiness' @Varneyco: https://t.co/1CydiqPlPu"
94,"Fixing our nation’s broken healthcare system will not be easy. 

Last week’s decision by the Administration to rescind the proposed “Rebate Rule” exemplifies the very difficulties that ensue when such efforts are undertaken. 

Read more in my e-newsletter:
https://t.co/IoYrcV4fx8 https://t.co/D7MK6mRw9q"
95,"In this weekend’s #ICEraid, @ICEgov is pursuing those who had their day in court, and who were ordered to be removed.

I encourage @SpeakerPelosi and @HouseDemocrats to work w/ @HouseGOP to address the humanitarian crisis at our southern border.

My interview w/ @ANHQDC @FoxNews: https://t.co/ZgwjXZCKrg"
96,"Each year without fail, regardless of who’s in power, we come together to protect our national security &amp; support those who fight to defend it. 

On the House floor, I fought to end the politicization of H.R. 2500, the National Defense Authorization Act. #NDAA

My remarks below: https://t.co/aNol6B90HH"
97,"I have heard from #GA07 constituents about how some veterans are unable to receive certain benefits &amp; recognition available to their counterparts who served during official periods of war. 

This is unacceptable. 

Here's how the LEGION Act resolves this: 
https://t.co/McrwVZwSYm https://t.co/BUbDpHT7cs"
98,".@GirlScoutsATL has a long history of encouraging young women to be active learners and citizens of the world.

Click on the link below if you know current, or future, #GA07 @GirlScouts who would benefit from programs like Lilburn Day Camp.
https://t.co/qx2kgpVdhK"
99,"It’s incredible to hear stories like that of triplets Rommi, Adam, &amp; Zane Kashlan, whose hard work led to graduating early at @WFHS_HS &amp; being named co-Valedictorians! 

The Kashlan siblings are set to attend college together at @GeorgiaTech this summer.
https://t.co/VPtq3astgM"
100,"Congratulations to Nancy Irungu from #Snellville &amp; Helen Getu from #Lilburn who were selected to be a part of the 2019 WiSCi STEAM camp! This program is sponsored by @StateDept &amp; @GirlUp to ensure young women will continue to play a pivotal role in #STEM. 
https://t.co/Mj3ID7us5y"
101,"This #FathersDay, we take the opportunity to reminisce and appreciate the memories and lessons taught by our #Georgia fathers.

Whether you are a biological father, a step-father, a grandfather, or someone who has stepped-up in a child’s life, I wish you a Happy Father’s Day. https://t.co/LqijEOZjW1"
102,"On June 14, 1775 the Continental Congress established the United States Army. Today, we celebrate the birthday of the @USArmy and those that have bravely defended us for 244 years. Below is one of my academy nominees who graduated from @WestPoint_USMA earlier this year. #ArmyBday https://t.co/5rzo9EqEtR"
103,".@YMCA Youth In Government allows high school students to serve in model governments at the local, state, and national levels. 
 
I had the pleasure of meeting w/ #Forsyth’s Jake Gant, who was chosen to serve as Georgia’s 75th Youth Governor. @stateyofgeorgia @ymca_northga https://t.co/CoeBJ3i7Gk"
104,"As most of you know, June is National Alzheimer's and Brain Awareness Month. Statistics suggest that each one of us is going to know someone or have a family member who will be affected by #Alzheimers or #brain health in one way or another.

We will not give up hope. https://t.co/f3IXyCViGZ"
105,"Protecting victims from the very criminals who perpetrated the crime is our responsibility.

Today, I was honored by @MarsysLawforGA for my support of crime victims’ rights. Georgians overwhelmingly voted in favor of @MarsysLawforAll, in 2018. This law is a win for all Georgians. https://t.co/iSepAmsgj2"
106,"Congrats to @FCSchoolsGA Board of Education Chairwoman Kristin Morrissey, who will represent #GA07 on the “Bright from the Start – DECAL Board!” In her new role, Chairwoman Morrissey will be able to help enhance children’s early educational experiences.
https://t.co/wNgqwT0yzw https://t.co/L2hnUhak4B"
107,"The U.S. was founded on life, liberty, &amp; the pursuit of happiness. We remain a free country b/c we have brave men &amp; women who are willing to lay down their lives to protect us. Thank you @CityofSugarHill for inviting me to attend today’s Veterans Memorial Groundbreaking Ceremony. https://t.co/vQBTK6TQFN"
108,"Today, on the 75th Anniversary of D-Day, we celebrate the brave soldiers who gave everything as they stormed the beaches of Normandy to fight against tyranny and defend freedom. #DDay75 #DDay75thAnniversary https://t.co/vi3nDWWepP"
109,"Today, the House passed the @HouseDemocrats' immigration bill. 

#HR6 fails to:

-Address the current crisis at the border
-Assist those trying to enter the U.S. legally
-Offer protections for those who are lawfully present in the U.S. or standing patiently in line overseas. https://t.co/Ldb5QZQ3s1"
110,"We are so fortunate to have health care institutions that are continually highlighted for their good work in #Forsyth. 

.@NorthsideHosp was recently recognized by Healthgrades with its Outstanding Patient Experience Award for the second consecutive year. 
https://t.co/gWfe4zf76K"
111,".@USCBO put together a report for @HouseBudgetDems about the implications of single-payer health care, but failed to address how many trillions of dollars it would cost.
 
I spoke w/ @FOX5Atlanta’s @RussFox5 about why #MedicareForAll is not a viable health solution for #Georgia. https://t.co/qpGH1WaRaK"
112,"I was honored to join those in our community this past #MemorialDay to pay tribute to all those heroes who made the ultimate sacrifice, including Officer Antwan Toney who was tragically killed in the line of duty this past October. #RememberTheFallen https://t.co/wpwhMZ41tD"
113,"Memorial Day is to honor the brave souls who made the ultimate sacrifice in defense of freedom. I’m proud to join my friends and neighbors as we unite around the families of our fallen heroes, praise their sacrifice, and make sure they know we are a grateful nation. #MemorialDay https://t.co/1yfT9EmFo8"
114,"For over 40 years, @PlaceForsyth has excelled in serving individuals in our area who have experienced financial hardship and are in need of emergency assistance. That good work has not gone unnoticed! 

Read more:
https://t.co/cOpl3P1U0b"
115,"Earlier today, @HouseBudgetGOP and @HouseBudgetDems held a hearing with the Congressional Budget Office @USCBO to discuss its recent report on the risks of imposing a single-payer, one-size-fits-all health care system.

Watch my #MedicareForAll #M4A Q&amp;A with the panel below: https://t.co/VG76kLAYtZ"
116,"Happening Now: @HouseBudgetGOP and @HouseBudgetDems are holding a hearing about establishing a single-payer health care system in the United States. #MedicareForAll #M4A

Click the link below to watch the hearing: 
https://t.co/KGAcHzTwBZ https://t.co/kZYA52dZwP"
117,"It took weeks for @WaysMeansCmte &amp; @WaysandMeansGOP to build bipartisan consensus on #HR1994. Last night, @RulesDemocrats included amendments that erased it all. Today, I spoke out against @HouseDemocrats’ underhanded efforts to antagonize families who homeschool their children. https://t.co/Nco8tWKYNG"
118,"(3) 'So if $2 trillion is so easy to get a hold of, we should probably get a hold of it and fill the budget gaps that we have today.' Still, Mr. Woodall, who sits on @TransportGOP, is optimistic that a deal can be done, as long as everyone keeps an open mind."
119,"As #NationalPoliceWeek comes to an end, I would like to thank #Georgia’s men &amp; women who put their lives on the line to keep us safe. 

We are grateful for your service &amp; your sacrifice.

In November, I was able to pay tribute to Officer Antwan Toney who died in the line of duty. https://t.co/Jr4YvHlond"
120,"Wishing everyone a Happy Mother’s Day! Today, we celebrate the unconditional love that mothers throughout the world have for their children.
 
My mom played a major part in my growth, and I’d like to thank every #Georgia mom who is a guiding light for their family. #MothersDay https://t.co/mNPfw4mjdc"
121,"Yesterday, @HouseDemocrats perpetuated fiction, making it seem like #HR986 is going to stop the #Trump Administration from taking away health insurance for folks with pre-existing conditions. That’s nonsense! 

Here's the real story: 
https://t.co/nfdXXHv7x6 https://t.co/1dz3ux4zMQ"
122,Great meeting today w/ @ACECGA. I wholeheartedly believe that @TransportGOP &amp; @TransportDems can work together to successfully solve some of our nation’s biggest problems. We have to do it together &amp; we need to to partner with our nation’s #engineers to develop the best solutions https://t.co/EnL6cRfngt
123,"This comes as no surprise because we have teachers like Maria Stewart, from @NorthForsythMS and Doug Doblar, from R.D. Head Elementary School, who were the 2019 Georgia Teacher of the Year Runner-Up and Finalist, respectively. #TeacherApprecationDay #TeacherAppreciationWeek (4/4)"
124,"For everyone tuning into the #KentuckyDerby today, make sure to keep an eye out for #Gwinnett County’s very own Tax, who has a 25-to-1 shot. #KentuckyDerby2019 
https://t.co/eH3t8eh2AJ"
125,"(2) Later in the day, I introduced the @GwinnettChamber to Ben Gilbert, a Senior Cybersecurity Adviser for @DHSgov, who talked about increasing threats and how the fed. government is addressing this security challenge. We cannot let personal information fall into the wrong hands. https://t.co/da4PJkQKYG"
126,"This #HolocaustRemembranceDay we honor the 6 million Jews, and millions of other innocent lives, who were murdered during this dark period in history.

As a nation, we say #NeverAgain.

As a community, we will continue to stand against anti-Semitism, racism, and hatred. https://t.co/lPvkIXTI3c"
127,"Hey @JusticeDems, Republicans and Democrats need to work together to tackle the complex issues that affect our communities. When it comes to health care, I believe that there is more that unites us than divides us. I would encourage you to highlight my full dialogue... https://t.co/4kjj5u2fJ9"
128,"Today, @RulesReps argued #MedicareForAll:

✅Takes over the health care industry
✅Requires higher taxes because it cannot pay for itself
✅Eliminates employer sponsored coverage

I raised concerns about how a one-size-fits-all #health #care system would cost taxpayers trillions. https://t.co/bWwHXScELB"
129,"Thank you to everyone who attended this weekend's #Military #ServiceAcademyDay at @DobbinsARB.

I had a pleasure working w/ @SenatorIsakson, @SenDavidPerdue, &amp; @RepLoudermilk to make this event one of the largest Service Academy Days in our nation.

Watch @WSBTV's coverage below: https://t.co/8bqKxgvSnf"
130,"From @GwinnettDaily:

""While a new hurricane season is just a month and a half away, U.S. Rep. Rob Woodall, R-Ga., said Georgia’s congressional delegation is still trying to get aid for residents who were affected by a storm from last season.""

Full story: https://t.co/az4hBTPZ0L https://t.co/xKkeevHUq4"
131,"Great working with @SenatorIsakson, @SenDavidPerdue, &amp; the #Georgia Congressional Delegation to make today’s #ServiceAcademyDay possible. Thanks to everyone who attended the event at @DobbinsARB! With your support, it was one of the largest Service Academy Days in our nation. https://t.co/Oj8gjhxPg4"
132,#NationalPrescriptionDrugTakeBackDay provides a responsible way to dispose of excess #prescription #drugs while raising awareness about the potential for #abuse. We can work together to combat the #opioid epidemic this #TakeBackDay. Find a collection site: https://t.co/gyDV6a7fHt https://t.co/1MDyxL3tL8
133,"#Healthcare simulators are increasingly being used to practice high-risk techniques &amp; establish safe protocols in the name of improving patient safety. 

I had a great time visiting @GwinnettMedical's simulation lab to see how simulators are being used to do just that in #GA07! https://t.co/9f8CsUtSMB"
