,Tweet
33,"It’s clear that China covered up the coronavirus, which allowed it to spread across the world 

They must be held responsible for their reckless behavior."
34,"It's been 7 days since Chuck Schumer blocked expanding financial help for millions of small businesses trying to stay afloat during these difficult times and support their workers. 

Even in a pandemic, the Left plays politics. https://t.co/R6GeDJ5tJi"
35,"#HBD to Thomas Jefferson!  He was a Founding Father who authored the Declaration of Independence, served as the 3rd President of the U.S., and organized the Louisiana Purchase. 

After the Capitol burned in 1814, he sold his personal library to replenish the @librarycongress. https://t.co/7xWMY0zsug"
36,"I wish you and your family a blessed Easter weekend. #HeIsRisen

""..they saw a young man dressed in a white robe sitting on the right side, and they were alarmed. “Don’t be alarmed,” he said. “You are looking for Jesus the Nazarene, who was crucified. He has risen!” (Mark 16:5-6) https://t.co/90m5MrxgHV"
37,"Full relief will not come until we reignite our economy &amp; allow southern Missourians to do what they do best, getting back to work &amp; delivering for their families. 

Thankfully, after weeks of dire warnings, the #Coronavirus Task Force had some good news. https://t.co/fms91hwRau"
38,"Wishing everyone beginning their celebrations tonight, a happy and healthy Passover. 

#Passover honors the strength and resilience of the Jewish people and their faith, a message many of us can relate with today.  

Chag Pesach Samech! https://t.co/zvFCEBETJk"
39,"The Paycheck Protection Program ensures small businesses can continue paying their employees &amp; cover essential costs during the #coronavirus outbreak.  

It's great to hear so many small &amp; community banks are stepping up to lead the way in assisting our family &amp; local businesses. https://t.co/AV3oEhdBV8"
40,"During this coronavirus outbreak, our rural communities face unique challenges and require a different response than urban and suburban centers around the country. Unfortunately, these needs are not often understood in Washington.

MORE ⬇️ https://t.co/UWwP3FcJbR"
41,"Thankfully, we have an ally in the White House. His Administration issued updated guidance this week that will make it easier to provide telehealth services in rural communities. 

MORE ⬇️
https://t.co/ihCiZWS6es"
42,"When I spoke with 50 of our area’s doctors and medical providers about the ongoing Covid-19 crisis, one of the issues they highlighted was the restrictions for telehealth services, making phone only services impossible."
43,"If you are a small business looking for the resources available to you during the #coronavirus outbreak, you can find more information from the @USTreasury here. ⬇️
https://t.co/FhKwOC5Whj"
44,"This #NationalDoctorsDay, I hope you will join me in praying for their continued health and strength. https://t.co/whFNQ23vHk"
45,This is especially true of our #rural doctors and health care workers. I’ve spoke with many of them in the past two weeks to express my personal appreciation and to hear how to best help them.
46,"During the #coronavirus outbreak, we've been constantly reminded about the extraordinary doctors and medical professionals we have in this country working to keep us safe."
47,"- #GreenNewDeal
- solar energy tax credits
- federalizing local elections
- corporate board diversity requirements
- emission standards for airlines

👆have nothing to do with the #coronavirus, yet they were the top priorities for Nancy Pelosi this week.
https://t.co/P5VNv2NEUK"
48,"We must ensure the needs of our farmers are responded to during the #coronavirus outbreak. 

That's why I outlined what steps the Trump administration can take and what policies they can support to ease the burden on our famers during this difficult time. https://t.co/6OL5gHhsvA"
49,"While a large federal response is helpful, Americans do not require a strong centralized government to control their lives in order to survive this pandemic. 

We need to solve this problem the #AmericanWay. 

MORE ⬇️ https://t.co/mZnhJTUmFr"
50,Here are some of the incredible teachers in Potosi who are going above &amp; beyond to serve their students &amp; the community. It’s been special to see local communities coming together to hold each other up. I know that we will get through this &amp; be stronger &amp; more united than before. https://t.co/hFPqI2IZ2N
51,"This afternoon, I spoke with 30 of our area’s veterans to hear the issues their facing from #coronavirus, how I can be helpful to them, and to make sure our nation’s heroes are still able to receive the care they’ve earned in service to our country."
52,I held another call this morning with over 85 of our small businesses in southern MO. I wanted to hear their concerns and ideas about how we can provide relief to our rural businesses during the #coronavirus outbreak.
53,"We are all in this together, but rural America including our farmers, small businesses and healthcare providers are struggling just like everyone else. They need our help now more than ever. 

MORE: https://t.co/TY9tFdJ3av"
54,"Just got off the phone with 42 of our farmers in southern MO.

I wanted to hear from them about the challenges they’re facing from #coronavirus, and hear their ideas for what is most helpful in getting relief to America’s farmers right now."
55,"Holding a call with 50 of our southern Missouri health care providers, doctors &amp; stakeholders right now. These are the heroes of the #coronavirus fight we are now in."
56,Not feeling well? Here are the symptoms of the #coronavirus (COVID-19) compared to other seasonal illnesses. For more information visit the @CDCgov at https://t.co/xiBhtjMOhU. https://t.co/pwCRv6mCHE
57,"The Missouri Department of Higher Education &amp; Workforce Development (@MODHEWD) launched a webpage this afternoon that includes links to COVID update pages for colleges and universities across the state.

You can find that information here: https://t.co/dAiwkVGSnM"
58,"All Americans have a civic responsibility to #StopTheSpread.

Today, at the @WhiteHouse, @POTUS Trump released these new guidelines below &amp; stressed the importance of following the direction of state &amp; local authorities.

Missourians, more info at @CDCgov &amp; @HealthyLivingMo. https://t.co/YKVmczggoS"
59,"Terrible news out of Springfield. My heart goes out to the victims &amp; their families, including Officer Christopher Walsh, who was killed responding to the threat.

To the injured, I’m praying for your speedy recovery. Thank you to all law enforcement for your service &amp; sacrifice. https://t.co/DkESBV0Gqh"
60,"In the wake of the coronavirus outbreak, @POTUS Trump has called for a #NationalDayOfPrayer.

Americans have always turned to prayer in times of uncertainty.

I hope you will join me in praying for all those affected and asking God for His wisdom, comfort and strength."
61,"I’m grateful that @POTUS @realDonaldTrump declared a national emergency in response to the #coronavirus. 

This means additional federal resources will be available to treat those affected, including $42 billion in @FEMA funding for states and drive-thru testing services."
62,"America.

This is the Democratic party in the age of President Trump: a mob of petty narcissists who are fine with disrespecting our Constitution and our institutions due to a burning hatred of Donald Trump and anyone associated with him. https://t.co/AntpfjwZGP"
63,"Even when the health and safety of the American people is at stake, Democrats in Washington can’t get over their personal hatred of the President.

A writer at the New York Times recently called it the “TrumpVirus.”

It’s unbelievable! https://t.co/ACaOSS37Ip"
64,"After decades of politicians and presidents talking about farmers’ 
problems but getting nothing done, we finally have a champion in President 
Trump who is fighting for our interests.

Democrats’ response? Just more and more complaining like always.

WATCH ⬇️ https://t.co/OkpXTVvYHk"
65,"Congratulations to @MissouriSandT for 150 years of success! S&amp;T has grown into a world-class engineering school that produces Miners who make our community, state, and country a better place. Here’s to (at least) another 150 years! https://t.co/DqugCOOgI0"
66,"For our community, access to care isn’t just a talking point - it’s a matter of life or death. Last week, I continued my fight for rural healthcare and met with Director Carroll of the @ONDCP and @GovParsonMO for a roundtable in Cape Girardeau.

https://t.co/K4tDlGhdA1"
67,"Missouri-born George Washington Carver was a chemist whose research on crops helped poor southern farmers improve their diets.

During #BlackHistoryMonth we highlight important black Missourians who have contributed to the advancement of our society. https://t.co/vgjjlRS0iP"
68,"The irony of Speaker Pelosi criticizing @POTUS’s budget proposal this week is that her party didn’t even propose a budget last year. 

It’s because they don’t want the American people to know how much they plan to spend on the Green New Deal or their government run health care. https://t.co/xPtdQQrUFy"
69,"The @UN’s list is shameful and sickening. 

It’s not only horribly anti-Semitic, but it undermines @POTUS’s recently proposed peace plan by attempting to force concessions from Israel. 

It’s clear the UN has been corrupted by the disgusting #BDS movement. https://t.co/soP45r7kD9"
70,"#OTD in 1809, Abraham Lincoln was born. He was a self-taught lawyer who went on to serve as our 16th President and did so during perhaps the most difficult time in our nation’s history. He has always been, and remains, one of my favorite historical figures. https://t.co/rfPAczLDY9"
71,"Thanks to Dr. Don James, Dr. Casey Burton, and Matt Doellman from Phelps Health in Rolla for meeting with me today. We talked about the importance of funding research for our men and women in uniform. https://t.co/HkHVRejIa0"
72,"Today, #WeRemember the nearly six million Jewish people who were systematically murdered by pure evil. We also promise to #NeverAgain let such horrific acts of hatred take place by standing against genocide and all forms of anti-Semitism. https://t.co/2j5ns1IJya"
73,"Washington County Memorial Hospital in Potosi provides incredible, high-quality care to the community.

I look forward to continuing to work together on ways we can expand healthcare access to our rural communities. https://t.co/u0AhFqDRt8"
74,"After #3YearsofTrump, @realDonaldTrump has had 187 of his judicial nominees confirmed to lifetime appointments on the federal courts. That number includes Justic,es Gorsuch &amp; Kavanaugh who are committed to upholding the Constitution and the rule of law. https://t.co/sHWzng7q7S"
75,"The Iranian Regime—the largest state-sponsor of terrorism—has taken both covert and overt actions against the United States for over 40 years. I continue to stand with President Trump, who has made clear the U.S. will not tolerate such actions against our service members."
76,"#Soleimani was a known Iranian terrorist in Iraq who orchestrated the attack on our Embassy in Baghdad &amp; was responsible for the deaths of hundreds of Americans.

He was Iran’s chief architect of terror in the Middle East.

I applaud President Trump for his decisive leadership."
77,"The Democrats have introduced articles of impeachment against five of the last six Republican Presidents. Their most recent attempt shows that they will do whatever is necessary to remove a President who gets in the way of their partisan agenda. 

More ⬇️ https://t.co/NoWdOnu0qH"
78,"This landmark agreement was only possible because of @realDonaldTrump's willingness to stand up for American businesses, workers, and farmers who have been taken advantage of for years by China's and its abusive economic and trading policies. https://t.co/X2Txwjolod"
79,"It’s clear @SpeakerPelosi wants to impeach @realDonaldTrump because she doesn’t like him.

I introduced legislation to ensure the Senate trial isn't another smear campaign.

It's simple, no Senator should participate who is running against our President. https://t.co/QAri0XQVMz"
80,"Since the Left is so concerned about the polling information around these #impeachment hearings, I thought they’d like to know that regular Americans (not their radical socialist base) are calling for this whole charade to just end already. https://t.co/3foExCb2Vl"
81,Great morning talking to Raymondville students at their annual Veterans Day Assembly about our veterans and their service to our country. The students also prepared amazing tributes and performances for our vets who were in attendance. #VeteransDay https://t.co/tFFviErjS9
82,"On Saturday, I was privileged to spend time with some of our area’s veterans in Poplar Bluff. One vet I met with was Grady Mitchell, who is 92 years old, served during WWII, and has been married to his wife for 72 years! #VeteransDay https://t.co/iNq1OuzsYS"
83,However she is wrong to believe trying to make marginal improvements will provide any credibility to their efforts. That was lost when they began this whole meritless impeachment charade.
84,"This National Forest Products Week, we celebrate our workers who are best-equipped and most invested in protecting our forests and natural resources. Missourians don’t need far-off bureaucrats telling us how to manage our land when our lives and livelihoods already depend on it. https://t.co/SfmJEvxiks"
85,"Last night, @WaysMeansCmte Democrats blocked my amendment that simply asked us to protect rural Americans' access to life-saving medications. I'm disappointed that we couldn't come together and support our communities that already face a unique set of health care challenges. https://t.co/vcrpWqHuJ9"
86,"Earlier today, I was able to attend the White House ceremony honoring the St. Louis Blues for winning the 2019 Stanley Cup. At the event, I met with Laila Anderson, whose personality is incredibly infectious and remains an inspiration to so many of us. https://t.co/WRrMhmNXMG"
87,"I'm lucky I was able to spend the summer meeting with the farmers, families, and local agricultural businesses who proudly call our area home. It is my honor to be their Representative. https://t.co/DrInKej7bX"
88,where students will be able to study for an Agribusiness degree and there will now be a four-year rodeo team! I’m excited that more options are opening up for students who want to learn more about the agriculture business.
89,"Today, we remember the nearly 3,000 Americans who lost their lives in the vile attacks on 9/11. We are forever indebted to the brave first responders who rushed towards danger and the patriots onboard flight 93 who forced the final plane to the ground. We will #NeverForget911 https://t.co/nQfupVHKA5"
90,"This summer I had the pleasure of meeting with so many great people from Missouri. One of the stops I made was to Roberts Pallet Co. in Ellington! I met with Phil Roberts, whose father started the business in 1977. https://t.co/JlTYG1jpuE"
91,"It has been so special for me this summer to meet with so many wonderful farmers and their families who are growing up just like I did. I thank you all for your thoughts and prayers this week. Read more here.
https://t.co/GHhUDTduSS"
92,American workers do what it takes to get the job done! I am thankful for everyone who contributes to our country's strength and prosperity. I hope you have a happy Labor Day! https://t.co/ebsebIluWa
93,"Farmers are the best stewards of their land, as it impacts their livelihood, not a government regulator who thinks they know best."
94,I am glad to see that they have recovered and are continuing to build back and grow! Agri-tourism is a huge driver in southern Missouri and it is important we support folks who are attracting tourists to our area and helping our local economies.
95,"I visited Cross County Trail Rides in Shannon County and met with Jim and Jane Smith. During the flooding in 2017, the water reached the roof line of their house. Thankfully, they were rescued by their grandsons who had to pick them up in a boat. https://t.co/CzVpJerWAT"
96,"I spoke with Darin Hampton, who owns the farm, about the current rules and regulations that are in place. We discussed how the federal government should never be the biggest obstacle when a small business like his is just starting out and trying to make it."
97,I got to speak with them about the rising cost of health care and how it is impacting farmers in Missouri. We need to lower the cost of care to help Missourians keep more of their own money.
98,I had the pleasure of visiting Stark Farms in Iron county with State Representative @cdinkins! We got to meet with Art and Margaret Stark who have owned this farm for 50 years. https://t.co/Y0NRqWTaVZ
99,"I visited Kranjec Valley Angus Farms in Marquand! I met with Ivan Kranjec, the owner, who immigrated from Croatia 50 years ago and has owned this farm for 32 years. He sells angus bulls and show-me select heifers. https://t.co/0LCgGijhNM"
100,99 years ago today the 19th Amendment was adopted and women were officially given the right to vote. On #WomensEqualityDay we honor the women who fought for their rights and for the rights of all women who came after them. https://t.co/Tm7Oh6rAPU
101,"I had a great time touring an orchard out in Burfordville! I spoke with the family who started by planting fruit trees in 2013 and have since built a market and an event center.
https://t.co/UkH1akJQ9l"
102,Today we honor the American heroes who received the purple heart while serving in the armed forces. Their courage and sacrifice will never be forgotten and we will forever be grateful for their service to this great nation. https://t.co/6CwaTUeayX
103,"My heart breaks for the communities in Ohio and Texas today. We must stand against this evil. I’m thankful for the officers who quickly responded to both tragedies, saving countless lives. I pray for healing for all those affected."
104,"My prayers are with the victims and families in El Paso, Texas as they deal with this senseless tragedy. I’m grateful for the brave first responders who risked their lives to save others today."
105,I had the pleasure of visiting Johnny Hunter at Castor River Farms and see his rice fields. Johnny is a third generation farmer who wants to improve and take care of his land so he can pass it on to future generations. https://t.co/DMlAZwGik6
106,"I got to meet Joe Sanders who has been a poultry farmer for Tyson Chicken Farms for over 20 years! Tyson Foods has been contracting with local farmers since the 1940s and I got to see first-hand their impressive chicken barns, each one housing 30,000 chickens! https://t.co/g9Meg7kdKk"
107,"I stopped by Tri-Pointe Farms in Hillsboro and met the Althoff family! They raise cattle, hogs, and poultry and even sell some of their livestock to Chipotle and Whole Foods. They built their farm from the ground up and we spoke about the benefits of raising a family on a farm. https://t.co/d51CVViAKm"
108,Additionally we discussed how access to affordable health care impacts self-employed families. We need to lower premiums and expand Health Savings Accounts to help family farms.
109,I had the great honor of receiving the Friend of the Farmer Award at the Cape County Annual Farm Bureau Dinner. I am proud to fight for protecting our Missouri values and way of life every day and I am glad I have a partner in the White House who feels the same. https://t.co/xybFZRa2mF
110,where you can create your own way and your own path – I know I am. I join our President in wanting to stand side by side with the millions of Americans who are tired of seeing America get kicked around and are proud of our great country.
111,Those making a choice to now interpret tweets from @realDonaldTrump as racist are the same who have tried to stand in the way of his policies at every step. They are choosing to further a falsity they have pursued since the day he was elected President.
112,"If you know of any local veteran who wasn't properly recognized for their service or needs help navigating an oftentimes complicated VA system, have them contact one of my offices.
https://t.co/MjNVmPAFh3"
113,It was great to meet a group of bright students from Missouri who travelled to the Capitol with the @NRECANews Youth Tour. It’s always a treat to see people from home and meet our future leaders. https://t.co/nh2OofCuYm
114,"For 242 years the Stars and Stripes have represented the U.S. and our American values all over the world. I stand for the flag because of what it stands for—our wonderful country, the liberties we’re blessed with, and the men and women who fought to protect it. Happy Flag Day!! https://t.co/4szOAKHO2Z"
115,Happy 244th birthday to the United States Army! Today we celebrate the generations of soldiers who have answered the call to serve our country and defend the United States of America. https://t.co/MzUcpRpXsI
116,"Anyone who says there’s no crisis at the border either hasn’t seen it with their own eyes or is lying. 

We need to secure the border with a physical barrier, provide for more judges instead of catch &amp; release, and support @POTUS’s request to address the humanitarian crisis. https://t.co/ryBJICIstS"
117,The system is too easy for those who want to break our laws and they know they can get away with it. We need the wall and to fix the loopholes that allow people to walk right into our country. 2/2
118,"On the 75th anniversary of D-Day, we remember those who courageously fought for liberty. That day marked the beginning of the end of the war in Europe and we owe a great debt to those Americans - The Greatest Generation. https://t.co/ejGYXdtIK4"
119,"My colleagues and I have asked 50 times to hold a vote to guarantee medical care for babies who survive abortions. Every single time, House Democrat leadership has said no. 
https://t.co/uhIsUrhDw7"
120,Today we pause to remember and honor the brave men and women who made the ultimate sacrifice for our country. #MemorialDay https://t.co/BGGlNAHuHZ
121,"Thanks to everyone in Hartville who showed me the tornado damage up close and how we will rebuild. In times like these I’m always inspired by Missourians coming together to help one another. 

https://t.co/aTVGr83Hir"
122,Praying for the families of those who lost their lives and everyone across Missouri affected by the devastation and destruction of last night’s violent tornadoes. Thank you to first responders and emergency personnel who worked through the long night. We will recover and rebuild.
123,"Great news for veterans ➡️ The U.S. House just passed the Veterans’ Compensation Cost-of-Living Adjustment Act. 

It increases compensation rates for veterans with service-connected disabilities, making sure veterans who put themselves in harm’s way get the benefits they deserve."
124,Tomorrow the House Budget Committee is holding a hearing on a government takeover of the health care system. Quick reminder ➡️ This would cause more than 3 MILLION Missourians to lose their current health insurance while adding more than 30 trillion to the national debt. https://t.co/oHstgkwhJO
125,"100 years ago today the House of Representatives voted to pass the 19th Amendment, granting women the right to vote. My colleagues and I are wearing yellow roses today to celebrate the centennial and the women who made it possible. #WomensVote100 https://t.co/FpNBXjrBfe"
126,"Never let anyone tell you you're too young to make a difference.
 
Take it from Lucas Fritsche, who pushed for an all-inclusive playground because his friends in wheelchairs couldn't play.
 
The City of Perryville has donated land for the playground, and the plans look great! https://t.co/pM0VnFiSpZ"
127,"This weekend I attended the grand opening of Missouri’s National Veterans Memorial and was fortunate to meet many veterans who served our country.
 
Took some time at the replica of the Vietnam Veterans Memorial to think about those who sacrificed for our country and our freedom. https://t.co/kbVx06Ea7n"
128,"69 years ago Missouri native President Harry S. Truman created Armed Forces Day to pay tribute to the men and women who serve in the military. 

Join me in thanking the brave men and women who serve our country in uniform! #ArmedForcesDay"
129,The flags on the United States Capitol are flying at half-staff today to honor #NationalPeaceOfficersMemorialDay and the brave men and women who gave their lives to protect the peace. #PoliceWeek https://t.co/QZmuKKMQiS
130,Police officers take risks and make sacrifices every day to keep our neighborhoods safe. Join me in thanking all of the police officers who place their lives on the line every day to keep the peace. #NationalPoliceWeek https://t.co/v9vvEIfGEZ
131,Being a mother is one of the hardest jobs in the world. Happy Mother's Day to all the wonderful mothers out there! I was blessed to have a hardworking mom who helped me become who I am today. https://t.co/ZEbCywzR8N
132,"This year I celebrated with Sam Stolzer, Ste. Genevieve and Andrew West, Cape Girardeau who will attend the US Naval Academy; Allie Gibbs, Cuba and Garrett Marshall, Steelville who will attend West Point; and Madison Manion, Park Hills who will attend the Air Force Academy."
133,Thankful for the opportunity to meet the good folks of Shared Blessings Transitional Housing in Bonne Terre. They provide temporary housing to help those who need it get back on their feet. Thanks to Kathy Grogan and Shelly Bess for showing me around! https://t.co/8Kf6JNLn6H
134,"I wish you and your family a blessed Easter weekend. He is risen!

""..they saw a young man dressed in a white robe sitting on the right side, and they were alarmed. “Don’t be alarmed,” he said. “You are looking for Jesus the Nazarene, who was crucified. He has risen!” Mark 16:5-6 https://t.co/7KIHffQnz9"
135,Special Counsel Mueller’s report has delivered the final nail in the collusion coffin. Anyone who pushes the false collusion narrative after today is playing into Russian hands to divide our country and cast doubt on our elections. The case is closed; it’s time to move on.
136,"It was great seeing so many like-minded people who want to defend the most vulnerable at the Banquet for Life in Houston.
 
At a time when House Democrats refuse to have a vote on the #BornAliveAct it's never been more important to stand up for innocent life. https://t.co/imxjwN2zJE"
137,"As @HouseDemocrats are leaving town to meet celebrities and attend a ""Who are the people?"" workshop, @HouseGOP is holding them accountable for a disastrous #100DaysOfDems
 
-   Ignoring the border crisis
-   No budget
-   Refusing to #EndInfanticide https://t.co/aW8Tak1weu"
138,Thanks to everyone who came out to my meet and greet this morning at Coffee and More in Doniphan! https://t.co/BumwVLSWna
139,"President Trump and Congress have declared today National #VietnamWarVeteransDay – recognizing the last combat troops from Vietnam withdrawing 46 years ago.

Join me in thanking all of the Vietnam veterans who sacrificed for our country by saying WELCOME HOME. https://t.co/2H1FSmlwkb"
140,"Special Counsel Mueller’s investigation has ended, and it turns out the real Russian conspiracy is the false collusion narrative that the media has forced on Americans for years. 

Read more in my weekly Capitol report ⬇️
https://t.co/tJY8imZut5"
141,"#SinceGOPTaxCuts the larger Child Tax Credit is benefiting working families and helping lower-income families who never had access to it before.

It’s time to make the GOP Child Tax Credit permanent. https://t.co/jKx7MXcsTq https://t.co/zMdnVbNUfg"
142,"Today is National #MedalofHonorDay where we celebrate the brave service members who earned the U.S. military’s top honor.
 
Some of these brave troops have called southern Missouri home. Read more in my weekly Capitol report ⬇️
https://t.co/3cHonnyqxe"
143,"Here in Missouri we celebrate agriculture all year round, but as #AgWeek comes to a close I want to thank American family farmers who feed the world with their hard work. https://t.co/jpFKOAQog5"
144,"I’m sickened by the horrific act of violence in New Zealand. Only a coward would senselessly target peaceful, innocent people. The United States stands with New Zealand and shares their pain today."
145,It’s #AgDay19 and I had the pleasure of speaking at the @MOFarmBureau breakfast and meeting with members today. I’m thankful for everyone who works hard to keep Missouri agriculture strong! #AgWeek https://t.co/w4rgbWzTjo
146,Agriculture isn’t just the top employer in Missouri – it’s our way of life. Happy #NationalAgWeek to the hardworking men and women who work tirelessly every day to feed and clothe the world. https://t.co/JVaNVtLmvp
147,Someone at the wrong voting precinct? Who cares! I’m sure that won’t sway any local elections... https://t.co/MH135EC2Y4
148,"Federal dollars won’t just go towards attack ads, yard signs, and robocalls. HR 1 lets candidates use campaign funds on personal expenses such as buying health insurance. #ForThePoliticiansAct https://t.co/W4BVyBQ4u7"
149,"Who doesn’t want more campaign ads? Paid for with tax dollars?

HR 1 would match donations 600% with federal funds, allowing almost $5 million per candidate. https://t.co/q5bZ1ajpot"
150,"#OTD in history the Star Spangled Banner officially became our national anthem. 

In Missouri we’re proud to stand for our flag and give our respect to everyone who fought to protect it. https://t.co/2N8zbQQZzO"
