,Tweet
187,"I joined @GAFirstLady to see how @FCSchoolsGA is improving school safety in Georgia. Every student deserves access to a healthy learning environment &amp; a quality education. Thank you to the teachers, school officials &amp; local law enforcement who keep our schools safe. https://t.co/mk89o3lWTF"
188,"Visited w/ a great group of doctors, nurses &amp; community health professionals at South Central Primary Care Center in Ocilla this morning. Community health centers like these help ensure Georgians have access to high-quality, affordable care. #NationalHealthCenterWeek https://t.co/ZuDTVifQzy"
189,"In many ways, Georgia is at the forefront of creating opportunity &amp; stability across the globe given the leadership of countless major industries, the CDC &amp; 9 military installations located in our state."
190,"On #PurpleHeartDay, we honor &amp; remember the servicemembers who gave their all to defend our freedoms. May we never forget their service &amp; sacrifice. https://t.co/oPXxrB7rgx"
191,"Sickened by the horrific attacks in El Paso &amp; Dayton this weekend. I join Georgians &amp; the entire nation in unequivocally condemning these hateful attacks on Americans. 

Grateful for first responders &amp; law enforcement who rushed to the scene to rescue those in harm’s way."
192,"Visited the Carl Vinson VA Hospital in Dublin yesterday &amp; met w/ veterans, medical professionals &amp; the leadership team. As Americans, we have a responsibility to uphold the commitments we made to our veterans, and it’s a job I take very seriously. https://t.co/Zvo6sZWfY5"
193,RT @USGLC: .@SenDavidPerdue asks in #SecDef hearing how U.S. can deter #China’s #BeltandRoad. @EsperDoD: “We have to have a whole-of-gov’t…
194,"Happy #IndependenceDay! Today we celebrate our founding principles &amp; the servicemembers who have made great sacrifices to protect our nation.

God bless America! https://t.co/XIITofVJQc"
195,RT @TheSFIA: .@sendavidperdue wants to make it easier to live healthy! Thanks so much Senator Perdue for supporting the #PHIT Act. PHIT wil…
196,"Exercise is important to physical, mental &amp; emotional health.
 
The #PHITact would allow you to use pre-tax dollars toward gym memberships &amp; other fitness expenses. https://t.co/1t0aVRdCwo"
197,"Happy birthday, President @realDonaldTrump! Isn’t it nice to have a president in the White House who’s focused on getting RESULTS?! https://t.co/Gd2LoRVL1G"
198,"Six oil tankers have been attacked in the last month. We know who is doing this, and it’s time it stops. Iran has to get the message that we won’t tolerate their aggression. https://t.co/OUwNpbMcCp"
199,"Finally, Americans who were ravaged by historic floods, wildfires &amp; hurricanes across 12 states have certainty for the immediate future."
200,"Finally, the U.S. Senate &amp; House are sending a bipartisan disaster relief package to President Trump’s desk. This is a huge win for Americans who were devastated by floods, wildfires &amp; historic hurricanes across 12 states, Puerto Rico &amp; the Northern Mariana Islands."
201,"Today, we reflect, remember &amp; honor those who paid the ultimate price to protect America &amp; defend freedom around the world. It’s because of their sacrifice that America is still a land of liberty &amp; opportunity. #MemorialDay https://t.co/dO4yaFpDAz"
202,#TeamPerdue attended a Change of Command Ceremony for Brig. Gen. Jackson &amp; the 1st Security Force Assistance Brigade at @FortBenning this week. Congratulations to all those who received new responsibilities. https://t.co/P94oOw1riY
203,"RT @WhiteHouse: On National Maritime Day, we honor the men and women who serve with professionalism, dedication, and patriotism in the Unit…"
204,THANK YOU to the men &amp; women who serve our country in uniform around the world. I believe you &amp; your families are the best – and I mean the very best – our country has to offer. #MilitaryAppreciationMonth https://t.co/Gp1e2Z6VvM
205,I will continue working w/ the Trump Administration &amp; my Senate colleagues to move toward a merit-based immigration system that is focused on bringing in the best &amp; brightest from around the world who wish to come to the U.S. legally to work &amp; make a better life for themselves.
206,"This Mother’s Day, @WGXAnews highlighted my wife Bonnie’s work to support healthy moms &amp; babies through @MarchofDimes. Bonnie is an amazing wife, mother &amp; grandmother and has a heart for serving others. Happy #MothersDay to Bonnie &amp; all moms! https://t.co/Ac4xXS8LJw"
207,"Bonnie &amp; I are proud to support @MarchofDimes &amp; will always share their commitment to promoting healthy families. Last night, we were honored to co-host the 37th Annual #MODGourmetGala. 

Watch a recap here: https://t.co/bPDG0LMsGQ"
208,".@MarchofDimes does incredible work, and Bonnie &amp; I were so proud to co-host tonight’s #MODGourmetGala. Bonnie has worked tirelessly to plan this event over this last year, and helped raise a record-breaking $1.3M to support healthy moms &amp; babies. https://t.co/CRDy1xal2H"
209,"A Georgian recently sent this photo to my office. My mother (1st row, 3rd from right) was his 6th grade teacher &amp; had a big impact on his life. Grateful for all teachers who challenge us, inspire us, and encourage us to be the best versions of ourselves. #TeacherAppreciationWeek https://t.co/EoRCrXOP6V"
210,"Got an up-close look at @MiracleGro’s impressive operation in Butts County. Having spent much of my career in manufacturing, I always enjoy visiting these facilities &amp; meeting the people who work there. Thanks for having me!
https://t.co/Bpr2jQgwrh"
211,"Too many of our friends, neighbors &amp; family members have been impacted by the opioid crisis. @realDonaldTrump knows this &amp; has taken strong action to confront this challenge head on. Thanks to him, communities in GA now have the resources to address this epidemic. #RxSummit2019 https://t.co/toW6yrCMbi"
212,"RT @BrianKempGA: .@sendavidperdue's OpEd exposes the games that have Georgia farmers on the brink of bankruptcy. ""I’m sick and tired of pol…"
213,"I’m sick and tired of politicians that claim to be looking out for the little guys, but all they do is treat them like pawns in their power games. Democrats claim they want to be bipartisan, but time and again, they fail to rise to the occasion.
https://t.co/vh5ZkMiQK8"
214,I believe we should work toward a merit-based immigration system that is focused on bringing in the best &amp; brightest from around the world who wish to come to the United States legally to work &amp; make a better life for themselves.
