,Tweet
30,"That wasn’t a debate, it was a disaster. @realDonaldTrump spoke code to #WhiteSupremacists He lied about #COVID19 He still refuses to take responsibility. 205K are dead because #IncompetenceKills @JoeBiden has a plan, and the courage to heal us. #Debate2020 https://t.co/nr69rnUQIz"
31,"RT @LacyClayMO1: That wasn’t a debate, is was a disaster. ⁦@realDonaldTrump⁩ spoke code to #WhiteSupremacists He lied about #COVID19 He sti…"
32,"That wasn’t a debate, is was a disaster. ⁦@realDonaldTrump⁩ spoke code to #WhiteSupremacists He lied about #COVID19 He still refuses to take responsibility. 205K are dead because #IncompetenceKills ⁦@JoeBiden⁩ has a plan, and the courage to heal us. #Debate2020 https://t.co/b5idcHb0ET"
33,"RT @meenaharris: “Under this president, we get weaker, sicker, poorer, and more violent.” — @JoeBiden"
34,"I completely agree with @TeamPelosi “
“Every vote to confirm this nominee is a vote to dismantle health care. The American people will hold every Senator responsible for their vote at the ballot box.” #NoConfirmation #NoConfirmationBeforeInauguration #RememberinNovember #SaveACA https://t.co/PXVYCL7v2m"
35,"RT @morethanmySLE: Thank you, @TheDemCoalition for *always* supporting my efforts to fight for healthcare. I support YOU! #JoinTheResistanc…"
36,Housing discrimination robs Black and Brown families of wealth and health. #StopRedLining #FairHousing is worth fighting for. @NCRC Redlining and neighborhood health » NCRC https://t.co/tz1xAov6eV
37,"RT @SenKamalaHarris: Not only is this administration trying to overturn the Affordable Care Act during a pandemic, but they still – after n…"
38,RT @LacyClayMO1: The Louisville police officers who took #BreonnaTaylor life will not be held responsible.The #GeorgeFloyd #JusticeInPolici…
39,"RT @ThePlumLineGS: @AdamSchiff @BarbMcQuade And @AdamSchiff is on the same page here with elections expert @rickhasen, who has been soundin…"
40,"The Louisville police officers who took #BreonnaTaylor life will not be held responsible.The #GeorgeFloyd #JusticeInPolicing Act, which bans no-knock warrants has been sitting on #MoscowMitch desk for over 100 days, but he refuses to allow a vote. #BlackLivesMatter #StopKillingUS https://t.co/9xjjouf9wp"
41,RT @Sifill_LDF: Without irony the @Kyoag in announcing only one indictment against ofcrs serving a warrant who killed an innocent woman asl…
42,RT @sfpelosi: How many Americans must DIE of covid before the @SenateGOP will act? This isn’t a question of ideology. Lives are on the line…
43,RT @LacyClayMO1: #TrumpLied200KAmericansdied #COVID19 #CoronaVirusUpdates #IncompetenceKills
44,#TrumpLied200KAmericansdied #COVID19 #CoronaVirusUpdates #IncompetenceKills https://t.co/PdS1wQ5Xky
45,"RT @SenDuckworth: I don't know who needs to hear this, but the Commander in Chief shouldn't be silent on #BountyGate for 88 days and counti…"
46,"RT @RepMarciaFudge: On Friday, we lost Justice Ruth Bader Ginsburg, who stood for all of us and never stopped fighting for equal justice un…"
47,"RT @KyungLahCNN: 1st death from #coronavirus in the US reported on Feb 29. 
54 days later, April 23, the US reported 50,000 deaths from #Co…"
48,"RT @KyungLahCNN: The United States has surpassed 200,000 deaths from #coronavirus, according to Johns Hopkins University #COVID19"
49,"@realDonaldTrump the 200,000 dead Americans were not nobody, they were our family and friends. You lied. You refused to take responsibility. You failed in your #1 job, protecting the American people. #IncompetenceKills #COVID19 #CoronaVirusUpdates https://t.co/ubM9SP4wgy"
50,RT @LacyClayMO1: Nationwide Injunction Issued to Shield Mail-In Votes During Pandemic https://t.co/XPOglUAz0G. #GOVOTE #BeLikeRuth
51,"@realDonaldTrump the 200,000 Americans who have died on your watch from #COVID19 as you lied repeatedly, did little and refused to take responsibility, were not nobodies.They were our family and friends. You failed to protect the American people. #Nov3rd #JoeBiden @JoeBiden https://t.co/5gjPbOrzHu"
52,Nationwide Injunction Issued to Shield Mail-In Votes During Pandemic https://t.co/XPOglUAz0G. #GOVOTE #BeLikeRuth
53,"RT @mviser: “In the middle of the worst global health crisis in living memory, Donald Trump is before the Supreme Court trying to strip cov…"
54,"RT @LacyClayMO1: An unimaginable loss, a woman of valor who advanced freedom for every American. A champion for not only #womensrights but…"
55,"An unimaginable loss, a woman of valor who advanced freedom for every American. A champion for not only #womensrights but for the power of inclusion to strengthen our nation.  My deepest condolences to her family. May her memory be a blessing. #RBG #RuthBaderGInsburg https://t.co/Rz3TtBJRma"
56,"RT @LacyClayMO1: An unimaginable loss, a woman of valor who advanced freedom for every American. A champion for not only #womensrights but…"
57,"An unimaginable loss, a woman of valor who advanced freedom for every American. A champion for not only #womensrights but for the power of inclusion to strengthen our nation.  My deepest condolences to her family. May her memory be a blessing. #RBG #RuthBaderGInsburg https://t.co/PCjHHOJZBj"
58,RT @HillaryClinton: Shanah tovah to everyone celebrating the new year today. May it be healthy and sweet.
59,"RT @WUSTL: Beloved Chancellor Emeritus William H. Danforth, who served as chancellor for 24 of his more than 65 years of service to Washing…"
60,"RT @jonfavs: Meanwhile, Joe Biden is on television laying out his very detailed plan to manage the pandemic."
61,Imagine if we had a president and AG who actually preserved and protected the #Constitution instead of working daily to weaken and subvert it.  #RuleOfLawMatters #BidenHarrisToSaveAmerica #BidenHarris2020 https://t.co/mTZKfSRuyC
62,"RT @thehill: Rep. Mark Takano: ""By referring to COVID-19 almost exclusively as the China Virus, the President is fueling racism and inspiri…"
63,"RT @TODAYshow: On the 19th anniversary of the 9/11 attacks, @HarrySmith honors those we lost, many of whom sacrificed their own lives to sa…"
64,"RT @NBCNews: “We've been through this before,” Dr. Fauci said. “Don't ever, ever underestimate the potential of the pandemic. And don't try…"
65,Interesting that @realDonaldTrump bragged about his efforts to protect an autocratic dictator who assassinates his own citizens but he refused to take responsibility for protecting 330 million Americans from #COVID19 #UnfitToBePresident https://t.co/nhCyuYv6XC
66,RT @jorge_aguilarDC: He’s more invested in the “good health” of a dictator than the “good health” of the American people suffering from a d…
67,"RT @kylegriffin1: Trump to Fox on COVID: ""I mean, it's amazing, what we've done.""

More than 190,000 Americans have died from the coronavir…"
68,"RT @nowthisnews: GOP COVID-19 RELIEF BILL IS ‘PATHETIC,’ SAYS PELOSI: Speaker Nancy Pelosi holds a press conference as members of Congress…"
69,"#TrumpKnew He lied, almost 200,000 dead Americans and still counting. #Unfit #Covid_19 #CoronaVirusUpdates https://t.co/LzCwXLfJiG"
70,"RT @RonBrownstein: ""When the president dithered on testing and contact tracing, when he failed to make...a clear &amp; effective plan for secur…"
71,"RT @1zzyzyx1: tRump was informed in early February how deadly COVID was and how it spread, he chose to do nothing.  tRump went golfing whil…"
72,"RT @DavidBegnaud: President Trump admitted, on audio tape, in March, to downplaying the fatal dangers of COVID19, telling Bob Woodward.

""I…"
73,"Carl Bernstein:“We are listening to the president of the United States on tape deliberately undermining the security — national security of the United States, the health and well being of the people of the United States.” #TrumpCovidTapes #Unfit  https://t.co/soj5YdsUIh"
74,Emails show HHS official trying to muzzle Fauci  https://t.co/dnCkkJlkGY via @politico #TruthMatters #PublicHealth not reelection politics #BelieveDrFauci
75,@realDonaldTrump lied and Americans died. #IncompetenceKills #COVID19 #CoronaVirusUpdates #Unfit https://t.co/jBXD5xJADk
76,Winners who understand what it takes to lead. @BarackObama @JoeBiden @KamalaHarris #BidenHarris2020 #RidinWithBidenHarris #November3rd https://t.co/CPY9oDAbFI
77,"Don’t take my word for it. @FoxNewsAlert confirmed it. @realDonaldTrump is #Unfit #UnAmerican and a disgrace to our military, our veterans, wounded veterans and every brave American who gave his/her life in defense of our freedom. #BidenHarris2020 https://t.co/w2zljTQGgG"
78,RT @nowthisnews: ‘[It’s] immoral and inhumane’ — Kamala Harris and Joe Biden discussed the need to improve health care coverage in America…
79,"#AgentOrange insulted every American who has served in uniform, every American wounded in action, and every one of the over 1.2 million brave souls who have given their lives in the defense of freedom.  He needs to apologize to every #Veteran every #GoldStarFamilies now #Shameful https://t.co/802Qioa8QB"
80,"RT @dscc: Trump failed to protect the American people from the coronavirus, and Senate Republicans are refusing to hold him accountable. We…"
81,"RT @DNCWarRoom: Twitter removed a post Trump retweeted from a Qanon supporter for misinformation about CDC data.

Trump repeated that misin…"
82,"RT @LacyClayMO1: #6million Americans infected with #COVID-19 and 184,450 dead.  @RealDonaldTrump still has no plan and refuses to take resp…"
83,RT @SSMHealthSTL: Congratulations!
84,"#6million Americans infected with #COVID-19 and 184,450 dead.  @RealDonaldTrump still has no plan and refuses to take responsibility. #Unfit #IncompetenceKills #CoronaVirusUpdates https://t.co/XZdr06PY6D"
85,"RT @atrupar: Biden: ""Rioting is not protesting. Looting is not protesting... it's lawlessness, plain &amp; simple... violence will not bring ch…"
86,"RT @W7VOA: Democracy being poisoned by @realDonaldTrump who will do anything to hold on to the presidency, asserts @JoeBiden."
87,#IncompetenceKills #TrumpVirus https://t.co/pHcYKVZAOB
88,"RT @kenolin1: I don’t recall 180,000 Americans dying of a virus in less than six months in Obama/Biden’s America. There weren’t riots. Or v…"
89,RT @eugenegu: Kyle Rittenhouse drove across state lines with an illegal assault rifle and murdered two protestors with whom he disagreed wi…
90,"RT @TODAYshow: “In this election, there are two clear choices. There are two. And which choice is reflective of who we aspire to be as – as…"
91,"180K Americans dead, because #Unfit @RealDonaldTrump denied science and refused to take responsibility to beat #COVID19 #IncompetenceKills #BidenHarris2020 https://t.co/IBW5voyopQ"
92,"RT @KamalaHarris: Here’s the reality: the United States has nearly six million confirmed cases of coronavirus, 180,000 lives lost, and more…"
93,RT @keithboykin: Any Black person who stood up and applauded for Trump's lie that he's done more for the African American community than an…
94,"RT @BidenWarRoom: Remind me, Donald, who is the weak one who hid in a bunker from the American people?

#PutinsGOPConvention"
95,RT @MarkHoofnagle: I’m blocking anyone who thinks that a 17-year-old travelling interstate with an AR-15 to kill people over property damag…
96,Under #Unfit @RealDonaldTrump 180K Americans are dead because he continues to deny science and refuses to implement a national policy to defeat #COVID19 #BidenHarris2020 https://t.co/ZCiYyqqQIq
97,Under #Unfit @RealDonaldTrump 180K Americans are dead because he continues to deny science and refuses to implement a national policy to defeat #COVID19 #BidenHarris2020 https://t.co/okD6vSBrPr
98,"RT @BidenWarRoom: Who’s paying for that wall, Donald?

#PutinsGOPConvention"
99,"RT @KamalaHarris: The numbers that define the crisis we’re facing today are staggering:

→Nearly 6M confirmed cases of coronavirus
→180,000…"
100,"RT @Messina2012: He's a lying sack of shit draft dodger who disparages POWs &amp; gold star fams, put babies in cages, gassed protestors for a…"
101,Under #Unfit @RealDonaldTrump 180K Americans are dead because he continues to deny science and refuses to implement a national policy to defeat #COVID19 #BidenHarris2020 https://t.co/Uj6Grkpytc
102,"RT @davidcicilline: Tonight, when Donald Trump says “you won’t be safe in Joe Biden’s America,” take off your mask and look around. 

Then…"
103,RT @JillWineBanks: No masks and chairs touching at White House. When will Republicans learn that superspreader events lead to deaths? Trump…
104,If we only had a Dept of Justice and an Attorney General who would enforce federal law...oh wait...well you better vote because this guy violates federal law on a daily basis.  #RuleOfLaw matters #RidinWithBiden @JoeBiden @KamalaHarris #BidenHarris2020 #RNCConvention https://t.co/TN14L18hZ3
105,"RT @LacyClayMO1: Looking forward to having a President who actually loves and reveres the Constitution and honors the law, instead of break…"
106,"Looking forward to having a President who actually loves and reveres the Constitution and honors the law, instead of breaking it every day.  Plus, he speaks in complete sentences! #BidenHarris2020 #RidinWithBiden https://t.co/KNcHo4a2JQ https://t.co/KNcHo4a2JQ"
107,"RT @crampell: DHS employees, whose bosses just engaged in a partisan political stunt by broadcasting a naturalization ceremony as part of t…"
108,RT @LacyClayMO1: What he said...General Honore calls it like it really is. #IncompetenceKills #CoronaVirusUpdates #COVID19
109,"@WhipClyburn is absolutely right. @realDonaldTrump wants to suppress #COVID__19 testing and pressured @CDCgov to do it.  Means more undetected #CornonaVirus spreading infections, more dead Americans, all to support #Trump reelection.  Lives for votes? #IncompentenceKills https://t.co/yYl3OLLOMb"
110,"RT @RaquelMartinTV: ""It is an example of a president who does no take the law seriously,"" @SenatorDurbin slams Pres. Trump's use of the Whi…"
111,What he said...General Honore calls it like it really is. #IncompetenceKills #CoronaVirusUpdates #COVID19 https://t.co/E1leoJnocG
112,"RT @SenSchumer: It's August 25th, and President Trump still doesn’t have an adequate national testing strategy."
113,"RT @jonfavs: Nearly 180,000 Americans have died from this pandemic. 

More than 1,000 died just today. 

You would never know it from this…"
114,"RT @SpeakerPelosi: Today, we remember two extraordinary patriots who left us on August 25th: Ted Kennedy and John McCain, the bipartisan li…"
115,"RT @maziehirono: The officers who shot Jacob Blake weren’t wearing body cams. If a neighbor hadn't captured video, we wouldn't even know wh…"
116,The rabbi who is neighbor to Mark and Patricia McCloskey speaks out: ‘They are bullies’ – The Forward The only answer to hate is love. #RNCConvention2020  https://t.co/7O1Ox94F7v
117,Wonder if they will be OK with 300K dead Americans by the end of the year?  @realDonaldTrump legacy #IncompetenceKills #COVID19 #CoronaVirusUpdates https://t.co/z8DohkrWpr
118,"RT @nowthisnews: From calling out his failure to manage the COVID-19 crisis to slamming voter suppression tactics, Pres. Obama delivered hi…"
119,RT @MSNBC: “Do you want to be a country where you have a pres. of U.S. who makes fun of people who has these struggles or ... who embraces…
120,RT @JRubinBlogger: Dems should issue a blanket statement: They will pursue each and every case of perjury  against govt. officials who lied…
121,"RT @UFCW: .@JoeBiden is a champion for American workers, standing strong with millions on the frontlines of #COVID19 serving our communitie…"
122,"RT @JulianCastro: Joe Biden just showed that he’s the leader who will meet this moment. 

He and Kamala Harris will bring our country toget…"
123,"RT @ABC: Joe Biden on Pres. Trump's pandemic response: ""After all this time, the president still does not have a plan. Well I do."" https://…"
124,"RT @IndivisibleTeam: When Trump decided to make funding the Postal Service a partisan issue, he decided to ignore millions of Americans who…"
125,RT @SpeakerPelosi: The Trump assault on the Postal Service isn’t just a threat to the life of our democracy – it impacts the health of Amer…
126,"RT @votesaveamerica: ""To the young people who led us this summer, telling us we need to be better, in so many ways you are this country's d…"
127,"RT @TheDemocrats: ""That empathy, that decency, the belief that everybody counts. That's who Joe is."" - @BarackObama #DemConvention https://…"
128,"RT @AFTunion: ""This president and those in power – those who benefit from keeping things the way they are – they are counting on your cynic…"
129,"RT @KThomasDC: .@JoeBiden reiterates to Wis. delegates that Trump ""just gave up"" on the pandemic.
""You know, I used to think it was because…"
130,#MaskUp NOW #StopTheSpread #COVID19 #coronavirus https://t.co/tdBuAOYR9w
131,Hope you enjoy this preview of a special message from @BarackObama that will debut tonight at #DemConvention #WeKnowJoe #RidinWithBiden Who He Is :60 KH | Joe Biden For President 2020 https://t.co/JMBDQewAN7 via @YouTube
132,"RT @KateBennett_DC: ""How do you make a broken family whole? The same way you make a nation whole. With love and understanding—and with smal…"
133,"RT @BryanDawsonUSA: “How do you make a broken family whole? The same way you make a nation whole: with love and understanding, and with sma…"
134,"RT @AC360: JFK’s grandson: The US needs ""a President who asks what he can do for our country."" https://t.co/bQ1zTGqftX https://t.co/N0Adxvh…"
135,"#homeownership is worth fighting for, especially helping families and landlords avoid #Forclosures #COVID19 #CoronaVirusUpdates https://t.co/g3fIOmQ7Gm"
136,#BeAPatriot #MaskUp #StopTheSpread #Covid_19 https://t.co/7BILSF1aDb
137,RT @congressman_1: #DoYourJobMitch call the US Senate back into session and pass the #HEROESActNOW #FamiliesFirst #EssentialWorkers #COVID1…
138,"RT @mkraju: CDC Director Robert Redfield this morning:  “This is the greatest public health crisis to hit this nation in a century,” he sai…"
139,"RT @MollyNagle3: ""And this morning, all across the nation, little girls woke up, especially little black and brown girls who so often feel…"
140,"RT @mj_lee: Biden says this morning, “little girls woke up, especially little black and brown girls, who often feel overlooked...” and that…"
141,"RT @HouseDemocrats: The evidence is CLEAR. 

Wearing a mask and keeping your distance limits your exposure to COVID-19.

#MaskUp"
142,"RT @JoeBiden: Right now, America faces: 
 
- The worst pandemic in 100 years
- The worst economic crisis since the Great Depression
- The m…"
143,RT @IndivisibleTeam: .@senaterepublicans have a choice: to stand with their constituents who depend on the USPS for social security payment…
144,"RT @SenKamalaHarris: The administration has been expelling migrant children. They said it’s to contain the spread of COVID-19, but these ch…"
145,"RT @ossoff: 😷 Wear a mask.
↔️ Watch your distance.
🧼 Wash your hands.

🗓️  And on Nov 3, elect competent leaders."
146,"RT @MSNBC: On GOP inaction for COVID-19 aid, Rev. William Barber says, ""People are sick of it. They're starting to recognize that these fol…"
147,"RT @DNCWarRoom: After already losing ground with seniors because of his failed coronavirus response, Trump took it a step further this week…"
148,RT @nowthisnews: ‘Donald Trump is trying to strip people of their health care coverage in court in the middle of a pandemic!’ — @JoeBiden b…
149,RT @sfpelosi: Speaker Pelosi Is Playing Hardball on Coronavirus Relief. She Thinks She’ll Win. https://t.co/pL79BO9muK
150,RT @civilrightsorg: Trump’s toothless (and likely illegal) action is woefully inadequate &amp; fails to respond to the dire needs of people who…
151,RT @Weinsteinlaw: Donald Trump is cutting unemployment benefits. During a pandemic. And a recession. That he’s responsible for.
152,RT @TeamPelosi: Trillions are being used to ensure there’s a floor for the stock market during our public health and economic crises from t…
153,RT @JoeBiden: Let me be clear: Voting is a right — not a privilege. Anyone who tells you otherwise can’t be trusted to hold the highest off…
154,"RT @TeamJoe: 😷 Please
😷 Keep
😷 Wearing
😷 A mask"
155,RT @SenDuckworth: Forcing Gold Star families—who don't know if their sons or daughters were killed because of a Russian bounty scheme—to wr…
156,Congratulations to @CoriBush This seat belongs to the people of Missouri’s 1st Congressional District and I respect their decision. It has been my honor and privilege to represent those who supported me and all others. I am forever grateful for the opportunity to serve. https://t.co/aJFVWBu9Da
157,"Wonderful to greet enthusiastic supporters who continue to get out to vote today.  Appreciate your votes and your friendship. Polls open until 7PM, for a ride to the polls, call or text (314) 536-3001.  #RealResults #RealReform #ForThePeople #StayWithClay https://t.co/d1zauLQ0Kc"
158,RT @ThereseMary76: I voted #YesOn2 so we can keep rural hospitals open &amp; Missourians can afford healthcare. I also got you @LacyClayMO1
159,"US Senate, millions of American can’t pay the rent, can’t buy groceries, can’t take care of their families.  The #HEROESAct has been sitting on Mitch McConnell’s desk for almost two months.  PASS IT NOW. #COVID19 #CoronaVirusUpdates https://t.co/e40nLLEiGx"
160,RT @LacyClayMO1: #YesOn2 #MedicaidExpansion will save lives and grow jobs across Missouri.  #Healthcare is a #HumanRight
161,RT @ProjectLincoln: Donald Trump cites a made up poll of 96% support in the Republican Party. He said a health care plan would be delivered…
162,#YesOn2 #MedicaidExpansion will save lives and grow jobs across Missouri.  #Healthcare is a #HumanRight https://t.co/uP5GIteihY
163,"#WomensHealth matters, so does making your own #healthcare decisions, proud to stand with Planned Parenthood and prouder still to have them stand with me.  #Aug4th #StayWithClay #RealResults #RealReform #ForThePeople https://t.co/DuKIbsNzoQ"
164,"RT @LacyClayMO1: #YesOn2 will save lives, prevent more rural hospitals from closing and grow thousands of good jobs across Missouri. I’m st…"
