,Tweet
23,"This week is National Police Week, a time to pause &amp; pay tribute to those who protect &amp; serve our communities &amp; remember those who have fallen in the line of duty. To all our law enforcement officers: Thank you for the work you do every day to protect our families &amp; communities. https://t.co/rVLH8LXfWc"
24,"....This webinar is an opportunity for producers to learn about the application process &amp; required documentation prior to the official beginning of signup, &amp; USDA is encouraging producers who are new to participating in FSA programs to join the webinar....."
25,"Tomorrow (May 14) at 1 pm ET, @USDA Agricultural Marketing Service &amp; @usdafsa will host a webinar for farmers &amp; other producers interested in applying for the Coronavirus Food Assistance Program (CFAP)...."
26,"On this day in 1945, Nazi Germany surrendered to the Allies, ending WWII in Europe. Today, we remember &amp; honor the Greatest Generation who fought against tyranny for the freedoms we enjoy today. God Bless all our WWII veterans, living &amp; passed. Your sacrifices won’t be forgotten. https://t.co/AgLIpromoD"
27,"Please join me today, on this #NationalDayofPrayer &amp; during #NursesWeek, in praying for the nurses, doctors &amp; first responders continually working to combat &amp; contain COVID-19. We're with you &amp; support you as you do your important work. We'll get through this together. God Bless. https://t.co/CIbsq43dQh"
28,"When we talk about the long-term impacts of #COVIDー19 on our national economy, we cannot forget the negative impacts it will have on our food supply chain...."
29,"....SBA will continue to process applications from other businesses who previously submitted applications on a first come, first serve basis. It is important that #GA08 farmers filing new applications do so ASAP. You can find more information &amp; apply here: https://t.co/fEUGRKWImv"
30,"American farmers are facing unprecedented challenges due to the COVID-19 outbreak, and they need our support. Please join me in making sure to buy “Georgia Grown” products when possible during this time. God Bless our Georgia farmers. #GA08 https://t.co/i9oTw4Zzx1"
31,"...which also provides funds for hospitals and COVID testing.

Americans are losing their jobs at a historic pace and Nancy Pelosi continues to play partisan games. Past time to #FIREPELOSI @GOPLeader @SteveScalise"
32,"April 23, 2020, the House of Representative will convene today at 10 A.M. Most Americans regardless of party or philosophy expect that the House would then vote on replenishing the Paycheck Protection funds and appropriate new COVID testing funds, but deja vu all over again....."
33,"Food security is national security. I applaud @realDonaldTrump &amp; @SecretarySonny's work to support farmers, rural communities, &amp; our ag sector during #COVID19. Unfortunately, Speaker Pelosi reduced funds available for rural America, but rest assured we're working to restore them. https://t.co/CxapfdefDS"
34,"RT @RepDougCollins: Due to the #coronavirus outbreak, thousands of Georgians are being forced to work from home, increasing the strain on b…"
35,Official IRS information about the COVID-19 pandemic and economic impact payments can be found on the Coronavirus Tax Relief page at the link below. The page is updated quickly when new information is available. (4/4) https://t.co/2bhUh7Tqo9
36,Social Security beneficiaries who are not typically required to file tax returns will also automatically receive their payment- no action is needed. (3/4) https://t.co/C7HPzMEHKI
37,"You don't have to sign up to receive an economic impact payment- it is automatic for any American who qualifies. In most cases, it'll be distributed how your 2019 tax return is distributed. If you haven't filed your 2019 return yet, info from your 2018 return will be used. (2/4)"
38,"I'm glad to announce that the #GA08 Congressional Art Competition will continue this year, however with modified submission requirements due to COVID-19. Students will submit their artwork via email, with the deadline extended to April 24. More info below: https://t.co/EGWv7uWX9O"
39,GA Ag Commissioner Gary Black has announced that the GA Farm Recovery Block Grant application deadline is extended to 4/30 for GA farmers &amp; forest landowners in eligible counties who suffered losses due to Hurricane Michael. More info at the link below. https://t.co/zAtwuyFCvE
40,Our prayers are with the family of State Sen. Jack Hill. Jack was a good friend and former colleague who tirelessly fought for Georgians. He was the longest-serving member of the State Senate and a 33-year veteran of the Georgia Air National Guard. Jack will be greatly missed. https://t.co/iadCgGDPbK
41,".@EsperDoD, History will treat CAPT Crozier favorably, not so sure about Acting @SECNAV who chose to remove him. (1/3)"
42,"Rural hospitals are a lifeline for millions. That’s why I joined over 120 of my colleagues in stressing the importance of supporting our rural hospitals &amp; prioritizing funding &amp; the resources they need to stay afloat, treat patients, &amp; combat the spread of COVID-19. More below: https://t.co/TAoPx8ARXz"
43,RT @IRSnews: Social Security beneficiaries who are not typically required to file tax returns will not need to file to receive an economic…
44,"Over the last month, Congress has worked to provide resources for small businesses negatively impacted by the COVID-19 outbreak. You can find a list of those resources and how to apply on my website by clicking here: https://t.co/5Z5sYF8hIO https://t.co/TwmNBLFjzO"
45,"Thank you to our #GA08 doctors, nurses, first responders, &amp; all health care professionals working around the clock to combat the coronavirus &amp; treat patients. America is the greatest country in the world &amp; the best equipped to handle this crisis. We’ll get through this together. https://t.co/TFeOgrtlhV"
46,"A coronavirus stimulus package is now on its way to @realDonaldTrump's desk to be signed into law. While this certainly isn’t a perfect bill, this package will provide vital resources to health care facilities, businesses, &amp; American families during this public health emergency."
47,"At President Trump’s direction, Treasury Secretary Steven Mnuchin has announced that the tax filing deadline will be extended to July 15. Treasury is still asking those who can file by the typical April 15th deadline to please do so. https://t.co/2rZ4wn8tMy"
48,"RT @RepDougCollins: As we continue the fight against #COVIDー19, we must ensure Americans have access to the food they need.

Read the lette…"
49,"Yesterday, the U.S. embassy &amp; consulate in Mexico announced that they would suspend visa services beginning March 18 due to #coronavirus, but today they issued an update that they would continue to process returning H2 worker visas. (1/2) #GA08"
50,The State of Georgia has set up a new #coronavirus hotline that Georgians can call with questions – (844) 442-2681. #GA08 https://t.co/R2KNVB4nV9
51,RT @CDCgov: All healthcare providers &amp; staff play a vital role to protect patients &amp; personnel against #COVID19 &amp; possible wider community…
52,"RT @GovKemp: .@GovKemp: Public Health Emergency in Georgia Effective Tomorrow

Read more: https://t.co/wbm1r88SyW #COVID19 #gapol"
53,"RT @HouseGOP: For the latest information from the @WhiteHouse Coronavirus Task Force on how to keep your home, school, business, and commun…"
54,"Tonight at 9:00 pm ET, President Trump will address the nation from the Oval Office on the coronavirus. You can watch live at the link below. https://t.co/FuwpWtOXJ4"
55,"RT @American_Hort: Special thanks to @AustinScottGA08, @RepSchrader, and the 31 other members who joined this letter for their tireless wor…"
56,"RT @usairforce: While supporting other government agencies’ response to the #COVID19 threat, the Department of the Air Force is responding…"
57,RT @GOPLeader: Congress should've already passed a funding bill to combat coronavirus. Period. But Democrats are hellbent on sneaking in el…
58,My offices are continuing to monitor the #coronavirus illness and will be sure to provide updates as needed. You can find more information on the coronavirus on @CDCgov's website at https://t.co/Zz4tQAh7zP. (4/4) #GA08
59,"Symptoms of #coronavirus may appear 2-14 days after exposure and can include fever, cough, and shortness of breath. If you have been to China or another impacted country within the last two weeks and develop symptoms, contact your health care provider immediately. (3/4) https://t.co/ZLqsgqoq0A"
60,"The @CDCgov recommends everyday preventive actions, including thoroughly washing your hands, avoiding close contact with people who are sick, and avoiding touching your eyes, nose and mouth. (2/4) https://t.co/nOo1CpQLrR"
61,"As coronavirus (also known as COVID-19) continues to spread outside of its area of origin in China, I wanted to share some information that may be helpful on how to detect and prevent the spread of this respiratory illness. (1/4)"
62,"RT @HouseGOP: House Republicans are working with the @WhiteHouse to aggressively respond to the #COVID19 threat.
 
We must put the health a…"
63,"Today, we honor our country’s presidents who have preserved our freedoms and made the United States the greatest country in the world. #PresidentsDay 🇺🇸🇺🇸🇺🇸 https://t.co/yca3xgurBo"
64,"Today, we honor the life and legacy of Georgia native Dr. Martin Luther King, Jr. and his dedication to achieving equality and justice for all Americans. Rev. King remains a giant among men whose spirit and legacy continues to inspire generations. https://t.co/rFanQTTFdl"
65,The only reason Iran is singled out in this resolution is to take a political jab at President Trump for utilizing an airstrike to take out General Soleimani – a terrorist who was responsible for killing thousands of American and partner troops. (2/4)
66,"Today is Law Enforcement Appreciation Day, a time to recognize and thank the men and women who bravely protect and serve our communities. To all our Middle and South Georgia law enforcement officers: Thank you for the important work you do each and every day. #GA08 https://t.co/e5lT3Cp7ZO"
67,"RT @espn: Army and Navy may be rivals, but they are united with patches honoring the veterans who fought for their country before them 🙏

(…"
68,"Today, we remember the 2,403 Americans who lost their lives defending our country in the attack on Pearl Harbor. Their sacrifices will never be forgotten. #HonorThem #PearlHarborRemembranceDay #PearlHarbor78 https://t.co/kVkM6FSjFn"
69,"Please join me in thanking our warfighters, first responders, &amp; their families for their service &amp; sacrifices. Our thoughts are with them &amp; those who are unable to spend the holidays with their loved ones. From our family to yours, we wish everyone a happy &amp; safe #Thanksgiving. https://t.co/KUODlmWB4J"
70,"I'd like to thank my colleagues who joined me on the House Floor this afternoon to pay tribute to the legislative legacy of @SenatorIsakson. Johnny is a giant among men, &amp; it has been an honor to work alongside him fighting for the good people of GA. https://t.co/VapY4MEaLV"
71,"On this #VeteransDay, let us come together to honor our nation's veterans and their families, thank them for their service and sacrifices, and remember those who lost their lives for our great nation. #HonorThem https://t.co/wMXLmGNnhW"
72,The death of Abu Bakr al-Baghdadi should serve as a reminder to those who seek to promote extremism that the US remains committed to rooting out terrorism. I thank @realDonaldTrump for his leadership &amp; our brave warfighters who continue this dangerous mission each &amp; every day.
73,"Rep. Elijah Cummings was a devoted father, husband, and public servant who represented Maryland's 7th Congressional District for over 20 years. Rep. Cummings was tough but fair and a gentle giant. He will be sorely missed by his family and in the halls of Congress."
74,"I appreciate @gacities inviting me to speak at their Rural Broadband Summit this week. Broadband is much more than streaming video &amp; sending emails, it’s crucial for everything from education to health care, &amp; I’m fighting for more investment to bridge the digital divide. #GA08 https://t.co/YPbRpmJ2oT"
75,I’d like to thank everyone who attended our #GA08 Military Service Academy Day at the @MOAatRAFB. Students who were unable to attend can contact my Tifton office at 229-396-5175 or visit my website (https://t.co/mAw1ZDpDQT) for more info on the application process. https://t.co/EHqOsIvutc
76,"18 years ago, our nation stood still as news came in of attacks on American soil. We will #NeverForget the more than 3,000 Americans who lost their lives that day in NYC, DC &amp; PA. Today, we honor their lives, the first responders on scene, &amp; our troops overseas. #NeverAgain https://t.co/wYCsK6TRLH"
77,"RT @Georgia_AG: Those who take advantage of consumers fleeing #Dorian's path will be held accountable. 

Our #ConsumerProtection Division i…"
78,Community health centers play a key role in bridging a gap in services for countless Georgians. I met with staff of First Choice Primary Care in Macon this week to discuss funding programs &amp; ways we can increase access for those in our communities with limited access to care. https://t.co/uFi4HBBtmp
79,"This morning, @sendavidperdue &amp; I joined local leaders and South Central Primary Care Center in Ocilla to celebrate National Health Center Week. Our community health care centers are pivotal to the health &amp; wellbeing of Georgians in rural communities throughout our state. #GA08 https://t.co/LR1m3r2Tnk"
80,"Today on #NationalPurpleHeartDay, we honor the men and women in uniform who have given their lives or who were wounded in the line of duty protecting our nation and our freedoms. God bless our Purple Heart veterans. #HonorThem https://t.co/khu9dnhCwc"
81,"More than 24M Americans in rural communities don't have broadband access &amp; lack the infrastructure for a reliable, affordable connection. From improving edu opportunities, to accessing health care, to innovative farming tech, broadband access is key in rural communities. (1/3)"
82,"While I'm glad to see this measure pass today, we must continue to ensure law enforcement at the border &amp; immigration officials have the tools needed to secure the border, process immigration cases and asylum requests, &amp; meet humanitarian needs.... (2/4)"
83,"I wanted to take a moment and wish everyone a happy and safe Memorial Day. While we are enjoying time with friends and family, let us not forget the real reason for Memorial Day and honor those who have made the ultimate sacrifice for our freedoms. https://t.co/OAhTBRw1ZL"
84,RT @HouseGOP: Happy #TeacherAppreciation Day! We’re thankful for teachers all across America who are making a positive impact in their scho…
85,Please join me this #NationalDayOfPrayer in praying for our country and the brave men and women who defend our freedoms each and every day. I'd also ask that you say a prayer for our elected leaders and their families to seek His guidance as we serve our fellow Americans. https://t.co/RvQAIpPN1i
86,"“The angel said to the women, ‘Do not be afraid, for I know that you are looking for Jesus, who was crucified. He is not here; He has risen, just as He said. Come and see the place where he lay.’” Matthew 28:5-6 

Our family wishes you and yours a blessed and happy #Easter. https://t.co/uGSa9EH2oa"
87,"The deadline to submit artwork to the Congressional Art Competition is this Thursday, April 11th. All high school students (9-12th grade) who reside in or attend school in #GA08 are encouraged to participate. You can find more information here: https://t.co/EGWv7uWX9O"
88,"They say they want to fix our broken healthcare system. If that’s the case, I call on my colleagues across the aisle to work with us to do so. You can watch my full remarks below: https://t.co/gechi2JTPh"
89,One big change I've advocated for is to bring health insurers under the umbrella of US anti-trust laws. How can we expect lower premiums if these companies are exempt from anti-trust laws (which are in place for good reason &amp; cover virtually every other industry in our country)?
90,The 2019 Congressional Art Competition is in full swing. All high school students (9-12th grade) who reside in or attend school in #GA08 are encouraged to participate. The deadline to submit artwork is April 11th. Details can be found in the link below. https://t.co/EGWv7uWX9O
91,"The American people will remember the Democrats, their allies, and the liberal media who recklessly peddled falsehoods about the President of the United States of America. #MuellerReport https://t.co/MwzlXCtwft"
92,"Today, our South Georgia community honored the life and legacy of Mr. Parker Greene, a man who dedicated his life to the men and women at Moody Air Force Base in #GA08. (1/3)"
93,"Today, we kicked off the 2019 #CongressionalArtCompetition for #GA08. The deadline to submit artwork is April 11. All high school students (9-12th grade) who reside in or attend school in GA's Eighth Congressional District are encouraged to participate. https://t.co/hKC79XzLjZ"
94,"Thank you, @POTUS, for your continued commitment to lower the cost of health care and prescription medications. I agree that the cost of health care in our country is unacceptable, and I look forward to working with you on this issue. #SOTU"
95,Thank you to @RepGarretGraves for the fine Louisiana hospitality. My staff and I greatly appreciate it. #MardiGras ⚜️⚜️⚜️ https://t.co/3eJJJAWhQz
96,"Thank you @SecAFOfficial for visiting w/ the men, women &amp; missions of @RobinsAFB_GA who host our nation’s critical Air Battle Managers through #TeamJSTARS, as well as the WR-ALC &amp; the new ATTC facility. The Airmen at Robins AFB are top-notch. Thank you for your dedication to them https://t.co/r6BYl0PbQZ"
97,"Please join me in thanking our law enforcement professionals who put themselves in harm’s way to keep our families &amp; communities safe. To our law enforcement agents: Your work is neither unappreciated nor forgotten, &amp; we thank you. #LawEnforcementAppreciationDay https://t.co/V3wpivVY8G"
98,I look forward to hearing @POTUS’s plan to confront the criminal activity along our border that endangers Americans &amp; undermines our immigration laws. I support @POTUS’s efforts to secure &amp; enhance our border &amp; extend my thx to law enforcement &amp; CBP agents who keep us all safe.
99,"God Bless those who defend our freedoms and sacrifice so much for our country. Godspeed, Soldier, and thank you for your service. @GeorgiaGuard https://t.co/NSoWPDTgFp"
100,RT @GeorgiaGuard: Thank you @POTUS for the surprise holiday visit to our Georgia National Guardsmen of the 201st Regional Support Group who…
101,"House Republicans are delivering on our promises to #ruralAmerica. The 2018 #FarmBill improves the #farmsafetynet, protects our natural resources, develops new trade agreements, prioritizes #ruralhealthcare, &amp; expands quality #ruralbroadband. @HouseAgNews @HouseGOP"
102,RT @HouseAgNews: The #FarmBill agreement prioritizes rural health and development and by strengthening @USDA’s capacity to combat the #opio…
103,Wrote some cards to our troops who can’t make it home for the holidays this year. We are grateful for their and their families’ service and sacrifice not only during the holidays but throughout the year. #HolidayforHeroes #HolidayMailForHeroes https://t.co/gxVLapSKNA
104,"Today, we remember those 2,403 Americans who were killed &amp; 1,143 others who were wounded at Pearl Harbor 77 years ago. Last year, I had the opportunity to pay my respects at the USS Arizona Memorial, a solemn and impactful experience. We will always remember. #HonorThem https://t.co/qjzq7R49G2"
105,"“But our citizenship is in Heaven. And we eagerly await a Savior from there, the Lord Jesus Christ, who, by the power that enables him to bring everything under his control, will transform our lowly bodies so that they will be like his glorious body.” - Philippians 3:20-21 (2/2)"
106,"Very happy for my friend and colleague @RepDougCollins on his selection to be the top Republican on the House Judiciary Committee for the 116th Congress. Doug is a good, honest, God-fearing Georgian who will uphold the integrity of the Committee, our party, and our country."
107,RT @DeptofDefense: Happy #Thanksgiving to all who serve and those who keep the lights on for them at home. We thank you for your service an…
108,I am very saddened to hear of the passing of former Rep. Mac Collins. He was a great man and public servant who served Georgians well in Congress for over a decade. We send our condolences to his family during this time.
109,"Thank you to members of the Lowndes County Board of Commissioners for meeting with me this past week. We had a good discussion on rural broadband, agriculture and health care, as well as issues pertinent to Moody Air Force Base. #GA08 https://t.co/7aAp0XujQp"
110,"As we celebrate #VeteransDay, I want to extend my thanks to our veterans &amp; the families who support them. It is an honor &amp; privilege to represent you in Congress. I’m honored to work to ensure that our veterans’ sacrifices are not forgotten. #HonorThem https://t.co/yWA3CANAlk"
111,Thank you to our men &amp; women in uniform &amp; their families for their sacrifices for our country. To all those who have deployed: Thank you for your service. To all those who are currently deployed: Our thoughts &amp; prayers are with you. #DayoftheDeployed #RememberEveryoneDeployed https://t.co/SIbWD1ht5Y
112,"Moments ago, Brett Kavanaugh was sworn-in as the newest Associate Justice to the United States Supreme Court. I believe Justice Kavanaugh is a humble, intelligent, and qualified judge who will safely guard the Constitution."
113,Today is National POW/MIA Recognition Day. To those who were taken by our enemies and those who never returned home: You are not forgotten. #HonorThem #POWMIA https://t.co/ugjL6IglQT
114,"Also, thank you to @valdostastate President Richard Carvajal for joining our health care policy trends discussion this morning. #VState #BlazerNation https://t.co/baVzv3Wmqs"
115,Thank you to Prof. Russ Hoff and his “Current Issues and Trends in Health Care” class at @valdostastate for having me speak this morning on health care policy trends. I appreciate the opportunity to take part and the great questions from future health care professionals. #VState https://t.co/Set9BY5liU
116,"Today on #ConstitutionDay, we honor our Constitution &amp; its revolutionary ideas of self-governance &amp; individual freedoms. Not only today, but each &amp; every day, we are thankful for the freedoms we enjoy &amp; also thank those who protect our ideals &amp; defend democracy around the world. https://t.co/sbW8OELrbf"
117,"Thanks to everyone who came out to our #GA08 Academy Day. For current seniors, this year's deadline is October 19th. Please call our Tifton office at (229) 396-5175 for more information on Service Academy nominations, or visit our website here: https://t.co/mAw1ZDpDQT https://t.co/je8LIk9FyA"
118,We also recognize this day the brave first responders who ran towards danger to save their fellow Americans &amp; our men &amp; women in uniform who courageously fought - &amp; are still fighting - to preserve our freedoms. #NeverForget
119,"On this day, we remember those lives we lost on September 11, 2001, &amp; we grieve with the families &amp; friends who had loved ones perish at the World Trade Center, the Pentagon, &amp; in Shanksville, PA. #NeverForget https://t.co/HRY8Uc4Yr2"
120,I want to thank UN Refugee Agency for providing myself &amp; @RepJimmyPanetta a briefing on the operations of a UN Refugee Center in Jordan. We discussed what resources are needed to help refugees from Syria &amp; the region &amp; ways we can better help those who're unable to return home. https://t.co/rrUZ7FrKXN
121,"Thankful for the opportunity to visit the Jack Hadley Black History Museum in Thomasville to learn more about local African-American leaders, including Lt. Henry Flipper, a Thomasville native who was the first African American graduate of @WestPoint_USMA. #GA08 https://t.co/N2DH1taLc6"
122,"On this #PurpleHeartDay, we pause to honor the sacrifices made by Purple Heart veterans &amp; all members of our armed forces. This award represents courage, sacrifice, commitment &amp; heart, &amp; we remember those wounded in combat or who lost their lives in defense of our nation. https://t.co/9dpZs8UTGG"
123,"I hope you &amp; your family have a safe &amp; enjoyable #FourthofJuly. As we enjoy the day, let us reflect on the price of our independence &amp; freedom. Thank you to those who have fought, &amp; are currently fighting, to make sure the United States of America remains the land of the free. https://t.co/Pq2LQQ1GGj"
124,"Our @USNavy hospital ships (@USNSComfort &amp; USNS Mercy) are instrumental in goodwill &amp; humanitarian missions around the world, &amp; I fought to ensure they were both maintained. I am very glad to see both will remain afloat to fulfill their important missions. https://t.co/6jVxauAdME"
125,"RT @WhiteHouse: Happy birthday, United States Army, and thank you to the brave men and women who serve our country. https://t.co/Q83RHqqzTg"
126,"74 years ago today, Allied forces stormed the beaches of Normandy for liberty and freedom. Today, we remember and honor those who bravely gave their lives to protect our freedom with one goal in mind: ""nothing less than full victory."" #DDay74 https://t.co/C6zIHFLfjC"
127,"I wanted to take a moment and wish everyone a happy and safe #MemorialDay. While we are with friends and family this weekend, let us not forget the real reason for Memorial Day and honor those who have made the ultimate sacrifice for our freedoms. https://t.co/VDHdaLUFF9"
128,"This week, we have the opportunity to bring meaningful reform to #SNAP, create new opportunities for our fellow Americans through job training and placement, and ensure the solvency of the program to help those who need it the most. #FarmBill #2018FarmBill https://t.co/puYWNSupvS"
129,"Each year during #NationalPoliceWeek &amp; on #PeaceOfficersMemorialDay, we pause to thank those who protect our communities &amp; remember those who have fallen in the line of duty. Thank you to our first responders for your service &amp; dedication, and we honor your sacrifices. https://t.co/PweNtzu5ts"
130,"Our thoughts and prayers are with the family, friends, and teammates of Jaylen Lott, a senior at Lowndes High School who died in St. Augustine, FL Sunday afternoon. #ONELOWNDES  https://t.co/akyvYW2GXQ"
131,"RT @ArmyChiefStaff: Today we recognize more than 480,000 spouses who are essential to the strength, resilience and readiness of our Soldier…"
132,"This would encompass an assessment of resources available to assist DOD by other U.S. interagency partners in their strategy to combat the #opioidepidemic, including @USPS and an analysis of potential opportunities for the Department to provide assistance in the future."
133,Glad to see my #FY19NDAA amendment requiring the @DeptofDefense to conduct an assessment of the assistance being provided to lead U.S. government agencies to combat the #OpioidEpidemic was approved by the Committee.
134,"On this day in 1945, Nazi Germany surrendered to Allied forces, ending WWII in Europe. Today, 73 years later, we remember and honor those of the Greatest Generation who paid the ultimate sacrifice fighting against tyranny for the freedoms we enjoy today. #VEDay https://t.co/7EL0I6pJhx"
135,"The @USCG, @USNavy &amp; @CBP play a key role in drug and human trafficking interdiction from transnational criminal organizations. This is tough and dangerous work, and we thank the joint forces who put their lives on the line every day to protect our country. https://t.co/6lTE8qFph6"
136,"Today is Lineman Appreciation Day, honoring the men &amp; women who keep America powered. Thanks for the work you do. #ThankaLineman https://t.co/fsuFvn4CXt"
137,"Today, on #HolocaustRemembranceDay #WeRemember the six million Jewish people who were murdered by the Nazi regime, reflect on the atrocities that took place, and we pledge #NeverAgain. https://t.co/zInGercont"
138,"RT @USMC: In memory of the Marines from HMH-465 with @3rdmaw who lost their lives in an aircraft mishap. 

Semper Fidelis, Marines https://…"
139,"Sadie, a student at @ABAC_College, has just completed a 12-week internship in my DC office. Young folks who intern in our office are an important part of our team &amp; Sadie is no exception. We thank her for her hard work &amp; we look forward to seeing her continued growth and success. https://t.co/8ntmeCVKMa"
140,"Approximately 5,000 Americans die every month to drug overdoses, &amp; transnational criminal organizations who smuggle drugs &amp; people into the U.S. are exploiting our border security weaknesses &amp; present a danger to the citizens of the United States of America. (1/2)"
141,"Today we honor the life &amp; legacy of Dr. Martin Luther King, Jr. Rev. King remains a giant among men whose spirit &amp; legacy continues to inspire generations towards love, unity, peace, &amp; equality among all people. #MLK50 https://t.co/C4nRkxDBRZ"
142,"As our threats change, the US must maintain its soft power missions &amp; that starts w/ our humanitarian response via hospital ships #USNSMercy &amp; #USNSComfort. I'm a strong advocate of their missions &amp; am pressing @USNavy to keep both ships in active service. https://t.co/WTGxG1Leul"
143,"Today we celebrate #InternationalWomensDay. Thank you to all the inspiring women in my life, including my mother Becky, my wife Vivien, my daughter Gabriela, and the members of my dedicated staff who work hard every day for the people of #GA08. https://t.co/r17bHRPsQm"
144,Our two #USNavy hospital ships (#USNSMercy &amp; #USNSComfort) complete critical missions of providing medical support to deployed troops &amp; humanitarian assistance around the globe. I'm a strong advocate of their missions &amp; am pressing for additional resources for their operations. https://t.co/VlehHF6qos
145,"I appreciate having GA Veterans of Foreign Wars in my D.C. office this morning for a discussion on workforce development, health care, and veterans benefits. Thank you for taking the time to meet with me, and as always thank you for your service. #GA08 https://t.co/U4Wnct97Vv"
