,Tweet
60,"Today we remember the brave men and women who paid the ultimate sacrifice in service to our country. On this Memorial Day, we thank and honor those who gave their last full measure defending the freedoms that we as Americans hold dear. https://t.co/SVlcefbsQZ"
61,Rural America has been particularly hard hit by the economic impact of COVID-19. I'm pleased to see that @USDA will be making $1 billion in loan guarantees available to rural businesses &amp; ag producers who have been crucial in maintaining our food supply. https://t.co/K6Hp6cNskB
62,I agree with Rep. Porter (D-CA) and the bipartisan majority of the Virginia Congressional Delegation that voted against H.R. 6800. COVID-19 relief bills must target the economic and health situation we’re facing with input from both sides of the aisle. https://t.co/6LvH0BJO1b
63,"In a medical emergency, time is of the essence and EMS personnel are tasked with the harrowing duty of providing lifesaving care before a patient reaches the hospital. On this EMS Week, we recognize their service, and we thank them for their efforts in the fight against COVID-19. https://t.co/f7i7zlCyLN"
64,"The @USDA has announced details of the Coronavirus Food Assistance Program. This program will make $16 billion in aid available to America’s farmers and ranchers impacted by the COVID-19 pandemic. To learn more, please visit the link below. https://t.co/bx3qmUluJt"
65,"As health care professionals, first responders, and others continue to battle the coronavirus, the Federal Government remains committed to providing the states with the resources necessary to keep front-line workers safe. https://t.co/i0alxoHZVs"
66,The @DeptVetAffairs announced that it will begin to reintroduce limited health care services at select locations across the country. One such facility that will reopen next week with proper safety guidelines in place is the @VASalem. Learn more below. https://t.co/tGfNJDYo4M
67,"This week, we honor those who put service above self. Thank you to all of our law enforcement personnel and members of the Armed Forces for your unwavering commitment to protecting our communities and country. Our Nation is forever grateful. https://t.co/4oVk9dJpIZ"
68,"This evening, I am voting against House Democrats’ socialist wish-list. This bill explodes the size of Government, while spending billions on liberal programs unrelated to the coronavirus. https://t.co/vo5AJJOKw8"
69,"As portions of Virginia enter Phase One today and businesses begin to reopen, please continue to take safety precautions and follow the guidelines below. Together we can ensure the Commonwealth avoids further spread of COVID-19. https://t.co/hOtplJemZU"
70,"Most folks who contract COVID-19 will be able to recover at home. This often means friends or family will serve as caregivers, and as such, face a higher likelihood of exposure. Please watch the @CDCgov’s video below to learn how you can best protect yourself in this situation. https://t.co/cb1yyewkPd"
71,"The @USDA will host a Zoom webinar today at 1pm for farmers, ranchers, and other producers interested in applying for Direct Payments through the Coronavirus Food Assistance Program. For more information and registration details, click here: https://t.co/BnHUq9nkzx https://t.co/WSDMBPpBc8"
72,"In an effort to help civilians and veterans deal with the stresses of daily life caused by the coronavirus, the @DeptVetAffairs has launched a mobile app called COVID Coach. To learn more and to find available resources, visit the link below. https://t.co/8HOjLRtvhE"
73,"Hospitals have seen a decrease in emergency room visits for serious medical conditions such as heart attacks, strokes, and traumatic injuries. In a health emergency, time is of the essence. Please do not let fear of COVID-19 stop you from seeking medical attention when needed. https://t.co/Wf0m14aIrU"
74,"If you are a business preparing to reopen, I’d encourage you to review a few tips from the @CDCgov on how to best protect employees and customers. By taking a few simple precautions, you can minimize health risks to both workers and the public. https://t.co/tbcjaJmMKY"
75,"I recently joined @ABC13News to discuss the COVID-19 pandemic and the resources that are available to help individuals and small businesses. As our Nation gets back to work, we can ensure that the American people have the tools they need to triumph over this evolving crisis. https://t.co/Bc8Bm6kb7H"
76,"Kudos to 8-year-old Noah Ryman of Woodstock and Shenandoah Memorial Hospital (SMH). Noah donated his piggy bank savings to the hospital with a note saying, “For the sick people that need it.” SMH personnel began matching the donation and raised $3,000. https://t.co/2UGh9eqSZc"
77,"Combating the rise in domestic violence during the pandemic has never been as important as it is right now. That’s why I teamed up with @RepLucyMcBath to introduce the POWER Act, which ensures that victims of abuse have continued access to resources during this ongoing crisis. https://t.co/GCO4lEgx2z"
78,"75 years ago, the United States declared victory in Europe over Nazi Germany and the region’s Axis Powers. Let’s never forget the lives lost and honor the heroes who fought to liberate the world from oppression. https://t.co/kvgeWFIiwT"
79,"Telemedicine is the future of health care in rural areas where needed services &amp; providers can be difficult to find. We must ensure this resource remains available moving forward, &amp; to do so Congress must work together to promote rural access to broadband. https://t.co/TsWEuNTTYg"
80,"On this National Day of Prayer, we lift up all those affected by COVID-19, whether physically, financially, or emotionally.
 
""Come to me, all you who are weary and burdened, and I will give you rest."" ~ Matthew 11:28 https://t.co/KgodmG0btH"
81,Our First Amendment guarantees Americans the right to exercise their religion free from government interference. I am pleased that the U.S. Justice Department agrees. We can encourage safe health practices while upholding our constitutional liberties. https://t.co/99v0J8Mcqr
82,"Today marks the beginning of Nurses Appreciation Week. The stories shared by nurses over the past two months highlight their unwavering commitment to their patients and exemplify the critical role they play in our health care system. Nurses, thank you for all you do. https://t.co/c3s5A2CzYe"
83,"This Military Appreciation Month, we honor the sacrifice and patriotism of those who wear our Nation’s uniform. Thank you to all of our servicemen and women who put country above self each and every day. We are truly the land of the free because of the brave. https://t.co/hTWl9kmV87"
84,"Yesterday, I urged Secretary Bernhardt to reopen @ShenandoahNPS. Adhering to social-distancing guidelines in an open-air space of this size would certainly be manageable, and reopening the park would go a long way in keeping folks both mentally and physically healthy. https://t.co/iy0W44dpMf"
85,"Recently, I introduced the POWER Act with @RepLucyMcBath. This bill temporarily suspends non-federal match requirements for domestic violence services grants, which will ensure victims continue to have the resources they need amidst this pandemic. https://t.co/eAGBap0LYP"
86,"May is Mental Health Awareness Month. As COVID-19 continues to put a strain on our daily lives, please know that there are resources available if you need help. @samhsagov’s emergency hotline is available 24/7 and can be reached at 1-800-662-HELP (4357). https://t.co/OkszzGc9XM"
87,"Today, I introduced the Use Your Endowment Act. This legislation ensures that colleges and universities with multibillion-dollar endowments can no longer take advantage of coronavirus relief funding at the expense of America’s small businesses &amp; taxpayers. https://t.co/fTAZ8WcaOm"
88,"Telemedicine is becoming an increasingly popular alternative to in-person doctor’s office visits - especially during this pandemic. To learn about telemedicine and to find out if this option is right for you, click here: https://t.co/ekSJvJS9jD https://t.co/bEsLObOSnV"
89,"Far too often scammers prey on vulnerable populations like senior citizens. Fortunately, @TheJusticeDept’s Elder Justice Initiative is working to protect older Americans from fraud, including from scams related to COVID-19. Learn more below. https://t.co/qaPDatuWta"
90,"While food delivery services have made getting groceries easier during this pandemic, most folks still need to go to the store to pick up supplies. Please visit the @US_FDA’s website below for tips on how to protect yourself while shopping. https://t.co/bQaoRZ6ish"
91,"The @CDCgov has officially recognized 6 new symptoms of COVID-19. These include chills, repeated shaking with chills, muscle pain, headache, sore throat, &amp; loss of taste or smell. If you experience any of these symptoms, contact your health care provider. https://t.co/F2juG2YxMk"
92,"Yesterday, my office hosted a Virtual Service Academy Day for students across the Sixth District. Representatives from our Nation’s service academies provided prospective applicants with valuable information regarding the nomination process. Thank you to those who participated. https://t.co/mCJBJLocMb"
93,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/mLfPSV05Lj
94,"Are you interested in aiding the coronavirus relief effort? If so, click the link below to learn about the many ways you can help your community in need. #NationalVolunteerMonth https://t.co/AMXgMkamT6 https://t.co/CAub3sQSVZ"
95,"The Paycheck Protection Program &amp; Health Care Enhancement Act ensures small businesses &amp; hospitals have the resources necessary to win this fight against COVID-19.

✅$310B for PPP
✅$60B for EIDL
✅$75B for hospitals
✅$25B for expanded testing https://t.co/geqhts3vpm"
96,"The @US_FDA is asking for your help. If you have fully recovered from COVID-19, please consider donating plasma. Your contribution could save lives. To learn more and to find a donation center near you, click here: https://t.co/LjXv9JmlvH https://t.co/sWstmYmzRE"
97,"Our fight against the coronavirus is far from over. Infection and death rates are still rising in VA, so I encourage everyone to continue practicing safe health habits &amp; social distancing. Working together, we can beat this virus &amp; reopen VA for business! https://t.co/QGXtevFCqS"
98,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/SB1Rg3e3v4
99,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/IeIElzruLM
100,"Across the Sixth District, folks are stepping up to help provide PPE to those on the front lines battling the coronavirus. Thank you to everyone at Staunton Makerspace for coming together to create face shields for first responders and health care workers. https://t.co/Yzhk7sSaiR"
101,"Yesterday, I had the privilege of touring @TheOrvisCompany’s fulfillment center in Roanoke. Orvis has begun producing masks and is donating them to @RescueMission48 and other local nonprofits. Thank you for your contribution to the Sixth District and the COVID-19 relief effort. https://t.co/7eM7WJhY3l"
102,"On this Holocaust Remembrance Day, we commemorate the nearly six million Jews who perished during one of our world’s darkest hours. This stain on history and the loss of life must never be forgotten. #YomHaShoah https://t.co/pADthqvbgF"
103,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/4Wx0XDkiAK
104,"@RepFilemonVela @All435Reps The small business owners, their employees and their families in your district who are surviving during this crisis thanks to PPP loans would probably disagree."
105,"Thank you to all of the small business owners who participated in today’s Coronavirus Telephone Town Hall. I hope everyone finds the resources we discussed helpful. For more information regarding COVID-19, please visit my website. https://t.co/NYfZVwiwzK https://t.co/haZ4PQ9Lvg"
106,"REMINDER - I’ll be hosting a Coronavirus Telephone Town Hall focusing on small business issues TODAY from 2 – 3pm. To participate, register at https://t.co/Nw7GlZ2uaJ or dial (855) 933-0825 during the event. I’ll be joined by VA’s SBA Director, Carl Knoblock, &amp; Del. Chris Runion. https://t.co/9Ju6a5gHkY"
107,"When Ashley Showalter heard her grandmother was making masks for those in her retirement community, she decided to follow in her footsteps. Ashley is now making masks of her own and plans to give them away for free moving forward. Keep up the good work. https://t.co/vsrECNtClX"
108,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/2cfwNTvpNX
109,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/NB3LRIZHI7
110,"COVID-19 has caused many to file for unemployment for the first time. If you have questions about the process or need to file a claim, visit the link below. Please know, my office is always available if you need assistance regarding the process. https://t.co/YfXIdu700H"
111,RT @WhiteHouse: Press Briefing with Coronavirus Task Force https://t.co/yKjFhR4TfY
112,"While the CDC recommends using a cloth face covering when leaving the house, masks pose a choking hazard to children under the age of two, and it is recommended they not be worn. Further, personal protective equipment intended for medical professionals should not be used. https://t.co/MzsvhPWtbU"
113,"The @IRSnews has launched a “Get My Payment” portal, which allows folks to check their eligibility or review the status of their COVID-19 stimulus check. To learn more, please visit the link below.
https://t.co/PnuVBKGk4c"
114,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/7AmGq2rYLe
115,"The @USDA has released the COVID-19 Federal Rural Resource Guide to help local leaders understand the federal assistance that is available to our communities. Learn more, here: https://t.co/WxP28rcpWX https://t.co/6HKNeTaXd2"
116,"I invite Sixth District business owners to join me for a Coronavirus Telephone Town Hall next Monday @ 2pm. I’ll be joined by Virginia’s SBA Director, Carl Knoblock, &amp; Del. Chris Runion. To participate, register at https://t.co/Nw7GlZ2uaJ or dial (855) 933-0825 during the event. https://t.co/ChS6QY4g7y"
117,"Colleges and universities are facing economic hardship as a result of COVID-19. Fortunately, the CARES Act provided emergency funding to help keep institutions of higher education solvent throughout this crisis. Learn more, here: https://t.co/FOJklEXP9g https://t.co/JZtRGHdeJK"
118,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/IoHRJuAFbT
119,"As the whole of government fights to slow the spread of the coronavirus, researchers are working rapidly to develop therapies and vaccines. The CARES Act directed billions of dollars toward medical research to help expedite this process and save lives. https://t.co/EUDJPxwOaP"
120,"The CARES Act created the Pandemic Emergency Unemployment Compensation program, which extends unemployment insurance for 13 weeks to those who have exhausted their benefits. For qualification requirements, click here:  https://t.co/iV8FKTAjs8 https://t.co/0gw8fpR5tg"
121,"To those on social security and others who may not file a tax return, please visit the IRS’s new page below to submit your personal information. This will ensure you receive your stimulus check in a timely manner. https://t.co/RbDEM9y1yB"
122,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/OtJWAa9yHo
123,"While many State and National Parks remain open, please be aware that Shenandoah National Park has temporarily closed as a result of the coronavirus. For more details, please visit @ShenandoahNPS's website below. https://t.co/g2Q9GcK4Sg https://t.co/aaprYSqc1S"
124,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/38GuIW79Gh
125,I recently joined several of my Virginia colleagues in sending a letter to Secretary Mnuchin urging him to allow states and localities the flexibility to allocate COVID-19 funding as they best see fit for their communities. https://t.co/fGmfwakXNd
126,".@HHSGov has awarded VA-06 health care facilities $3.7+ million in grants through the CARES Act, legislation aiding the COVID-19 relief effort. https://t.co/JzZ77puQsd"
127,"In an effort to provide Sixth District residents with reliable information and resources, I have created a special COVID-19 page on my website. For the latest news and updates, please visit the link below.  https://t.co/g03Fik2x9p"
128,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/jgENbi406M
129,"The Virginia Department of Health provides daily updates on the number of COVID-19 cases in our area and across the Commonwealth. For the latest data and other resources, I encourage you to visit the link below.  https://t.co/GctQl4FB1V https://t.co/4ZkxiTVPFN"
130,"To further curb the spread of COVID-19, the @CDCgov recommends wearing a mask when leaving your home. If masks are unavailable, most household fabrics can be used to make effective cloth face coverings. To learn how to make your own mask, please watch the video below. https://t.co/0Gh1DAgJEM"
131,"On this Passover, I wish all those celebrating throughout the Sixth District peace, joy, and health. Chag Sameach! https://t.co/HrJjWtSJmI"
132,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/kszgnReztL
133,"As a result of the CARES Act, those with federally-held student loans can defer payments for six months without accruing interest or penalties. This will help keep more money in young Americans’ pockets as we deal with the economic impact of the coronavirus. https://t.co/PFEsvFaDoy"
134,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/Noma8NXmag
135,"Whether it be rain, shine, or a pandemic, the Army’s 3rd U.S. Infantry Regiment continues to stand guard at the Tomb of the Unknown Soldier. To the service members who carryout this hallowed tradition, thank you. https://t.co/sVgdMTD7Ur"
136,"The President has updated social distancing guidelines until the end of April. Following these simple steps can help flatten the transmission curve and slow the spread of COVID-19. To learn more, visit https://t.co/DeirdJMPtm. https://t.co/adrEGJouyQ"
137,"This Administration is thinking outside the box and using every possible resource to combat the coronavirus. The @US_FDA, @NIH, and the @DeptVetAffairs have teamed up with private companies to 3D print PPE &amp; other critical medical supplies to aid the relief effort. https://t.co/JvniRN7RwK"
138,Please be advised that the @USDOT issued an enforcement notice clarifying that both U.S. and foreign airlines must provide refunds to passengers for flights that have been canceled or significantly rescheduled as a result of COVID-19. https://t.co/FQ9p4ks7Vd https://t.co/Bhrwz9bmBS
139,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/hNZ4Y7sEUl
140,"The @US_FDA is working around the clock to combat COVID-19. To learn more about their contribution, visit the link below.
https://t.co/ObdTIbMESD https://t.co/hZOUXcFUVl"
141,"Banks are now accepting loan applications for the @SBAgov's Paycheck Protection Program. If you are a small business seeking relief for financial hardship caused by the coronavirus, visit the link below to find a lender near you. 
https://t.co/Lk5kNwWrjc"
142,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/L80j4W1c8O
143,"Many are applying for unemployment insurance for the first time as a result of COVID-19, and those affected may not be fully aware of how the system works. Please be advised that you must file a claim every week to receive your benefits. Contact my office if you have questions. https://t.co/ehsPk41QUm"
144,"RT @kyledcheney: NEW: A primer on all of the mechanisms Congress set up to police the $2 trillion coronavirus law:

-The Congressional Over…"
145,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/T3zyHz14lF
146,"This week, I joined my colleagues from both parties in sending a letter to Secretary Azar urging him and the entire Department of Health and Human Services to utilize funding made available by the CARES Act to provide financial relief to our rural hospitals. https://t.co/Ywxsw3lWsS"
147,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/CurosT0chF
148,"Project Airbridge creates a public-private partnership to ensure the timely delivery of equipment to hospitals.
https://t.co/FJU1PQ6Xip"
149,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/MLnQHuBDwj
