,Tweet
22,RT @USEmbRuPress: Amb Sullivan: On Tuesday I spoke with 38 Members of Congress &amp; staff about #PaulWhelan who is serving 16 years in a Russi…
23,"RT @mattdizwhitlock: Chuck Schumer is complaining on the Senate floor about the Senate not working on COVID relief. 

This was 3 days ago.…"
24,"RT @TonyGonzales4TX: Hey #TX23, this is who we are trying to defeat.  This is who supports @GinaOrtizJones - Pelosi, Buttigieg, AOC, Oman,…"
25,"Of the five million who have not voted yet, 1.3 million have most recently voted in a Republican Primary and 900,000 have most recently voted in a Democratic Primary. @longhornderek"
26,My bipartisan Save Our Stages Act will offer a lifeline to countless jobs in the music &amp; entertainment industry that are hurting during the #COVID19 pandemic. Proud to say it now has support from a majority of the Senate – it’s time to pass this &amp; deliver relief to Texans. https://t.co/mpv4dEg3Yu
27,"Very impressive. Anika Chebrolu just won the 3M Young Scientist Challenge award for her research in developing a possible cure for #COVID19. You make Texas proud, Anika! https://t.co/uW2JNGr6jP"
28,"Today, Senate Democrats decided to boycott one of the most important votes the Judiciary Committee will have. Why? Because they think Judge Amy Coney Barrett will somehow violate her oath of office despite everything she has done and who she is."
29,I know who I would bet on https://t.co/limjO29ILg
30,"RT @CornynResponse: .@mjhegar attacks Republicans for trying to pass #COVIDRelief, but has NOTHING TO SAY about her DC boss blocking UI ben…"
31,"Over and over again, Democrats continue to block additional #COVID19 relief.
 
October 21, blocked: https://t.co/Da0aBYH0Op"
32,"RT @wesrap: Texas giving out flu shots, per @TexasDSHS &amp; @GovAbbott.
Find a vaccination: https://t.co/DXNTzt7pYa
 #txlege #txhealth https:/…"
33,"RT @txfcr: MJ Hegar is bringing the guy who wrote the green new deal to Texas. 

Her ideas seem to be as northeastern as her campaign cash…"
34,"RT @GOPLeader: Here's what Republicans will do in the majority next year: 
⦿ Defeat the virus
⦿ Fund the police
⦿ End dependence on China
A…"
35,RT @ChadPergram: Senate Apps Cmte Chair Shelby says a $1.8 trillion coronavirus deal is “a big price. That’s a big number. The caucus I don…
36,"Senate Republicans are dedicated to providing additional, nonpartisan funding that fits our shared priorities and will help countless Texans, but Democrats continue to prevent the Senate from even debating another #COVID19 relief bill. This is shameful. https://t.co/qkBNw2a0MA"
37,"RT @SenateGOP: Senate Democrats just BLOCKED a clean covid relief bill. 

(again)

RT so America knows the truth. https://t.co/YnEVySTVOh"
38,"RT @TDEM: There are 2,050+ #COVID19 test locations across Texas today.🧪🦠

📍Find a test location near you by visiting: https://t.co/rbc52HSv…"
39,"RT @CornynResponse: The #COVIDrelief blocked by Sen. Schumer today would fund:
• unemployment benefits 
• another round of #PPP
• $100 bill…"
40,"RT @CornynResponse: The person responsible for this picture — who built these cages to house children — wants you to vote for @mjhegar.

Sh…"
41,"RT @AnnalyseKB: If Senate Democrats block the COVID relief bill today, here is the support they're denying Americans:  

$105 billion to st…"
42,"RT @senatemajldr: NOW: The Senate is voting on another rescue package for American families.

Testing. Treatments. Vaccines. Unemployment a…"
43,"RT @seungminkim: Huh. “The share of Democratic voters who back Barrett’s confirmation (32 percent) is up 5 points from the previous week, a…"
44,"RT @DougAndres: McConnell on today's vote on targeted COVID relief: 

""If this relief does not pass, it will be because Senate Democrats ch…"
45,"Congress has provided more than $3 trillion in #COVID19 relief, but after speaking with countless Texans I know how critical it is to get more relief passed. That’s what we tried to do yesterday with The Continuing Paycheck Protection Act, but Democrats blocked it. https://t.co/5jWrU3VVwM"
46,Trying to block COVID-19 rwlief https://t.co/QolKntGhUZ
47,"Why we need another COVID-19 relief bill. Survey: Disappointed and Frustrated, Small Business Owners Feel Left Behind by Congress https://t.co/jarbdW2F10"
48,RT @CBSDFW: 100K Texans To Be Part Of One Of The Largest COVID-19 Antibody Studies In The Country https://t.co/mKMRBI3vGs
49,"RT @660KSKY: U.S. Senator @JohnCornyn on SCOTUS Confirmation Hearings, Covid Relief Bill &amp; Election 2020. 🇺🇲 Catch it in the 9am replay of…"
50,"RT @mattdizwhitlock: Would love for an enterprising Cap Hill reporter to ask Schumer how he can

1⃣Attack Republicans for not passing COVID…"
51,"RT @CornynResponse: No. Want you to put the needs of millions of Texans who you're promising to represent and fight for first. 

Clear we c…"
52,"RT @ProducerRondaK: Next on the @MarkDavis Show @JohnCornyn #AmyComeyBarrett #CovidReliefBill #Election2020 
Tune in @660KSKY !"
53,"Biden’s Public Option Would Mean Massive Tax Hikes
The middle class will eventually be taxed to pay for a government run health-insurance plan.

@lanheechen and Daniel L. Heil https://t.co/btpqFfTyQm via @WSJ"
54,"RT @_WilliamsonBen: GOP: Confirming ACB
Dems: “We should be doing COVID relief”
GOP: “Ok, we’ll do COVID relief too”
Schumer: “I move to ad…"
55,Blocking COVID-19 relief https://t.co/19zMHkfG8s
56,"Texas puts frontline workers, people with chronic conditions at front of line for eventual COVID-19 vaccine https://t.co/CsFN8ULXeQ"
57,"RT @CornynResponse: UNBELIEVABLE! 

@mjhegar -- Have you reached out to your #1 backer, @SenSchumer, and told him #COVIDRelief is too impor…"
58,RT @DougAndres: Oh wow Schumer moves to block COVID relief votes
59,RT @mattdizwhitlock: Guy who blocked the Senate from even NEGOTIATING relief last month and likely will block it again tomorrow is “frustra…
60,Who says voting in Texas is hard? #vote https://t.co/D1jx1CWqNU
61,RT @CornynResponse: Our brave Border Patrol agents -- who @mjhegar compared to Chinese agents committing genocide -- play a vital role in k…
62,"RT @USBPChiefEPT: Huge Kudos to #FtHancock #BorderPatrol agents who everyday work so hard to keep our border communities safe! Agents, K9 t…"
63,"RT @MichaelDuncan: In all likelihood, she will filibuster the Senate COVID Bill this week"
64,RT @mattdizwhitlock: Last week every Democrat said we should be doing COVID relief instead of confirming ACB. (Even though they just blocke…
65,RT @RepJamesFrank: Anyone who says Biden won’t kill oil jobs in Texas simply doesn’t believe Joe Biden.  Vote like you or your neighbor’s j…
66,"RT @CraigCaplan: McConnell on next week's Senate votes on COVID-19 relief:""Senate will vote on hundreds of billions of dollars for targeted…"
67,"RT @CBPMarkMorgan: USBP agents apprehended nearly THREE HUNDRED illegal aliens in just 18 hours in Laredo, TX. In the middle of a pandemic…"
68,RT @ABC: LOST AND FOUND: Doorcam video shows a young cyclist who spotted a purse sitting on the rear of a parked car picking it up and runn…
69,"RT @JohnJamesMI: Yes, @JoeBiden. I am a disaster for national Democrats’ narrative. A black man who thinks for himself. #YouAintBlack ?! ht…"
70,"This year, the Senate has passed $3.8 trillion worth of #COVID19 relief – but we need to do more. That’s why I’m disappointed to see Democrats blocked another bill last week. It’s time to come together ASAP and get more relief to Texans. https://t.co/6CqeAOPeS2"
71,"RT @Phil_Mattingly: SFRC Chair @SenatorRisch, who lost patience w/ Erdogan awhile ago: “U.S. law requires sanctions against countries that…"
72,"RT @HouseForeignGOP: LR @RepMcCaul &amp; CHM @RepEliotEngel on Turkey reportedly testing the Russian S-400:

“If reports of its latest S-400 te…"
73,RT @tedcruz: Is that why you’re going to filibuster COVID relief legislation next week?  (for the THIRD time)
74,RT @Chief_Manley: Please take a moment today to remember Austin Police Lt. Clay Crabb who gave his life in the line of duty 7 years ago tod…
75,"RT @travisconsidine: When the @TexasTribune asked @mjhegar if she would support a single-payer health system in the U.S. she said, “The ans…"
76,"Although Congress has passed 4 bills totaling $3.8 trillion, we need to pass additional COVID-19 relief ASAP."
77,RT @FWPOA: 🚨 Vote today! We are committed to supporting candidates who lead with integrity and prioritize the safety of our communities. Th…
78,"RT @GrassleyWorks: Who is selling out Iowans? @joniernst’s opponent has $100 million being poured into Iowa to BUY this seat. 

Joni answer…"
79,"RT @mattdizwhitlock: When the pandemic hit, @SenSusanCollins passed critical relief for Maine, including the PPP program that saved thousan…"
80,"RT @GrassleyWorks: Fact Check: Senate has passed 4 coronavirus relief packages, sending more than $3T to the American ppl. Sen. @joniernst…"
81,"RT @DanCrenshawTX: Beto O’Rourke -The guy who said “hell yes” to taking your guns and removing tax exempt status for churches, is working h…"
82,She has filibustered COVID-19 relief as late as 9/10/2020 and is obviously fearmongering. Stunning. https://t.co/XSU4kL7GRI
83,"RT @mattdizwhitlock: ""No pandemic relief bill in sight for the American people"" 

-Mazie Hirono, who blocked a pandemic relief bill in the…"
84,"RT @Politics_Polls: Who is more to blame for the failure to agree on a stimulus bill?

Nancy Pelosi 43%
President Trump 40%

@YouGovAmerica…"
85,"Coronavirus Reinfections Are Real but Very, Very Rare https://t.co/Thik2uU7jE"
86,‘Take The Deal’: Prominent Dems Scorch Pelosi After She Refuses $1.8 Trillion White House COVID Deal https://t.co/tbNpmBrdpL
87,"RT @GOPChairwoman: If there were any doubt that Democrats were grasping at straws, Cory Booker asked a mother who adopted two Black childre…"
88,"RT @ShannonBream: Judge Barrett says - I can empathize with people who are struggle, lack health care.  Tells story of picking up daughter…"
89,RT @mattdizwhitlock: The guy who unabashedly and without evidence accused the last Supreme Court nominee of being a serial gang rapist now…
90,"RT @mattdizwhitlock: Haha @BenSasse refers to Sheldon Whitehouse's presentation as ""Beautiful Mind conspiracy charts"""
91,"RT @mattdizwhitlock: Klobuchar (again) ""We should be doing something else right now. We should be passing Coronavirus relief.""

REMINDER: K…"
92,Democrats should focus on Judge Amy Coney Barrett’s qualifications instead of asking her to make promises on how she will settle future cases. These scare tactics are to justify their ultimate goal to pack the Supreme Court w/more justices &amp; turn it into a 2nd legislative body.
93,"RT @RetiredOrrin: When Justice Ginsburg was confirmed, she said that she would offer no hints or forecasts on cases that could come before…"
94,"RT @GarrettHaake: On this first day of early voting in Texas, Senators @tedcruz &amp; @JohnCornyn are wearing matching Lone Star flag masks. ht…"
95,"RT @HoustonHealth: Together, we lowered #Houston’s #COVID19 positivity rate to 5%. This is a great achievement but we must continue the ste…"
96,"RT @JonathanTurley: Sen. Booker just said that President Trump was wrong to pick someone who would overturn the ACA. Yet, he just said we s…"
97,"RT @SteveGuest: REMINDER

@MikeCrapo: Democrats, “just a month or so ago, voted unanimously to filibuster a $500 to $600 billion COVID reli…"
98,"Didn’t think Kamala would go there: she blocked COVID-19 relief on 9/10/2020, including for timely delivery of a vaccine."
99,He blocked a COVID-19 relief bill on 9/10/2020 https://t.co/Ti3AP12c3c
100,RT @davidharsanyi: Reminder: @ChrisCoons filibustered COVID relief.
101,RT @SenMikeLee: Many of you have expressed concern about my health status. Please do read this letter from the Attending Physician. https:/…
102,Judge Amy Coney Barrett’s credentials and qualifications have impressed some of the brightest judicial and legal minds – even those who may disagree with her. I’m looking forward to hearing more from her during this week’s Judiciary hearings.
103,"We need to focus on Judge Amy Coney Barrett’s qualifications
 and her understanding of the limited role of a judge under our Constitution – not on criticizing her religion or trying to pack the Court with more Justices who will turn it into a second legislative body."
104,RT @ThomTillis: I am about to finish my COVID-19 quarantine – and I can’t wait to begin hearing from Judge Amy Coney Barrett about her exce…
105,"The gist: “The D.C. Circuit currently has eight active judges and six senior judges (who are semi-retired). Based on its caseload, the court does not need more judges at the present time. https://t.co/X1V9X8EF5z"
106,RT @ChadPergram: Barrett opening statement: I would be the only sitting Justice who didn’t attend law school at Harvard or Yale. I am confi…
107,"James P. Manley, who served as a senior aide to former Senator Harry Reid of Nevada: “The groups want blood. Democrats on and off the committee want a real fight.”  @nytimes https://t.co/1XJThNncAJ"
108,"RT @SenatorRomney: Today marks the 109th birthday of Taiwan. I continue to stand in support of the Taiwanese people, who continue to stand…"
109,Whoop! Congrats to @TAMU @AggieFootball for a big win over the number 4 FL Gators. #GigEm https://t.co/SpyAIJB23E
110,RT @SenatorWicker: I lead a group of 34 Senators in support of @chbdc’s claim against D.C. @MayorBowser’s selective enforcement of #coronav…
111,RT @dcexaminer: Researchers surprised to find 20% of Chicagoans tested for coronavirus antibodies were positive https://t.co/yObu0TReF0
112,Operation Warp Speed's goal is to produce and deliver 300 million doses of safe and effective vaccines for #COVID19  with the initial doses available by January 2021.  https://t.co/5WJr4c8GwN
113,"RT @RobertTGarrett: Bickering over #COVID19 tests may have upended SC's US Senate debate tonight. Not so in Texas:

'Both submitted to a CO…"
114,I’ve spent this year talking w/TX families &amp; businesses &amp; they all let me know another #COVID19 relief package is desperately needed. Now isn't the time to walk away. I hope Speaker Pelosi &amp; the Admin. will continue to work together to find an agreement both parties can support.
115,"Here’s what to expect from hurricane #Delta – stay safe, Southeast Texas. Grateful for organizations like the @RedCross &amp; @TeamRubicon who are already prepared to respond. Praying for our friends in Louisiana as well. https://t.co/oeZwC9iNgu"
116,"RT @seanmdav: I mean... Elena Kagan had never been a judge, on any court, before she was appointed to the Supreme Court by Obama, but who n…"
117,"RT @michaelcburgess: If you’ve recovered from #COVID19, your plasma could help other patients get better. Beyond COVID-19, donating plasma…"
118,Great speaking with employees at BCFS (formerly Baptist Child and Family Services) yesterday. I’m grateful for all the amazing work they are doing to provide resources to Texans during the #COVID19 pandemic and beyond. https://t.co/wu0rKcfigI
119,I joined @CACofTexas &amp; dozens of child advocacy centers throughout TX to give them an update on Jenna’s Law &amp; its successful passage in the Senate. Thankful for all the incredible work they’re continuing to do for the wellbeing of Texas children in spite of the #COVID19 pandemic https://t.co/ESU0hHk2NH
120,"More of this: Marcus Braziel pleads guilty to illegally selling an AR-15-style rifle to Seth Ator, who used it to kill seven people in 2019 https://t.co/OG8CDpd0LG"
121,RT @FrancisBrennan: Here is a video of Ron Klain admitting the Obama-Biden administrations handling of the 2009 H1N1 swine flu pandemic was…
122,"RT @libbyhamb: Seeing a lot of discussion of what being pro-life means in the context of the pandemic. 

I believe the pro-life movement sh…"
123,"RT @christensen2023: There are over 2,050 locations where you can be tested for #COVID19 in Texas today.

Find a test location near you by…"
124,Nancy Pelosi's 'COVID-relief' bill is mainly just a left-wing wish list https://t.co/rx146Esa2g via @nypost
125,The virus relief spending debate now moves to the election campaign. Republicans should educate voters about Mrs. Pelosi’s political extortion play. https://t.co/Bp5HmAAm5G via @WSJ
126,"A new statement signed by more than 2,000 medical and health scientists explains how to live with the virus. https://t.co/u7stRwPIyb via @WSJ"
127,"RT @KenGardner11: What is Biden offering, other than endless mask mandates, more lockdowns, and big tax hikes? Pelosi is acting in bad fait…"
128,Any Texan who needs help can visit https://t.co/v7QGHJf0VF or call my Dallas office at 972-239-1310 to get help with a federal agency.
129,Honored to be recognized as the winner of the best Constituent Service Award in the Senate. It belongs equally to my hardworking casework team who have helped countless Texans navigate the inner workings of the federal government. https://t.co/2PGHkgyRHn
130,"RT @lanheechen: This, from the guy who stonewalled Congress during the Fast and Furious investigation and was the first AG to ever be held…"
131,"RT @SandhuTaranjitS: India - US synergy to advance post pandemic economic recovery!

Productive discussion with US Treasury Secretary @stev…"
132,"RT @mattdizwhitlock: Kamala Harris could have voted to increase funding for COVID testing, treatment, and vaccines last month.

But she did…"
133,"RT @mattdizwhitlock: So Schumer is trying to use COVID to block a Supreme Court confirmation he's always opposed, and Pelosi is using it to…"
134,RT @michaelcburgess: I stand with our small businesses and airline workers who have demonstrated they need assistance to get through this p…
135,"RT @GregAbbott_TX: Texans have continued to keep COVID under control. 

The hospitalizations, number of new positive cases, and positivity…"
136,RT @CBPMarkMorgan: Cocaine base is an extremely dangerous substance. I'm grateful for our @CBP officers who work day in and day out to keep…
137,RT @mattdizwhitlock: “A virtual hearing is virtually no hearing at all” would certainly be news to the Senate Democrats who have participat…
138,"RT @GrassleyWorks: The only person who has crisscrossed our state is Senator @joniernst who holds meetings in every county, every year. #IA…"
139,"RT @mrddmia: Again:

Since 5/1/2020, @senjudiciary has proven that it can safely hold hearings, following all COVID guidelines:

- 6 nomina…"
140,RT @BiancaGarciaTX: Special shoutout to these new volunteers in SATX who knocked on doors for the first time today AND have committed to jo…
