,Tweet
162,"Last weekend I held a town hall just at the airport just outside my hometown of Tarkio. These airports are critical to the future of our rural communities—for economic development, rural health, and so much more. Grateful for everyone who joined us for the town hall! https://t.co/GIPjQjuOtB"
163,Had a great annual Aviation Town Hall in Tarkio this morning. Thanks to Acting  @FAANews Administrator Dan Elwell and my colleagues  @RepPeterDeFazio @RepKinzinger @RepDavids @RepRickLarsen and @RepDavidRouzer for being a part of it.  Thanks to all who came out! https://t.co/E2rT1b4ztW
164,"FEMA is encouraging people in Andrew, Atchison, Buchanan, Holt, and Platte counties who were impacted by flooding by flooding as early as March to apply for federal assistance. You can get more information here:

https://t.co/gsx4erWUR5"
165,RT @SpencerMOFB: It’s been a busy day! Thanks to all the members of Missouri’s congressional delegation who made time to visit with @HurstB…
166,"This is why we have immigration laws—&amp; why we must enforce them. We can't allow war criminals, gang members, human traffickers, &amp; drug smugglers to freely live in our country. We must secure our borders &amp; thoroughly vet everyone who comes into our country. https://t.co/BvFARDCjIR"
167,My fourth of July office. Honoring those who have given so much for our independence. https://t.co/4oxNVf2dk8
168,I’m grateful for all the Missourians who are coming together to help our communities recover from these floods. I’m thankful for the leadership of @GovParsonMO and I’m hopeful his second request for a major disaster declaration will be approved soon. https://t.co/ipDoIsRlI6
169,"I couldn’t care less what Nike puts on their shoes, but it’s ridiculous to suggest that the Betsy Ross flag shouldn’t be displayed. It's a symbol of freedom and a reminder of the millions who have given their lives defending that freedom since 1776. https://t.co/LIAx6E5VFI"
170,"This is a disgusting attack on the law enforcement officers who work day in and day out at the border to protect our communities. I wonder if the author is aware that CBP agents have rescued more than 2,500 people at the border since October. https://t.co/zl9ORhRSsb"
171,"When investigating airline crashes, we can’t just look for an easy scapegoat. We must consider all the facts and look at every contributing factor. We owe it to all those who tragically lost their lives in these accidents to get this right. https://t.co/9AaIYvLQLE"
172,"RT @BryanLowry3: .@RepSamGraves: ""We owe it to all of those who tragically lost their lives to get it right."" https://t.co/JOdqZlrXFI"
173,I hope the two criminals who vandalized the National World War I Museum and Memorial in Kansas City are quickly brought to justice. This disgraceful and cowardly act is an insult to the legacy of the more than 4 million Americans who served in World War I. https://t.co/op7NSj3WD3
174,"I’m glad the USDA can finally help farmers who lost stored grain to flooding. The flooding hit so fast this year, many farmers were unable to get grain out of bins before it hit.
https://t.co/tDmlGzR61x"
175,"RT @USArmy: Today, we celebrate 244 years of defending and protecting America, and the generations of Soldiers who have answered the call t…"
176,"Speechless. The damage and destruction in almost unbelievable. 
               
I’m so thankful for our first responders who have helped across North Missouri during these recent floods. https://t.co/q6bi4aMgH4"
177,Yesterday President Trump signed the long-awaited disaster relief bill. I’m glad we finally got this done and I’m glad this bill finally allows the USDA to help farmers who lost on-farm stored grain to flooding. https://t.co/65ZYS56UzY
178,"On June 6th, 1944, 156,000 Allied troops stormed the beaches of Normandy—securing a foothold for freedom in Europe.
 
Today, on the 75th Anniversary of D-Day, we take time to remember and honor their legacy— and to thank these heroes who forever changed the history of the world. https://t.co/HkxukMW6aj"
