,Tweet
33,"Taiwan was the first country to notify the world of human to human transmission of COVID-19, and has had one of the best responses to the virus. That’s why I joined @RepSteveChabot in a letter urging @WHO to include #Taiwan..."
34,RT @GovKemp: We continue to see encouraging data as we fight #COVID19 in Georgia. Today we have the lowest number of ventilators in use - 8…
35,"PsychHub’s ‘COVID-19 Mental Health Resource Hub’ is an excellent website, with answers to concerns on mental health issues.    

https://t.co/QSG1WoEnNl"
36,"RT @GovKemp: Today marks the lowest number of COVID-19 positive patients currently hospitalized statewide (1,203) since hospitals began rep…"
37,"Citizens recently lined the streets and came to the Braves stadium to pay their respects for Smyrna Officer Christopher Ewing, who died in April in the line of duty. May we all continue to pray for his family during these difficult times. 

https://t.co/i6hfKiCajS"
38,"RT @GovKemp: Yesterday, @GeorgiaEMA distributed it’s largest shipment of PPE yet to the frontlines of our fight with #COVID19. Our top prio…"
39,RT @FultonHealth: 📅 Mark your calendars to get COVID-19 testing done this week. Our walk-up mobile testing units will be at these locations…
40,A huge THANK YOU to all of the nurses who are working tirelessly on the frontlines each day! America appreciates you! #NursesAppreciationWeek https://t.co/wjdtSGbGyP
41,"Thank you to all our great teachers, including parents who have doubled as teachers during these difficult times, for your role in shaping the minds of our kids - our future. #TeacherAppreciationDay #InItTogether #WeGotThis https://t.co/ItgoIywDrd"
42,The U.S. Air Force Thunderbirds and the U.S. Navy Blue Angels will do a joint flyover tomorrow over Georgia. The flyover is a salute to frontline COVID-19 workers. #USA #InItTogether https://t.co/i4blMKYgti
43,"Regardless of when the medical community deems it okay for people to return to work, Dems will delay so they can say they were the ‘responsible’ party and listened to the medical community; but, in reality they ignored COVID-19, blasted @realDonaldTrump’s initial travel bans..."
44,"Our men and women in uniform routinely go above and beyond the call of duty for our country. Here’s just one example of what the Georgia National Guard has been doing to help out during COVID-19.
 
https://t.co/Zls1wFyVub"
45,"RT @CherokeeOED: COVID-19 Financial Relief Webinar with @RepLoudermilk! 

Tune in: https://t.co/VtClWPsHUt https://t.co/bilJkw3dZb"
46,"RT @CherokeeOED: Join @CherokeeOED and the Cherokee Chamber of Commerce TOMORROW, April 24 from 2– 3:00 pm for a #COVID19 Financial Relief…"
47,Some #GoodNews! Individuals and Businesses across Georgia have come together to fight COVID-19. #InItTogether https://t.co/3nmbdFOwH5
48,".@WellstarHealth, a not-for-profit health care system in Georgia, is asking for your help during the COVID-19 pandemic. If you have things like PPE, food, or you’d like to make a financial contribution, please click on the link below. #InItTogether
https://t.co/WFHt0gu21a"
49,".@MUSTMinistries in Marietta is in need of food items for their Food Rapid Response Program. Their requests for food have almost tripled during the COVID-19 pandemic. If you can help, please click on the link below to get more info. #InItTogether.

https://t.co/AwYxUCqvBk"
50,"RT @GovKemp: Just announced plans to extend public health state of emergency thru May 13. We'll publish it shortly. Other executive orders,…"
51,Today we recognize and honor the spouses who have lost a husband or wife in service to our nation. We are forever grateful for your endless sacrifice. #GoldStarSpousesDay https://t.co/AivzoWouGx
52,"Please visit my ‘Stop Coronavirus‘ page on my website for important info and updates on federal, state, and local efforts to stop the spread of the #Coronavirus. 

https://t.co/lqWW7RcZGq"
53,"Autism spectrum disorder (ASD) affects about 1% of world’s population (according to the CDC).  We must increase Autism awareness, so those with Autism may be better understood, and can lead full and meaningful lives. #AutismAwareness https://t.co/CeUmicWVAb"
54,"All of the artwork entered and displayed this year at the Downtown Gallery was beautiful and unique. Thanks to all the schools who participated from across our district, and the many students who made this year’s competition truly remarkable. 

https://t.co/uSqqGWWbC7"
55,"Our healthcare workers on the frontlines still need Personal Protective Equipment (PPE), so if you are a manufacturer or distributor who can help, please click on the link below. 
 
https://t.co/JVt5TfoaxM"
56,"Many have questions about what is open and what is closed around our area. Here is a webpage from @11AliveNews with what’s happening county-by-county. Stay safe and healthy! #InItTogether

https://t.co/lRJa0NPNLX"
57,The #MedalofHonor is the highest award for military valor a soldier can earn. Our nation is greatly indebted to those who have served and sacrificed so much. https://t.co/Rghe9YrNpE
58,Discussing the Coronavirus stimulus package with Stuart Varney on @FoxBusiness. https://t.co/yz0RlHRlfU
59,"RT @BrianKempGA: To stop the spread of COVID-19 in Georgia, we must follow the guidelines provided by @realDonaldTrump, @CDCgov, and the @H…"
60,"Sunday evening, I visited Dobbins ARB to greet volunteers who brought food and supplies to the Princess cruise line passengers quarantined there, and to meet with officials from HHS, CDC, AF Reserve, and GA National Guard. https://t.co/wH1Dc1ORQi"
61,"RT @gdecd: Georgia manufacturers, if your facility can help with critically needed supplies during #COVID19, please complete this form from…"
62,RT @GeorgiaCOI: On Saturday @GovKemp declared a Public Health State of Emergency for the State of Georgia as we deal with the impacts of CO…
63,RT @WhiteHouse: LIVE: Press Briefing with Coronavirus Task Force https://t.co/K6VD9IPfOd
64,RT @GaDPH: Stay home if you are sick: Avoiding contact with others will help protect you and others from possible COVID-19 and other viruse…
65,RT @georgiagov: From @govkemp's office: The State of Georgia has a new COVID-19 hotline: 1-844-442-2681. Georgians with questions or concer…
66,RT @WHNSC: Text message rumors of a national #quarantine are FAKE. There is no national lockdown. @CDCgov has and will continue to post the…
67,"RT @realDonaldTrump: I fully support H.R. 6201: Families First CoronaVirus Response Act, which will be voted on in the House this evening.…"
68,"...the power of our government, and the compassion of the American people, we will not only beat this virus, but will be a stronger, more unified nation when it’s over. #AmericaStrong #USA 🇺🇸"
69,Conference call with @GovKemp and the Georgia Congressional Delegation on Coronavirus response. https://t.co/12fRcMSGX9
70,"I would like to update you on the operational status of my offices over the next couple of weeks, due to the concerns surrounding the Coronavirus (COVID-19). Please click the link below for more information:

https://t.co/bZ6skWQQ6J"
71,"Click on the link to sign-up for my Telephone Townhall TODAY, Wed, March 11, @ 6 pm ET OR call 1-877-353-4701 at 6 pm for an update on the Coronavirus. I will be joined by representatives from the @GaDPH and a local EMS.

https://t.co/yx5PC6mTxs https://t.co/ZWYx7dF9rN"
72,"Given the Coronavirus is continuing to spread, we are determined to provide the necessary resources and funding needed to combat the spread of this virus. https://t.co/UupENVLBI6"
73,"RT @GovKemp: .@GovKemp: Five Additional Presumed Positive #COVID19 Cases

Georgia now has 6 confirmed cases and 11 presumed positive.

Read…"
74,"The FDA and FTC have sent a warning letter to seven companies for fraudulently making claims about products relating to COVID-19 prevention. 

https://t.co/EEp2RS5Rwh"
75,"The Center for Disease Control (CDC) has put together an excellent website to answer any questions you might have regarding the Coronavirus. Please click on the link below for more information.  

https://t.co/l7xRVCWjc5"
76,"RT @GovKemp: .@GovKemp, @GaDPH, and @CDCgov confirm three new cases of #COVID19 in Georgia. The risk for Georgians remains low. Read more:…"
77,"BREAKING: @GovKemp has reported there are no new cases of the Coronavirus in Georgia. 

Please continue to watch out for scams and misinformation regarding COVID-19. Only trust information that comes from the CDC, Georgia Department of Public Health, or the Governor’s office."
78,RT @GovKemp: A quick update on #COVID19 in Georgia. #gapol https://t.co/XUZinReraw
79,"Last night, @GovKemp announced the first two cases of the Coronavirus in Georgia. There is no need to panic, but staying informed is the best way to protect you and your family. Please see my press release for more information.

https://t.co/XHyVn8G8X6"
80,"It’s unfortunate to see a partisan impeachment get in the way of protecting babies who have survived an attempted abortion. I proudly support the #BornAliveAct by my colleague @RepAnnWagner, which seeks to put an end to #infanticide. https://t.co/b4ncaCegqF"
81,"In remembrance of Rev. Martin Luther King, Jr. who inspired the peaceful, non-violent movement of thousands through his determination and his faith in God. #BlackHistoryMonth https://t.co/Y5tZ5TEVE2"
82,"These are the faces of a Democratic party that supports free healthcare for illegal immigrants, but refuses to console/clap for the brother of a American citizen who was killed by an illegal immigrant. #OutofTouch https://t.co/sRc4WTtsyc"
83,"#Veterans: Since taking office, @realDonaldTrump and Republicans have worked tirelessly for veterans by passing bills that expand veterans’ access to private healthcare and ensure those accused of misconduct at the VA are fired."
84,"#Healthcare: @realDonaldTrump and Republicans have worked hard to make health care plans more affordable by permanently repealing the Medical Device Tax, Cadillac Tax, and the Health Insurance Tax. Next up, lowering the cost of prescription drugs!"
85,Who did it better?
86,"Yesterday, Schiff said @realDonaldTrump's claim that Ukraine meddled in the '16 election was a conspiracy theory “brought to you by the Kremlin.” However, in Dec of '18 a court in Ukraine ruled prosecutors broke the law in '16 when they leaked illegal payments to P. Manafort..."
87,"Great to see Mexico finally doing its part to stem the flow of these migrant caravans. Migrants who want to apply for asylum have the option of waiting in Mexico or being sent to another country in the region they are fleeing for safety. 

https://t.co/S2un7dnW52"
88,The SHARE Military Initiative @ShepherdCenter is a first-class rehabilitation program dedicated to helping the men and women who selflessly placed their lives on the line in defense of our freedoms. Thank you for inviting me to tour your incredible facility. https://t.co/xmt4BnGxHo
89,"To no one’s surprise, the #liberalmedia is ignoring this story - probably because they wrongfully attacked a minor who wore a #MAGA hat. Now that #CNN has settled for their wrongdoing, what will #ABC, #CBS, and #NBC do?
 
https://t.co/Z1yzwdSkjZ"
90,"... He is a former Obama admin lawyer who’s written extensively in support of the FBI’s surveillance practices. Thankfully, IG Horowitz told Congress he will continue to investigate these abuses and examine past FISA applications..."
91,"Hillary Clinton said she would use military force against countries who cyber attacked us, yet Democrats claim @realDonaldTrump is a warmonger, and killing Soleimani wasn’t justified?? The man killed hundreds of American soldiers and was actively planning to kill many more! https://t.co/by98VtPxls"
92,"The #liberalmedia is reporting half the story, again. The Iraqi parliament did “pass” a resolution to remove #UStroops from #Iraq, but 149 of 329 legislators chose not to show up to vote. And, Iraqi’s prime minister, who resigned in Nov., cannot legally sign the bill into law."
93,"My family and I will be praying for you as you battle this illness.  Philippians 4:13  “I can do all things through Christ who strengthens me.”

https://t.co/b5PiqZ5Jb9"
94,"...Thank you @realDonaldTrump and every Republican who demanded Speaker Pelosi bring this trade deal to the House floor for a vote amidst impeachment obsession. Our economy is stronger than ever, but we haven’t seen anything yet. #USMCA"
95,"To my Dem colleagues who support #impeachment, you are frustrated @realdonaldtrump won in 2016, frustrated MAGA hats are everywhere, and frustrated Repub policies built the strongest #economy we’ve ever seen. Your reliance on this sham impeachment process will not be forgotten."
96,Do you think Speaker Pelosi reads the news @realDonaldTrump? Moderate Dems and Independents who won her the speakership don’t even seem to support her far-left agenda. https://t.co/1J0AknkpEf
97,"Also noticeably absent from the #Horowitz report, is Jonathan Winer, who refused to cooperate. He was an Obama DOS official, which FOIA documents show thanks to @JudicialWatch, had direct contact with Democratic leadership and C. Steele about Russia/targeting Trump. But no bias??"
98,"Noticeably absent from the #Horowitz report is Glenn Simpson, who refused to cooperate and is pleading the 5th. The Clinton campaign paid the Perkins Coie law firm; who then hired Glenn Simpson; who then hired the author of the FAKE Trump Dossier, C. Steele. But no bias??"
99,".@realDonaldTrump it’s ironic Pelosi wants to impeach you for temporarily withholding military aide to our ally, Ukraine, when she is withholding the #USMCA which would produce economic revenue and jobs for our ally, Canada, who just reported losing 70,000+ private sector jobs."
100,"We could not have seen victory in World War II if it were not for these brave patriots who took on the roles and responsibilities of the jobs back home, and raised their families at the same time while loved ones left to fight in the War. #RosieTheRiveter
https://t.co/whcUUBMty6"
101,"Congratulations to both of our @CVHSGrizzlies teams who placed 4th and 5th in this year’s National America Rocketry Challenge. You made Ga-11 proud!  

https://t.co/mB4yoTGLtP"
102,Thank you to all those who have served in the U.S. Marine Corps! Semper Fi. #USMC https://t.co/Zsiv6xzK9W
103,"Great news for the more than 600 employees who help assemble part of the #F35 in GA-11.
https://t.co/prrRv4KZtf"
104,The innovation of flight by the Wright brothers in 1903 is one of the greatest technological achievements in human history. During #AviationHistoryMonth we pay tribute to those who have worked in this innovative field. https://t.co/8gKv9xFpU9
105,The #RSC health care proposal will offer vast improvements to America’s healthcare choices #HealthCare4U https://t.co/cCJqCwadJQ
106,"...South Atlantic Division. The Corps has just announced they are holding off on these fee increases indefinitely. This is great news for Georgia residents who have docks and facilities on Lakes Allatoona and Lanier, and for the entire South Atlantic Division. https://t.co/p9kYcIWPKg"
107,Today we recognize and honor every mother who has lost a son or daughter in active-duty service to our nation. May you know we are forever grateful to you for your sacrifice. #GoldStarMothersDay https://t.co/FJyrLZ2gXY
108,"Instead of continuing their stop-at-nothing quest for impeachment, Congress should be working in a bipartisan manner to pass the USMCA, lower the cost of health care, rebuild America’s deteriorating infrastructure, and secure our southern border. #letitgo #timetomoveon"
109,"Every day, we remember those who lost their lives due to the senseless attacks on September 11, 2001, and appreciate the first responders who placed their lives on the line, and sacrificed so much, to save thousands more. #NeverForget https://t.co/Jw2t1Eq4Am"
110,On ‘Spirit of 45 Day’ we recognize and honor the ‘can-do’ attitude of an entire generation who endured the trials and hardships of World War II. Their commitment to God and country helped forge what we know today as - the American dream. #NationalSpiritof45 https://t.co/67S3SLwCTO
111,Thank you to the men and women who have served in the United States Coast Guard! #NationalCoastGuardDay https://t.co/eHSONsoegD
112,The men and women whose names are etched on this Wall answered our country’s call and gave their lives for all of us. This small deed we did will help to ensure that what they did remains etched in the memories of all Americans. #VietnamMemorialWallCleaning https://t.co/OjQYoTSfF9
113,My colleague @USRepGaryPalmer (R-AL) and I are pushing to block federal grants from being given to airports that refuse to work with ICE to deport dangerous individuals who should not be in the U.S. https://t.co/WwvB7A908e
114,"House Democrats passed a bill, H.R. 3239, yesterday that would provide ILLEGAL IMMIGRANTS free healthcare services better than many of our Veterans receive at VA hospitals..."
115,"Broken promises:
If you like your doctor, you can keep it...false
If you like your healthcare plan, you can keep it...false 
If you like your job, you can keep it...?? https://t.co/WFQ3gRLyX2"
116,The President is not waiting around on Congress to act to make our healthcare more transparent for the American people. https://t.co/RTQMjiMTO4
117,One of our GA law enforcement officers’ life was taken in the line of duty overnight. We are holding up the family and friends of this brave patriot in prayer. We owe so much to those who stand in the gap for us every day. https://t.co/zXVMB7WXua
118,RT @CherokeeTribune: A Woodstock veteran who supported the Allied invasion of German-occupied France in World War II was presented the Legi…
119,Thank You to all those who have served in the United States Army! #ArmyBirthday #goArmy https://t.co/i85KltaIiE
120,"Today, we remember those who sacrificed so much in the defense of freedom 75 years ago on #D-Day. https://t.co/09SO1hbfID"
121,"While China actively suppresses the truth regarding the Tiananmen massacre, the world around them remembers the thousands who were senselessly persecuted and killed because they advocated for liberty and freedom. #TiananmenSquare
 
https://t.co/tnzza7agq8"
122,"On #MemorialDay, we come together to recognize and honor the men and women who gave all for our freedom. https://t.co/fATBp7coMn"
123,We honor those who have answered the call to serve. #NationalArmedForcesDay https://t.co/T2tiN6GjEu
124,"Thank You to our men and women who have served as police officers, and to those who have fallen in the line of duty. #PeaceOfficersMemorialDay #NationalPoliceWeek
.
Pictured above, is the U.S. Coast Guard Pipe Band. They are performing in DC in honor of National Police Week https://t.co/wIb3MiEnEF"
125,"New regulations on disclosures for mortgage lenders have placed significant burdens on charitable organizations, requiring them to spend more time filling out regulatory paperwork, and less time building homes for those who need them. 

https://t.co/6pGlkHUtuv"
126,"Over the past twenty years, illegal immigration has shifted, as those who come illegally better understand how to take advantage of our broken system. This is not a partisan issue; it is national security issue, and Congress must act to fix it. 

https://t.co/7iTGktPoM2"
127,"The Rx Abuse and Heroin Summit in Atlanta today with @realdonaldtrump is a reminder that the opioid epidemic in America is a national emergency, and it will take ALL of us to fix the problem. https://t.co/wvUa8rxT9B"
128,"It’s unfortunate my Democrat colleagues wouldn’t accept a common-sense amendment condemning the BDS movement. Republicans will continue to support Israel, and oppose those who threaten their sovereignty.
 
https://t.co/mWZCXVtDi0"
129,"In honor of National Encourage a Young Writer Day, I’m recognizing Morgan Huneke, an excellent young writer from the 11th Congressional District, who has published The “Time Captives Trilogy” and “Carrie Mouse and the Giant Garage,” among other writings. https://t.co/arRdNUmEd9"
130,"#NationalLoveOurChildrenDay encourages all of us to develop healthy, loving relationships with our children, and end child abuse. https://t.co/C0AEu0TRmZ"
131,"Enter the 2019 Congressional Art Competition now, before the April 12 deadline! 

Follow the link below for more information. This competition is open to all high school students who reside in the 11th Congressional District. 

https://t.co/H5YoFDqnwU"
132,RT @SteveScalise: No Budget = No Agenda. Democrats have spent all of their time on phony conspiracy theories and pointless investigations m…
133,"The #MedalofHonor is the highest award for military valor a soldier can earn. As one nation, we are indebted to those who have served and sacrificed so much. https://t.co/QOCKHAQvVk"
134,"Great visiting with these students from @MariettaGAhs at our nation’s Capitol. It was an honor to be with @SenatorIsakson as he presented a flag flown over the U.S. Capitol to the students in honor of their classmate, Vaughn Fletcher, who passed away this school year. https://t.co/IaE2uMPa5v"
135,"I am proud to be a part of preserving a piece of our nation’s history, and I thank the countless individuals and organizations who have worked so hard to see this happen. #KennesawMountain

https://t.co/UqBCx8nLos"
136,"HR 1, a bill that is nothing less than a federal takeover of our elections, is being pushed through the House. It would disenfranchise voters, cost billions, and strip state legislatures who have set standards to ensure free and fair elections.  

https://t.co/3uByJIIQvA"
137,"This year, .@POTUS and @GOP are focused on bipartisan solutions to rebuild America’s deteriorating infrastructure, lower the cost of healthcare and prescription drugs, and protect America’s national security.  #SOTU"
138,"During the past two years, House Republicans have focused on making our communities safer, passing legislation aimed at combating the opioid crisis and investing in new resources for mental health, training, and school safety programs. #SOTU"
139,"House Democrats today struck down a Republican motion which would have prevented federal workers guilty of sexual misconduct, or those who haven’t paid their taxes, from receiving a pay raise. 
 
https://t.co/pfMUGr8Nmw"
140,"We need a physical deterrent at our southern border, so the 1 in 3 women who are sexually assaulted on the journey northward, don’t attempt the dangerous trek. #BuildtheWall #AmericaFirst"
141,"“With confidence in our armed forces with the unbounding determination of our people we will gain the inevitable triumph so help us God.” – President Franklin D. Roosevelt December 8, 1941.
.
.
Today, let us remember those who sacrificed so much 77 years ago. #PearlHarbor https://t.co/zf4cK07DQt"
142,This pin was given to Congressional Members and Staff who are Veterans. I want to thank the @DeptVetAffairs for this special recognition. I am proud to have served in the U.S. Air Force. #NationalVeteransandMilitaryFamiliesMonth https://t.co/KyOYT2ZJJG
143,Thank you to all who have served in America’s armed services! We salute you today and every day! #VeteransDay2018 https://t.co/bCH1McEPeQ
144,"Today, the U.S. Navy celebrates their 243rd birthday. Thank you to all who have served! #Navy https://t.co/bjHgrgxEYN"
145,RT @BrianKempGA: We are actively praying for those who are in the path of Hurricane Michael. Be prepared and stay safe. https://t.co/PGxqPR…
146,"Atlanta ending their contract with ICE will jeopardize the safety and security of people in Atlanta, and it will jeopardize the safety and security of ICE agents who will be put in more dangerous situations. 

https://t.co/zuG6JrcS8U"
147,Thank you to those who have served; both past and present. Happy Birthday #AirForce https://t.co/KW4hvt7Fno
148,RT @GADeptofTrans: Hey there motorists! Have patience and show true Georgia hospitality as congestion on interstates increases as a result…
